photo_id,inv_id,tps_id,image_path,status,registration_cost,n_outlier_landmarks,error_reason,processing_time_s
WB1_23_0064_S_1,WB1_23_0064,94,data/Bombus/terrain/extraction/light/images/WB1_23_0064_S_1.jpg,OK,0.004646766820656986,0,,0.0009
WB1_23_0064_S_2,WB1_23_0064,95,data/Bombus/terrain/extraction/light/images/WB1_23_0064_S_2.jpg,OK,0.004701148124266961,0,,0.0008
WB1_23_0064_S_3,WB1_23_0064,96,data/Bombus/terrain/extraction/light/images/WB1_23_0064_S_3.jpg,OK,0.004657408177126712,0,,0.0008
WB1_23_0065_S_1,WB1_23_0065,97,data/Bombus/terrain/extraction/light/images/WB1_23_0065_S_1.jpg,OK,0.0044271339668696345,0,,0.0011
WB1_23_0065_S_2,WB1_23_0065,98,data/Bombus/terrain/extraction/light/images/WB1_23_0065_S_2.jpg,OK,0.004318711132619068,0,,0.0011
WB1_23_0065_S_3,WB1_23_0065,99,data/Bombus/terrain/extraction/light/images/WB1_23_0065_S_3.jpg,OK,0.004290662323002903,0,,0.0011
WB1_23_0066_S_1,WB1_23_0066,100,data/Bombus/terrain/extraction/light/images/WB1_23_0066_S_1.jpg,OK,0.004437808618469757,0,,0.0010
WB1_23_0066_S_2,WB1_23_0066,101,data/Bombus/terrain/extraction/light/images/WB1_23_0066_S_2.jpg,OK,0.004475254955382778,0,,0.0011
WB1_23_0066_S_3,WB1_23_0066,102,data/Bombus/terrain/extraction/light/images/WB1_23_0066_S_3.jpg,OK,0.004470515225987886,1,,0.0011
WB1_23_0067_S_1,WB1_23_0067,103,data/Bombus/terrain/extraction/light/images/WB1_23_0067_S_1.jpg,OK,0.004638419072113107,0,,0.0011
WB1_23_0067_S_2,WB1_23_0067,104,data/Bombus/terrain/extraction/light/images/WB1_23_0067_S_2.jpg,OK,0.004694603095109921,0,,0.0010
WB1_23_0067_S_3,WB1_23_0067,105,data/Bombus/terrain/extraction/light/images/WB1_23_0067_S_3.jpg,OK,0.004658998246234756,0,,0.0010
WB1_23_0068_S_1,WB1_23_0068,106,data/Bombus/terrain/extraction/light/images/WB1_23_0068_S_1.jpg,OK,0.004864292930317099,0,,0.0010
WB1_23_0068_S_2,WB1_23_0068,107,data/Bombus/terrain/extraction/light/images/WB1_23_0068_S_2.jpg,OK,0.004786528567654459,0,,0.0011
WB1_23_0068_S_3,WB1_23_0068,108,data/Bombus/terrain/extraction/light/images/WB1_23_0068_S_3.jpg,OK,0.004741519947297361,0,,0.0010
WB1_23_0069_S_1,WB1_23_0069,109,data/Bombus/terrain/extraction/light/images/WB1_23_0069_S_1.jpg,OK,0.004450880658809816,0,,0.0010
WB1_23_0069_S_2,WB1_23_0069,110,data/Bombus/terrain/extraction/light/images/WB1_23_0069_S_2.jpg,OK,0.004433887866005819,0,,0.0010
WB1_23_0069_S_3,WB1_23_0069,111,data/Bombus/terrain/extraction/light/images/WB1_23_0069_S_3.jpg,OK,0.004372956974758628,0,,0.0010
WB1_23_0070_S_1,WB1_23_0070,112,data/Bombus/terrain/extraction/light/images/WB1_23_0070_S_1.jpg,OK,0.004464393602196717,0,,0.0010
WB1_23_0070_S_2,WB1_23_0070,113,data/Bombus/terrain/extraction/light/images/WB1_23_0070_S_2.jpg,OK,0.004438245503311867,0,,0.0010
WB1_23_0070_S_3,WB1_23_0070,114,data/Bombus/terrain/extraction/light/images/WB1_23_0070_S_3.jpg,OK,0.004478784852806457,0,,0.0011
WB1_23_0076_S_1,WB1_23_0076,115,data/Bombus/terrain/extraction/light/images/WB1_23_0076_S_1.jpg,OK,0.004576268441497005,0,,0.0011
WB1_23_0076_S_2,WB1_23_0076,116,data/Bombus/terrain/extraction/light/images/WB1_23_0076_S_2.jpg,OK,0.004650270289414045,0,,0.0012
WB1_23_0076_S_3,WB1_23_0076,117,data/Bombus/terrain/extraction/light/images/WB1_23_0076_S_3.jpg,OK,0.004586439784344672,0,,0.0010
