photo_id,inv_id,status,error_reason,confidence,n_detections,x1,y1,x2,y2,x3,y3,x4,y4,processing_time_s,processed_at
ARLY_SORO_0060_S_2,ARLY_SORO_0060,OK,,0.8767,1,0.52293020,0.48896390,0.52387375,0.40444952,0.26322618,0.40281272,0.26228267,0.48732710,0.1233,2026-09-10T14:44:17+00:00
ARLY_SORO_0060_S_3,ARLY_SORO_0060,OK,,0.9721,1,0.49041590,0.51829463,0.49153352,0.43620747,0.23552753,0.43424690,0.23440991,0.51633406,0.1222,2026-09-10T14:44:18+00:00
ARLY_SORO_0061_P_1,ARLY_SORO_0061,OK,,0.9180,1,0.61952299,0.55876666,0.62422001,0.41171962,0.37247932,0.39742413,0.36778226,0.54447120,0.1441,2026-09-10T14:44:18+00:00
ARLY_SORO_0061_P_2,ARLY_SORO_0061,OK,,0.9104,1,0.62119287,0.55940950,0.62581038,0.41211703,0.37452772,0.39811274,0.36991030,0.54540521,0.1450,2026-09-10T14:44:18+00:00
ARLY_SORO_0061_S_1,ARLY_SORO_0061,OK,,0.9080,1,0.53452218,0.54921710,0.54034632,0.43676597,0.19832484,0.42680174,0.19250067,0.53925288,0.1258,2026-09-10T14:44:18+00:00
ARLY_SORO_0061_S_2,ARLY_SORO_0061,OK,,0.8755,1,0.53936332,0.54578233,0.54099202,0.43610451,0.20735316,0.43331748,0.20572439,0.54299527,0.1221,2026-09-10T14:44:18+00:00
ARLY_SORO_0061_S_3,ARLY_SORO_0061,OK,,0.8732,2,0.52090764,0.56684500,0.52262348,0.46097478,0.20047282,0.45803794,0.19875701,0.56390816,0.1234,2026-09-10T14:44:18+00:00
ARLY_SORO_0062_P_1,ARLY_SORO_0062,OK,,0.8552,1,0.52721238,0.51541442,0.52791971,0.48489699,0.47471815,0.48270494,0.47401083,0.51322240,0.1396,2026-09-10T14:44:18+00:00
ARLY_SORO_0062_P_2,ARLY_SORO_0062,OK,,0.9091,1,0.52721971,0.51865667,0.52807552,0.48879826,0.47521839,0.48610491,0.47436258,0.51596326,0.1395,2026-09-10T14:44:18+00:00
ARLY_SORO_0062_S_1,ARLY_SORO_0062,OK,,0.9499,1,0.69019693,0.55985999,0.69457823,0.46075767,0.38626033,0.45309046,0.38187906,0.55219281,0.1215,2026-09-10T14:44:19+00:00
ARLY_SORO_0062_S_2,ARLY_SORO_0062,OK,,0.9685,1,0.57416558,0.52587193,0.57870376,0.43208048,0.28119162,0.42398307,0.27665341,0.51777452,0.1205,2026-09-10T14:44:19+00:00
ARLY_SORO_0062_S_3,ARLY_SORO_0062,OK,,0.9741,1,0.56562889,0.57182157,0.56854147,0.48382917,0.28578958,0.47856465,0.28287700,0.56655705,0.1218,2026-09-10T14:44:19+00:00
ARLY_SORO_0063_P_1,ARLY_SORO_0063,OK,,0.9322,1,0.61851579,0.57313967,0.62171364,0.40204093,0.33757266,0.39260000,0.33437490,0.56369877,0.1464,2026-09-10T14:44:19+00:00
ARLY_SORO_0063_P_2,ARLY_SORO_0063,OK,,0.3691,1,0.61185777,0.56980783,0.61488360,0.39988393,0.33137533,0.39090884,0.32834947,0.56083274,0.1441,2026-09-10T14:44:19+00:00
ARLY_SORO_0063_S_1,ARLY_SORO_0063,OK,,0.9487,1,0.58553547,0.56677210,0.59409982,0.44513455,0.22338465,0.43045232,0.21482024,0.55208987,0.1219,2026-09-10T14:44:19+00:00
ARLY_SORO_0063_S_2,ARLY_SORO_0063,OK,,0.9620,1,0.62553138,0.59949452,0.63341367,0.47678539,0.26325408,0.46341071,0.25537181,0.58611983,0.1213,2026-09-10T14:44:19+00:00
ARLY_SORO_0063_S_3,ARLY_SORO_0063,OK,,0.9711,1,0.56549871,0.53834498,0.57369214,0.42000780,0.21581411,0.40606973,0.20762067,0.52440691,0.1241,2026-09-10T14:44:20+00:00
ARLY_SORO_0064_P_1,ARLY_SORO_0064,OK,,0.9460,1,0.53459567,0.51278615,0.53615046,0.46971297,0.46046317,0.46485612,0.45890838,0.50792927,0.1450,2026-09-10T14:44:20+00:00
ARLY_SORO_0064_P_2,ARLY_SORO_0064,OK,,0.9271,1,0.52980518,0.51330918,0.53156787,0.47020650,0.45743203,0.46481681,0.45566934,0.50791949,0.1435,2026-09-10T14:44:20+00:00
ARLY_SORO_0064_S_1,ARLY_SORO_0064,OK,,0.9135,1,0.46598586,0.41481456,0.47350287,0.31659028,0.17369176,0.30368420,0.16617477,0.40190849,0.1164,2026-09-10T14:44:20+00:00
ARLY_SORO_0064_S_2,ARLY_SORO_0064,OK,,0.9543,1,0.55037117,0.49976802,0.56078869,0.39997470,0.25938234,0.38227615,0.24896483,0.48206946,0.1167,2026-09-10T14:44:20+00:00
ARLY_SORO_0064_S_3,ARLY_SORO_0064,OK,,0.5152,1,0.50745606,0.49575272,0.51528245,0.38897064,0.20262179,0.37608039,0.19479536,0.48286250,0.1162,2026-09-10T14:44:20+00:00
ARLY_SORO_0065_P_1,ARLY_SORO_0065,OK,,0.9512,1,0.60365123,0.58406359,0.61074907,0.42480275,0.34520140,0.40376329,0.33810362,0.56302416,0.1415,2026-09-10T14:44:20+00:00
ARLY_SORO_0065_P_2,ARLY_SORO_0065,OK,,0.9574,1,0.61281657,0.58646101,0.61988580,0.42718121,0.35403946,0.40620527,0.34697017,0.56548494,0.1405,2026-09-10T14:44:20+00:00
ARLY_SORO_0065_S_1,ARLY_SORO_0065,OK,,0.9202,1,0.57737780,0.59044999,0.58303142,0.46919471,0.22169834,0.45971805,0.21604475,0.58097333,0.1229,2026-09-10T14:44:21+00:00
ARLY_SORO_0065_S_2,ARLY_SORO_0065,OK,,0.9337,1,0.60320789,0.58562994,0.60945523,0.46445203,0.25320908,0.45412096,0.24696174,0.57529891,0.1239,2026-09-10T14:44:21+00:00
ARLY_SORO_0065_S_3,ARLY_SORO_0065,OK,,0.8775,1,0.53634274,0.55290729,0.54568756,0.44160047,0.20488365,0.42550591,0.19553877,0.53681272,0.1262,2026-09-10T14:44:21+00:00
ARLY_SORO_0066_P_1,ARLY_SORO_0066,OK,,0.7872,1,0.52637637,0.52806914,0.52791029,0.48364192,0.45379844,0.47909278,0.45226455,0.52351999,0.1474,2026-09-10T14:44:21+00:00
ARLY_SORO_0066_P_2,ARLY_SORO_0066,OK,,0.8872,1,0.53672200,0.52305484,0.54246920,0.47915891,0.46973062,0.46222827,0.46398348,0.50612420,0.1455,2026-09-10T14:44:21+00:00
ARLY_SORO_0066_S_1,ARLY_SORO_0066,OK,,0.7881,1,0.51050276,0.47264111,0.51117647,0.37101534,0.20322008,0.36986700,0.20254640,0.47149277,0.1161,2026-09-10T14:44:21+00:00
ARLY_SORO_0066_S_2,ARLY_SORO_0066,OK,,0.4373,1,0.53882343,0.52168113,0.53682113,0.41801119,0.22362064,0.42141378,0.22562289,0.52508372,0.1158,2026-09-10T14:44:21+00:00
ARLY_SORO_0066_S_3,ARLY_SORO_0066,OK,,0.9453,1,0.50540030,0.48520789,0.50712621,0.38547018,0.20648620,0.38254371,0.20476021,0.48228139,0.1169,2026-09-10T14:44:21+00:00
ARLY_SORO_0067_P_1,ARLY_SORO_0067,OK,,0.9709,1,0.64958793,0.59175795,0.65617681,0.41897383,0.35946003,0.39885852,0.35287115,0.57164264,0.1427,2026-09-10T14:44:22+00:00
ARLY_SORO_0067_P_2,ARLY_SORO_0067,OK,,0.3201,1,0.64091808,0.58874434,0.64672595,0.41833994,0.35203478,0.40048403,0.34622690,0.57088834,0.1430,2026-09-10T14:44:22+00:00
ARLY_SORO_0067_S_1,ARLY_SORO_0067,OK,,0.9628,1,0.68115306,0.69303888,0.68609321,0.56536704,0.29118037,0.55677146,0.28624019,0.68444335,0.1252,2026-09-10T14:44:22+00:00
ARLY_SORO_0067_S_2,ARLY_SORO_0067,OK,,0.9822,1,0.70876682,0.66077894,0.71426737,0.53105998,0.31726822,0.52159083,0.31176767,0.65130979,0.1237,2026-09-10T14:44:22+00:00
ARLY_SORO_0067_S_3,ARLY_SORO_0067,OK,,0.9201,1,0.63962096,0.68303603,0.64266551,0.55213451,0.24246283,0.54689878,0.23941833,0.67780030,0.1263,2026-09-10T14:44:22+00:00
ARLY_SORO_0068_P_1,ARLY_SORO_0068,OK,,0.9215,1,0.53731644,0.49757034,0.53786123,0.46172458,0.47697052,0.46007949,0.47642574,0.49592528,0.1398,2026-09-10T14:44:22+00:00
ARLY_SORO_0068_P_2,ARLY_SORO_0068,OK,,0.9069,1,0.53274500,0.50211197,0.53428382,0.46678862,0.47371650,0.46209773,0.47217765,0.49742109,0.1424,2026-09-10T14:44:22+00:00
ARLY_SORO_0068_S_1,ARLY_SORO_0068,OK,,0.9707,1,0.51177037,0.42950240,0.51230186,0.33517334,0.22765562,0.33427125,0.22712415,0.42860031,0.1150,2026-09-10T14:44:23+00:00
ARLY_SORO_0068_S_2,ARLY_SORO_0068,OK,,0.9693,1,0.53778470,0.44099391,0.53937489,0.35252550,0.27141374,0.34981620,0.26982358,0.43828461,0.1158,2026-09-10T14:44:23+00:00
ARLY_SORO_0068_S_3,ARLY_SORO_0068,OK,,0.9566,1,0.54531044,0.44764036,0.54507500,0.36375016,0.29052100,0.36415204,0.29075643,0.44804224,0.1152,2026-09-10T14:44:23+00:00
ARLY_SORO_0069_P_1,ARLY_SORO_0069,OK,,0.9291,1,0.53926039,0.53595352,0.54050618,0.48608398,0.45736298,0.48239148,0.45611718,0.53226101,0.1456,2026-09-10T14:44:23+00:00
ARLY_SORO_0069_P_2,ARLY_SORO_0069,OK,,0.9311,1,0.53667629,0.53616053,0.53834432,0.48627511,0.45476714,0.48130712,0.45309910,0.53119254,0.1403,2026-09-10T14:44:23+00:00
ARLY_SORO_0069_S_1,ARLY_SORO_0069,OK,,0.9870,1,0.63241494,0.51695639,0.64470619,0.38074952,0.24437931,0.36042908,0.23208807,0.49663591,0.1240,2026-09-10T14:44:23+00:00
ARLY_SORO_0069_S_2,ARLY_SORO_0069,OK,,0.9806,1,0.58351684,0.47554502,0.58591217,0.34603804,0.20484060,0.34207347,0.20244530,0.47158045,0.1242,2026-09-10T14:44:23+00:00
ARLY_SORO_0069_S_3,ARLY_SORO_0069,OK,,0.6689,1,0.60457629,0.46937597,0.60790777,0.34125471,0.23391668,0.33578455,0.23058519,0.46390581,0.1237,2026-09-10T14:44:23+00:00
ARLY_SORO_0070_P_1,ARLY_SORO_0070,OK,,0.6573,2,0.52594143,0.52968740,0.52615458,0.49119613,0.46886674,0.49063236,0.46865362,0.52912366,0.1422,2026-09-10T14:44:24+00:00
ARLY_SORO_0070_P_2,ARLY_SORO_0070,OK,,0.9259,1,0.52797049,0.52798074,0.52885979,0.49020791,0.47064328,0.48777124,0.46975398,0.52554411,0.1420,2026-09-10T14:44:24+00:00
ARLY_SORO_0070_S_1,ARLY_SORO_0070,OK,,0.9700,1,0.57103318,0.45129362,0.57735103,0.32615224,0.23630013,0.31646696,0.22998227,0.44160834,0.1218,2026-09-10T14:44:24+00:00
ARLY_SORO_0070_S_2,ARLY_SORO_0070,OK,,0.9272,1,0.58765578,0.46130222,0.59420848,0.33904904,0.26831460,0.32922342,0.26176187,0.45147660,0.1212,2026-09-10T14:44:24+00:00
ARLY_SORO_0070_S_3,ARLY_SORO_0070,FAILED,no_detection,,0,,,,,,,,,0.1221,2026-09-10T14:44:24+00:00
ARLY_SORO_0071_P_1,ARLY_SORO_0071,OK,,0.9098,1,0.52420276,0.52429122,0.52576709,0.49255911,0.46749988,0.48745248,0.46593556,0.51918459,0.1420,2026-09-10T14:44:24+00:00
ARLY_SORO_0071_P_2,ARLY_SORO_0071,OK,,0.9221,1,0.52384573,0.52186018,0.52556765,0.49004179,0.46601000,0.48431173,0.46428806,0.51613009,0.1421,2026-09-10T14:44:24+00:00
ARLY_SORO_0071_S_1,ARLY_SORO_0071,OK,,0.7785,2,0.56560743,0.50857580,0.56476682,0.40922803,0.25462463,0.41070420,0.25546530,0.51005197,0.1235,2026-09-10T14:44:24+00:00
ARLY_SORO_0071_S_2,ARLY_SORO_0071,OK,,0.9358,1,0.59335160,0.55551636,0.59038186,0.45902449,0.27698982,0.46445006,0.27995959,0.56094193,0.1199,2026-09-10T14:44:25+00:00
ARLY_SORO_0071_S_3,ARLY_SORO_0071,OK,,0.8891,1,0.55888528,0.54916000,0.55810088,0.45401269,0.24836901,0.45544907,0.24915347,0.55059642,0.1229,2026-09-10T14:44:25+00:00
ARLY_SORO_0072_P_1,ARLY_SORO_0072,OK,,0.9252,1,0.53744084,0.49371839,0.54057574,0.45187685,0.47065103,0.44256312,0.46751615,0.48440465,0.1423,2026-09-10T14:44:25+00:00
ARLY_SORO_0072_P_2,ARLY_SORO_0072,OK,,0.9325,1,0.54114646,0.50653040,0.54444987,0.46448070,0.47429276,0.45468226,0.47098932,0.49673200,0.1427,2026-09-10T14:44:25+00:00
ARLY_SORO_0072_S_1,ARLY_SORO_0072,OK,,0.1657,1,0.53426182,0.51330531,0.54264873,0.40697932,0.23223534,0.39320633,0.22384837,0.49953231,0.1173,2026-09-10T14:44:25+00:00
ARLY_SORO_0072_S_2,ARLY_SORO_0072,OK,,0.9587,1,0.56599283,0.53299129,0.57761121,0.43846530,0.29512382,0.41893458,0.28350538,0.51346064,0.1178,2026-09-10T14:44:25+00:00
ARLY_SORO_0072_S_3,ARLY_SORO_0072,OK,,0.9498,1,0.49461535,0.50731230,0.50392455,0.41524249,0.23269764,0.39981657,0.22338845,0.49188641,0.1497,2026-09-10T14:44:25+00:00
ARLY_SORO_0073_P_1,ARLY_SORO_0073,OK,,0.9273,1,0.54652125,0.52572560,0.55076259,0.47874144,0.47225863,0.46614274,0.46801728,0.51312691,0.1417,2026-09-10T14:44:26+00:00
ARLY_SORO_0073_P_2,ARLY_SORO_0073,OK,,0.9369,1,0.54317808,0.51990128,0.54690939,0.47201484,0.46574396,0.46077153,0.46201268,0.50865793,0.1413,2026-09-10T14:44:26+00:00
ARLY_SORO_0073_S_1,ARLY_SORO_0073,OK,,0.8733,2,0.62073886,0.52322131,0.62697989,0.40403086,0.27625746,0.39370084,0.27001643,0.51289129,0.1157,2026-09-10T14:44:26+00:00
ARLY_SORO_0073_S_2,ARLY_SORO_0073,OK,,0.9000,1,0.65488189,0.53311449,0.66270125,0.42025423,0.32602057,0.40713313,0.31820118,0.51999336,0.1204,2026-09-10T14:44:26+00:00
ARLY_SORO_0073_S_3,ARLY_SORO_0073,OK,,0.9366,1,0.62667352,0.47286806,0.63677406,0.35885537,0.30063269,0.34210458,0.29053220,0.45611730,0.1179,2026-09-10T14:44:26+00:00
ARLY_SORO_0074_P_1,ARLY_SORO_0074,OK,,0.8969,1,0.52929968,0.51887184,0.53030956,0.48757973,0.47446051,0.48437560,0.47345060,0.51566768,0.1438,2026-09-10T14:44:26+00:00
ARLY_SORO_0074_P_2,ARLY_SORO_0074,OK,,0.8929,1,0.53073341,0.52086580,0.53245354,0.48898149,0.47643009,0.48360831,0.47470996,0.51549262,0.1435,2026-09-10T14:44:26+00:00
ARLY_SORO_0074_S_1,ARLY_SORO_0074,OK,,0.5281,1,0.54244900,0.51402223,0.54414696,0.40854281,0.22753179,0.40567592,0.22583383,0.51115531,0.1238,2026-09-10T14:44:26+00:00
ARLY_SORO_0074_S_2,ARLY_SORO_0074,OK,,0.9083,1,0.49990994,0.59366190,0.50178063,0.49627233,0.20280725,0.49304205,0.20093660,0.59043163,0.1213,2026-09-10T14:44:27+00:00
ARLY_SORO_0074_S_3,ARLY_SORO_0074,OK,,0.9714,1,0.54245436,0.53832299,0.54871517,0.44788063,0.27257317,0.43712804,0.26631236,0.52757037,0.1246,2026-09-10T14:44:27+00:00
ARLY_SORO_0075_P_1,ARLY_SORO_0075,OK,,0.9386,1,0.54280657,0.51907933,0.54340762,0.47200835,0.46786234,0.47029355,0.46726131,0.51736450,0.1443,2026-09-10T14:44:27+00:00
ARLY_SORO_0075_P_2,ARLY_SORO_0075,OK,,0.9360,1,0.54491055,0.52698147,0.54604018,0.48052573,0.47014186,0.47724470,0.46901220,0.52370042,0.1435,2026-09-10T14:44:27+00:00
ARLY_SORO_0075_S_1,ARLY_SORO_0075,FAILED,no_detection,,0,,,,,,,,,0.1137,2026-09-10T14:44:27+00:00
ARLY_SORO_0075_S_2,ARLY_SORO_0075,OK,,0.9183,1,0.47550964,0.48908848,0.48290613,0.38412848,0.19009827,0.37252188,0.18270180,0.47748187,0.1142,2026-09-10T14:44:27+00:00
ARLY_SORO_0075_S_3,ARLY_SORO_0075,OK,,0.9027,1,0.49793759,0.50367773,0.49971214,0.39886633,0.20681380,0.39607686,0.20503925,0.50088829,0.1151,2026-09-10T14:44:27+00:00
ARLY_SORO_0076_P_1,ARLY_SORO_0076,OK,,0.8860,2,0.53773683,0.52915603,0.54178292,0.47851038,0.46149439,0.46710739,0.45744830,0.51775301,0.1434,2026-09-10T14:44:27+00:00
ARLY_SORO_0076_P_2,ARLY_SORO_0076,OK,,0.8934,2,0.54753011,0.51880324,0.55102146,0.46944445,0.47201458,0.45950937,0.46852323,0.50886816,0.1441,2026-09-10T14:44:28+00:00
ARLY_SORO_0076_S_1,ARLY_SORO_0076,OK,,0.5858,2,0.51587719,0.52084500,0.53316128,0.41533738,0.23768657,0.38810995,0.22040245,0.49361759,0.1175,2026-09-10T14:44:28+00:00
ARLY_SORO_0076_S_2,ARLY_SORO_0076,OK,,0.9578,2,0.46318114,0.51810330,0.47452554,0.42175174,0.20245144,0.40373263,0.19110700,0.50008416,0.1175,2026-09-10T14:44:28+00:00
ARLY_SORO_0076_S_3,ARLY_SORO_0076,OK,,0.9613,2,0.44530511,0.52460521,0.45798314,0.42802671,0.18347578,0.40775704,0.17079778,0.50433558,0.1164,2026-09-10T14:44:28+00:00
ARLY_SORO_0077_P_1,ARLY_SORO_0077,OK,,0.9222,2,0.53480643,0.51929456,0.53840792,0.47842777,0.46468902,0.46687812,0.46108752,0.50774491,0.1441,2026-09-10T14:44:28+00:00
ARLY_SORO_0077_P_2,ARLY_SORO_0077,OK,,0.9150,2,0.53692901,0.51635641,0.54160738,0.47578311,0.46778893,0.46065113,0.46311063,0.50122446,0.1451,2026-09-10T14:44:28+00:00
ARLY_SORO_0077_S_1,ARLY_SORO_0077,OK,,0.9738,2,0.48888588,0.50976014,0.49868822,0.41959232,0.22264947,0.40271235,0.21284711,0.49288011,0.1180,2026-09-10T14:44:28+00:00
ARLY_SORO_0077_S_2,ARLY_SORO_0077,OK,,0.9728,2,0.50461441,0.54011321,0.51324534,0.45302048,0.23979108,0.43777713,0.23116022,0.52486986,0.1167,2026-09-10T14:44:28+00:00
ARLY_SORO_0077_S_3,ARLY_SORO_0077,OK,,0.9736,2,0.48970759,0.55458432,0.49970838,0.46656546,0.23033844,0.44934955,0.22033764,0.53736842,0.1154,2026-09-10T14:44:29+00:00
ARLY_SORO_0078_P_1,ARLY_SORO_0078,OK,,0.9249,1,0.54011065,0.50421208,0.54203939,0.46432984,0.46986541,0.45812461,0.46793666,0.49800685,0.1428,2026-09-10T14:44:29+00:00
ARLY_SORO_0078_P_2,ARLY_SORO_0078,OK,,0.9183,1,0.53952408,0.50841188,0.54225129,0.46785900,0.46994230,0.45921409,0.46721509,0.49976701,0.1432,2026-09-10T14:44:29+00:00
ARLY_SORO_0078_S_1,ARLY_SORO_0078,OK,,0.9219,1,0.59129167,0.54150289,0.60087126,0.44498208,0.30378982,0.42839667,0.29421020,0.52491748,0.1167,2026-09-10T14:44:29+00:00
ARLY_SORO_0078_S_2,ARLY_SORO_0078,OK,,0.9729,1,0.57319903,0.51386034,0.57868195,0.42577872,0.30104062,0.41605729,0.29555771,0.50413895,0.1172,2026-09-10T14:44:29+00:00
ARLY_SORO_0078_S_3,ARLY_SORO_0078,OK,,0.9697,1,0.55753499,0.53891385,0.56611514,0.45273679,0.29721990,0.43767747,0.28863978,0.52385449,0.1172,2026-09-10T14:44:29+00:00
ARLY_SORO_0079_P_1,ARLY_SORO_0079,OK,,0.9403,1,0.55159098,0.49411973,0.55309355,0.43504038,0.45608431,0.43065417,0.45458171,0.48973352,0.1442,2026-09-10T14:44:29+00:00
ARLY_SORO_0079_P_2,ARLY_SORO_0079,OK,,0.9564,1,0.54916459,0.52323735,0.55022192,0.46289834,0.45289326,0.45986608,0.45183587,0.52020508,0.1435,2026-09-10T14:44:29+00:00
ARLY_SORO_0079_S_1,ARLY_SORO_0079,OK,,0.9141,1,0.44641128,0.48679563,0.44598809,0.36728579,0.09910253,0.36797678,0.09952576,0.48748663,0.1202,2026-09-10T14:44:30+00:00
ARLY_SORO_0079_S_2,ARLY_SORO_0079,OK,,0.9500,1,0.50586092,0.50061238,0.51163346,0.38788387,0.18742503,0.37854537,0.18165253,0.49127385,0.1222,2026-09-10T14:44:30+00:00
ARLY_SORO_0079_S_3,ARLY_SORO_0079,OK,,0.8888,1,0.49585462,0.51657790,0.49836078,0.40271243,0.16898444,0.39863458,0.16647831,0.51250005,0.1231,2026-09-10T14:44:30+00:00
ARLY_SORO_0080_P_1,ARLY_SORO_0080,OK,,0.9513,1,0.54469216,0.51839167,0.54732406,0.46359339,0.45644614,0.45583364,0.45381421,0.51063192,0.1425,2026-09-10T14:44:30+00:00
ARLY_SORO_0080_P_2,ARLY_SORO_0080,OK,,0.9415,1,0.55089390,0.52345091,0.55361778,0.46774384,0.46259660,0.45983151,0.45987269,0.51553851,0.1436,2026-09-10T14:44:30+00:00
ARLY_SORO_0080_S_1,ARLY_SORO_0080,OK,,0.9004,1,0.57291543,0.56159717,0.57824755,0.44521084,0.24354981,0.43658558,0.23821771,0.55297190,0.1162,2026-09-10T14:44:30+00:00
ARLY_SORO_0080_S_2,ARLY_SORO_0080,OK,,0.9245,1,0.52400738,0.57690150,0.52782124,0.46149352,0.20188883,0.45543480,0.19807495,0.57084280,0.1139,2026-09-10T14:44:30+00:00
ARLY_SORO_0080_S_3,ARLY_SORO_0080,OK,,0.5291,2,0.54206377,0.53889000,0.54452127,0.43039632,0.23277865,0.42642429,0.23032115,0.53491801,0.1148,2026-09-10T14:44:30+00:00
ARLY_SORO_0081_P_1,ARLY_SORO_0081,OK,,0.9677,1,0.60191041,0.54788297,0.60187137,0.44107726,0.41073456,0.44120160,0.41077366,0.54800731,0.1402,2026-09-10T14:44:31+00:00
ARLY_SORO_0081_P_2,ARLY_SORO_0081,OK,,0.9708,1,0.60999542,0.54304111,0.61205757,0.43684921,0.42220533,0.43029502,0.42014319,0.53648692,0.1406,2026-09-10T14:44:31+00:00
ARLY_SORO_0081_S_1,ARLY_SORO_0081,OK,,0.9757,1,0.51392400,0.51203173,0.51445526,0.43158075,0.26307368,0.43064705,0.26254246,0.51109803,0.1220,2026-09-10T14:44:31+00:00
ARLY_SORO_0081_S_2,ARLY_SORO_0081,OK,,0.9697,1,0.47284564,0.62177324,0.47278979,0.54326254,0.22693248,0.54336101,0.22698839,0.62187171,0.1208,2026-09-10T14:44:31+00:00
ARLY_SORO_0081_S_3,ARLY_SORO_0081,OK,,0.9627,1,0.46246052,0.54581684,0.46321997,0.47185516,0.22477308,0.47047791,0.22401361,0.54443961,0.1220,2026-09-10T14:44:31+00:00
ARLY_SORO_0082_P_1,ARLY_SORO_0082,OK,,0.9494,1,0.60902858,0.54964197,0.61395854,0.40716419,0.39783517,0.39386943,0.39290515,0.53634721,0.1459,2026-09-10T14:44:31+00:00
ARLY_SORO_0082_P_2,ARLY_SORO_0082,OK,,0.9658,1,0.59697038,0.57549304,0.60196817,0.43504629,0.39042038,0.42166346,0.38542268,0.56211025,0.1450,2026-09-10T14:44:31+00:00
ARLY_SORO_0082_S_1,ARLY_SORO_0082,FAILED,no_detection,,0,,,,,,,,,0.1258,2026-09-10T14:44:32+00:00
ARLY_SORO_0082_S_2,ARLY_SORO_0082,OK,,0.6650,1,0.54382056,0.60313702,0.55002666,0.49220389,0.25749996,0.48299846,0.25129390,0.59393162,0.1225,2026-09-10T14:44:32+00:00
ARLY_SORO_0082_S_3,ARLY_SORO_0082,FAILED,no_detection,,0,,,,,,,,,0.1256,2026-09-10T14:44:32+00:00
ARLY_SORO_0083_P_1,ARLY_SORO_0083,OK,,0.9738,1,0.61068213,0.57662851,0.61858970,0.45949176,0.41240901,0.43474743,0.40450144,0.55188417,0.1444,2026-09-10T14:44:32+00:00
ARLY_SORO_0083_P_2,ARLY_SORO_0083,OK,,0.9740,1,0.61333102,0.57811171,0.62196195,0.46097428,0.41709203,0.43413815,0.40846106,0.55127561,0.1440,2026-09-10T14:44:32+00:00
ARLY_SORO_0083_S_1,ARLY_SORO_0083,OK,,0.9498,1,0.54601073,0.59374422,0.54836428,0.50400943,0.27362826,0.49995613,0.27127472,0.58969098,0.1262,2026-09-10T14:44:32+00:00
ARLY_SORO_0083_S_2,ARLY_SORO_0083,OK,,0.9562,1,0.50444615,0.54548514,0.50638390,0.45782447,0.23603757,0.45446280,0.23409973,0.54212344,0.1253,2026-09-10T14:44:32+00:00
ARLY_SORO_0083_S_3,ARLY_SORO_0083,OK,,0.9739,1,0.51731735,0.54857141,0.51784575,0.46657825,0.26657534,0.46566740,0.26604691,0.54766047,0.1263,2026-09-10T14:44:32+00:00
ARLY_SORO_0084_P_1,ARLY_SORO_0084,OK,,0.9659,1,0.58087599,0.51601630,0.58340716,0.42714557,0.42480740,0.41911525,0.42227626,0.50798595,0.1433,2026-09-10T14:44:33+00:00
ARLY_SORO_0084_P_2,ARLY_SORO_0084,OK,,0.9679,1,0.57043755,0.52209157,0.57200468,0.43160030,0.41402444,0.42673635,0.41245726,0.51722759,0.1440,2026-09-10T14:44:33+00:00
ARLY_SORO_0084_S_1,ARLY_SORO_0084,OK,,0.9727,1,0.48786634,0.53658652,0.48788443,0.47531417,0.29363436,0.47528183,0.29361621,0.53655416,0.1205,2026-09-10T14:44:33+00:00
ARLY_SORO_0084_S_2,ARLY_SORO_0084,OK,,0.9538,1,0.48084399,0.54467380,0.48037678,0.48514846,0.29593793,0.48596272,0.29640511,0.54548806,0.1223,2026-09-10T14:44:33+00:00
ARLY_SORO_0084_S_3,ARLY_SORO_0084,OK,,0.9631,1,0.47385177,0.52849203,0.47329381,0.46836692,0.28646690,0.46934208,0.28702483,0.52946717,0.1209,2026-09-10T14:44:33+00:00
ARLY_SORO_0085_P_1,ARLY_SORO_0085,OK,,0.9658,1,0.61875159,0.56101263,0.61763096,0.44662583,0.40488994,0.45033091,0.40601051,0.56471765,0.1437,2026-09-10T14:44:33+00:00
ARLY_SORO_0085_P_2,ARLY_SORO_0085,OK,,0.9656,1,0.60342336,0.56013644,0.60127944,0.44558203,0.38841709,0.45266446,0.39056104,0.56721884,0.1452,2026-09-10T14:44:33+00:00
ARLY_SORO_0085_S_1,ARLY_SORO_0085,OK,,0.9675,1,0.57225525,0.54703850,0.57082033,0.46206748,0.29507455,0.46468687,0.29650950,0.54965788,0.1239,2026-09-10T14:44:34+00:00
ARLY_SORO_0085_S_2,ARLY_SORO_0085,OK,,0.9638,1,0.62138671,0.57006133,0.61848855,0.48039079,0.33425814,0.48555818,0.33715636,0.57522875,0.1238,2026-09-10T14:44:34+00:00
ARLY_SORO_0085_S_3,ARLY_SORO_0085,OK,,0.9683,1,0.54815412,0.54976338,0.54457831,0.46409535,0.27106610,0.47051710,0.27464190,0.55618519,0.1206,2026-09-10T14:44:34+00:00
ARLY_SORO_0086_P_1,ARLY_SORO_0086,OK,,0.9141,1,0.52773112,0.55167997,0.52871913,0.49865657,0.46001148,0.49638060,0.45902348,0.54940403,0.1446,2026-09-10T14:44:34+00:00
ARLY_SORO_0086_P_2,ARLY_SORO_0086,OK,,0.9209,1,0.52580982,0.55466986,0.52731586,0.50249368,0.45922509,0.49899966,0.45771909,0.55117583,0.1472,2026-09-10T14:44:34+00:00
