idx,image,status,x,y,w,h,theta,confidence,similarity,aspect_ratio,n_detections,input_path,output_path
1574,ABB-2020.00038_S1.jpg,OK,1353,2036,433,925,0.0,0.926,0.874,2.14,2,data\images\wide\organized\Bombus_ruderarius\worker\ABB-2020.00038_S1.jpg,data\images\crop\organized\Bombus_ruderarius\worker\ABB-2020.00038_S1.jpg
1575,ABB-2020.00038_S2.jpg,OK,1227,2195,437,862,0.0,0.889,0.865,1.97,2,data\images\wide\organized\Bombus_ruderarius\worker\ABB-2020.00038_S2.jpg,data\images\crop\organized\Bombus_ruderarius\worker\ABB-2020.00038_S2.jpg
1576,ABB-2020.00038_S3.jpg,OK,1171,2044,417,878,0.0,0.967,0.869,2.1,2,data\images\wide\organized\Bombus_ruderarius\worker\ABB-2020.00038_S3.jpg,data\images\crop\organized\Bombus_ruderarius\worker\ABB-2020.00038_S3.jpg
1577,CD387313_P1.JPG,OK,2449,1779,119,280,0.0,0.483,0.865,2.36,1,data\images\wide\organized\Bombus_ruderarius\worker\CD387313_P1.JPG,data\images\crop\organized\Bombus_ruderarius\worker\CD387313_P1.JPG
1578,CD387313_P2.JPG,OK,2458,1798,119,299,0.0,0.586,0.892,2.52,1,data\images\wide\organized\Bombus_ruderarius\worker\CD387313_P2.JPG,data\images\crop\organized\Bombus_ruderarius\worker\CD387313_P2.JPG
1579,CD387313_S1.jpg,OK,1108,1833,374,815,0.0,0.975,0.9,2.18,3,data\images\wide\organized\Bombus_ruderarius\worker\CD387313_S1.jpg,data\images\crop\organized\Bombus_ruderarius\worker\CD387313_S1.jpg
1580,CD387313_S2.jpg,OK,982,1620,358,784,0.0,0.981,0.91,2.19,4,data\images\wide\organized\Bombus_ruderarius\worker\CD387313_S2.jpg,data\images\crop\organized\Bombus_ruderarius\worker\CD387313_S2.jpg
1581,CD387313_S3.jpg,OK,1004,1668,358,764,0.0,0.981,0.886,2.13,4,data\images\wide\organized\Bombus_ruderarius\worker\CD387313_S3.jpg,data\images\crop\organized\Bombus_ruderarius\worker\CD387313_S3.jpg
1582,CD387766b_P1.JPG,OK,2465,1760,119,351,0.0,0.822,0.888,2.96,2,data\images\wide\organized\Bombus_ruderarius\worker\CD387766b_P1.JPG,data\images\crop\organized\Bombus_ruderarius\worker\CD387766b_P1.JPG
1583,CD387766b_P2.JPG,OK,2453,1781,124,328,0.0,0.637,0.923,2.65,1,data\images\wide\organized\Bombus_ruderarius\worker\CD387766b_P2.JPG,data\images\crop\organized\Bombus_ruderarius\worker\CD387766b_P2.JPG
1584,CD387766b_S1.jpg,OK,1101,1825,358,831,0.0,0.914,0.886,2.32,3,data\images\wide\organized\Bombus_ruderarius\worker\CD387766b_S1.jpg,data\images\crop\organized\Bombus_ruderarius\worker\CD387766b_S1.jpg
1585,CD387766b_S2.jpg,OK,1053,1912,374,736,0.0,0.988,0.867,1.97,2,data\images\wide\organized\Bombus_ruderarius\worker\CD387766b_S2.jpg,data\images\crop\organized\Bombus_ruderarius\worker\CD387766b_S2.jpg
1586,D264515_P1.JPG,OK,2437,1791,408,978,0.0,0.616,0.917,2.4,2,data\images\wide\organized\Bombus_ruderarius\worker\D264515_P1.JPG,data\images\crop\organized\Bombus_ruderarius\worker\D264515_P1.JPG
1587,D264515_P2.JPG,OK,2470,1793,413,969,0.0,0.844,0.913,2.34,1,data\images\wide\organized\Bombus_ruderarius\worker\D264515_P2.JPG,data\images\crop\organized\Bombus_ruderarius\worker\D264515_P2.JPG
1588,D264515_S1.jpg,OK,1305,1888,358,831,0.0,0.978,0.904,2.32,4,data\images\wide\organized\Bombus_ruderarius\worker\D264515_S1.jpg,data\images\crop\organized\Bombus_ruderarius\worker\D264515_S1.jpg
1589,D264515_S2.jpg,OK,1199,1957,339,807,0.0,0.973,0.905,2.38,4,data\images\wide\organized\Bombus_ruderarius\worker\D264515_S2.jpg,data\images\crop\organized\Bombus_ruderarius\worker\D264515_S2.jpg
1590,D264515_S3.jpg,OK,1128,1770,343,791,0.0,0.982,0.905,2.31,3,data\images\wide\organized\Bombus_ruderarius\worker\D264515_S3.jpg,data\images\crop\organized\Bombus_ruderarius\worker\D264515_S3.jpg
1591,POLLINIS4402_P1.JPG,OK,2463,1803,128,271,0.0,0.735,0.85,2.11,4,data\images\wide\organized\Bombus_ruderarius\worker\POLLINIS4402_P1.JPG,data\images\crop\organized\Bombus_ruderarius\worker\POLLINIS4402_P1.JPG
1592,POLLINIS4402_P2.JPG,OK,2456,1774,147,256,0.0,0.758,0.865,1.74,2,data\images\wide\organized\Bombus_ruderarius\worker\POLLINIS4402_P2.JPG,data\images\crop\organized\Bombus_ruderarius\worker\POLLINIS4402_P2.JPG
1593,POLLINIS4402_S1.jpg,OK,1175,1715,358,697,0.0,0.984,0.86,1.95,3,data\images\wide\organized\Bombus_ruderarius\worker\POLLINIS4402_S1.jpg,data\images\crop\organized\Bombus_ruderarius\worker\POLLINIS4402_S1.jpg
1594,POLLINIS4402_S2.jpg,OK,1057,1699,327,681,0.0,0.985,0.851,2.08,4,data\images\wide\organized\Bombus_ruderarius\worker\POLLINIS4402_S2.jpg,data\images\crop\organized\Bombus_ruderarius\worker\POLLINIS4402_S2.jpg
1595,POLLINIS4402_S3.jpg,OK,1079,1699,327,661,0.0,0.986,0.855,2.02,4,data\images\wide\organized\Bombus_ruderarius\worker\POLLINIS4402_S3.jpg,data\images\crop\organized\Bombus_ruderarius\worker\POLLINIS4402_S3.jpg
1596,POLLINIS4455_P1.JPG,OK,2477,1746,394,907,0.0,0.923,0.924,2.3,1,data\images\wide\organized\Bombus_ruderarius\worker\POLLINIS4455_P1.JPG,data\images\crop\organized\Bombus_ruderarius\worker\POLLINIS4455_P1.JPG
1597,POLLINIS4455_P2.JPG,OK,2392,1831,375,926,0.0,0.778,0.943,2.47,2,data\images\wide\organized\Bombus_ruderarius\worker\POLLINIS4455_P2.JPG,data\images\crop\organized\Bombus_ruderarius\worker\POLLINIS4455_P2.JPG
1598,POLLINIS4455_S1.jpg,OK,1171,1951,327,752,0.0,0.918,0.893,2.3,3,data\images\wide\organized\Bombus_ruderarius\worker\POLLINIS4455_S1.jpg,data\images\crop\organized\Bombus_ruderarius\worker\POLLINIS4455_S1.jpg
1599,POLLINIS4455_S2.jpg,OK,1227,1849,311,736,0.0,0.966,0.901,2.37,3,data\images\wide\organized\Bombus_ruderarius\worker\POLLINIS4455_S2.jpg,data\images\crop\organized\Bombus_ruderarius\worker\POLLINIS4455_S2.jpg
1600,POLLINIS4455_S3.jpg,OK,1179,2201,291,705,0.0,0.953,0.907,2.42,2,data\images\wide\organized\Bombus_ruderarius\worker\POLLINIS4455_S3.jpg,data\images\crop\organized\Bombus_ruderarius\worker\POLLINIS4455_S3.jpg
1601,VAN-2019.00795_P1.JPG,OK,2439,1772,142,375,0.0,0.708,0.901,2.63,3,data\images\wide\organized\Bombus_ruderarius\worker\VAN-2019.00795_P1.JPG,data\images\crop\organized\Bombus_ruderarius\worker\VAN-2019.00795_P1.JPG
1602,VAN-2019.00795_P2.JPG,OK,2449,1793,147,356,0.0,0.604,0.912,2.42,2,data\images\wide\organized\Bombus_ruderarius\worker\VAN-2019.00795_P2.JPG,data\images\crop\organized\Bombus_ruderarius\worker\VAN-2019.00795_P2.JPG
1603,VAN-2019.00795_S1.jpg,OK,959,1660,374,862,0.0,0.977,0.895,2.31,2,data\images\wide\organized\Bombus_ruderarius\worker\VAN-2019.00795_S1.jpg,data\images\crop\organized\Bombus_ruderarius\worker\VAN-2019.00795_S1.jpg
1604,VAN-2019.00795_S2.jpg,OK,1089,1841,358,839,0.0,0.972,0.871,2.34,3,data\images\wide\organized\Bombus_ruderarius\worker\VAN-2019.00795_S2.jpg,data\images\crop\organized\Bombus_ruderarius\worker\VAN-2019.00795_S2.jpg
1605,VAN-2019.00795_S3.jpg,OK,1256,1927,343,827,0.0,0.97,0.889,2.41,5,data\images\wide\organized\Bombus_ruderarius\worker\VAN-2019.00795_S3.jpg,data\images\crop\organized\Bombus_ruderarius\worker\VAN-2019.00795_S3.jpg
1606,15L2021-1420_P1.JPG,OK,2458,1746,508,1211,0.0,0.589,0.933,2.38,1,data\images\wide\organized\Bombus_rupestris\male\15L2021-1420_P1.JPG,data\images\crop\organized\Bombus_rupestris\male\15L2021-1420_P1.JPG
1607,15L2021-1420_P2.JPG,OK,2407,1754,499,1238,13.349,0.826,0.937,2.48,1,data\images\wide\organized\Bombus_rupestris\male\15L2021-1420_P2.JPG,data\images\crop\organized\Bombus_rupestris\male\15L2021-1420_P2.JPG
1608,15L2021-1420_S1.jpg,OK,1316,1877,440,1032,6.674,0.768,0.929,2.35,3,data\images\wide\organized\Bombus_rupestris\male\15L2021-1420_S1.jpg,data\images\crop\organized\Bombus_rupestris\male\15L2021-1420_S1.jpg
1609,15L2021-1420_S2.jpg,OK,1358,1709,424,1003,9.689,0.835,0.919,2.36,3,data\images\wide\organized\Bombus_rupestris\male\15L2021-1420_S2.jpg,data\images\crop\organized\Bombus_rupestris\male\15L2021-1420_S2.jpg
1610,15L2021-1420_S3.jpg,OK,1059,1833,437,1032,0.0,0.732,0.931,2.36,5,data\images\wide\organized\Bombus_rupestris\male\15L2021-1420_S3.jpg,data\images\crop\organized\Bombus_rupestris\male\15L2021-1420_S3.jpg
1611,15L2021-1498_P1.JPG,OK,2420,1850,527,1325,0.0,0.647,0.932,2.51,2,data\images\wide\organized\Bombus_rupestris\male\15L2021-1498_P1.JPG,data\images\crop\organized\Bombus_rupestris\male\15L2021-1498_P1.JPG
1612,15L2021-1498_P2.JPG,OK,2427,1812,527,1302,0.0,0.669,0.936,2.47,2,data\images\wide\organized\Bombus_rupestris\male\15L2021-1498_P2.JPG,data\images\crop\organized\Bombus_rupestris\male\15L2021-1498_P2.JPG
1613,15L2021-1498_S1.jpg,OK,1211,1896,469,1146,0.0,0.63,0.909,2.45,3,data\images\wide\organized\Bombus_rupestris\male\15L2021-1498_S1.jpg,data\images\crop\organized\Bombus_rupestris\male\15L2021-1498_S1.jpg
1614,15L2021-1498_S2.jpg,OK,1028,1675,469,1158,0.0,0.716,0.921,2.47,3,data\images\wide\organized\Bombus_rupestris\male\15L2021-1498_S2.jpg,data\images\crop\organized\Bombus_rupestris\male\15L2021-1498_S2.jpg
1615,15L2021-1498_S3.jpg,OK,1116,1620,453,1114,0.0,0.708,0.916,2.46,2,data\images\wide\organized\Bombus_rupestris\male\15L2021-1498_S3.jpg,data\images\crop\organized\Bombus_rupestris\male\15L2021-1498_S3.jpg
1616,15L2021-1499_P1.JPG,OK,2373,1784,546,1306,0.0,0.826,0.922,2.39,1,data\images\wide\organized\Bombus_rupestris\male\15L2021-1499_P1.JPG,data\images\crop\organized\Bombus_rupestris\male\15L2021-1499_P1.JPG
1617,15L2021-1499_P2.JPG,OK,2370,1819,541,1301,0.0,0.727,0.912,2.4,2,data\images\wide\organized\Bombus_rupestris\male\15L2021-1499_P2.JPG,data\images\crop\organized\Bombus_rupestris\male\15L2021-1499_P2.JPG
1618,15L2021-1499_S1.jpg,OK,1337,1904,453,1051,0.0,0.91,0.922,2.32,4,data\images\wide\organized\Bombus_rupestris\male\15L2021-1499_S1.jpg,data\images\crop\organized\Bombus_rupestris\male\15L2021-1499_S1.jpg
1619,15L2021-1499_S2.jpg,OK,1400,1794,453,1083,0.0,0.877,0.897,2.39,3,data\images\wide\organized\Bombus_rupestris\male\15L2021-1499_S2.jpg,data\images\crop\organized\Bombus_rupestris\male\15L2021-1499_S2.jpg
1620,15L2021-1499_S3.jpg,OK,1195,1886,449,1083,0.0,0.918,0.921,2.41,3,data\images\wide\organized\Bombus_rupestris\male\15L2021-1499_S3.jpg,data\images\crop\organized\Bombus_rupestris\male\15L2021-1499_S3.jpg
1621,15L2021-1514_P1.JPG,OK,2458,1755,527,1325,0.0,0.651,0.929,2.51,1,data\images\wide\organized\Bombus_rupestris\male\15L2021-1514_P1.JPG,data\images\crop\organized\Bombus_rupestris\male\15L2021-1514_P1.JPG
1622,15L2021-1514_P2.JPG,OK,2458,1791,522,1325,0.0,0.664,0.921,2.54,1,data\images\wide\organized\Bombus_rupestris\male\15L2021-1514_P2.JPG,data\images\crop\organized\Bombus_rupestris\male\15L2021-1514_P2.JPG
1623,15L2021-1514_S1.jpg,OK,1408,1855,449,1130,0.0,0.829,0.897,2.52,4,data\images\wide\organized\Bombus_rupestris\male\15L2021-1514_S1.jpg,data\images\crop\organized\Bombus_rupestris\male\15L2021-1514_S1.jpg
1624,15L2021-1514_S2.jpg,OK,1384,1904,453,1146,0.0,0.845,0.924,2.53,5,data\images\wide\organized\Bombus_rupestris\male\15L2021-1514_S2.jpg,data\images\crop\organized\Bombus_rupestris\male\15L2021-1514_S2.jpg
1625,15L2021-1514_S3.jpg,OK,1282,1912,469,1162,0.0,0.815,0.917,2.48,4,data\images\wide\organized\Bombus_rupestris\male\15L2021-1514_S3.jpg,data\images\crop\organized\Bombus_rupestris\male\15L2021-1514_S3.jpg
1626,15L2021-1546_P1.JPG,OK,2430,1774,489,1306,0.0,0.668,0.936,2.67,2,data\images\wide\organized\Bombus_rupestris\male\15L2021-1546_P1.JPG,data\images\crop\organized\Bombus_rupestris\male\15L2021-1546_P1.JPG
1627,15L2021-1546_P2.JPG,OK,2449,1755,489,1306,0.0,0.452,0.932,2.67,2,data\images\wide\organized\Bombus_rupestris\male\15L2021-1546_P2.JPG,data\images\crop\organized\Bombus_rupestris\male\15L2021-1546_P2.JPG
1628,15L2021-1546_S1.jpg,OK,1250,1959,437,1162,0.0,0.522,0.902,2.66,5,data\images\wide\organized\Bombus_rupestris\male\15L2021-1546_S1.jpg,data\images\crop\organized\Bombus_rupestris\male\15L2021-1546_S1.jpg
1629,15L2021-1546_S2.jpg,OK,1329,2077,421,1130,0.0,0.796,0.909,2.68,2,data\images\wide\organized\Bombus_rupestris\male\15L2021-1546_S2.jpg,data\images\crop\organized\Bombus_rupestris\male\15L2021-1546_S2.jpg
1630,15L2021-1546_S3.jpg,OK,1177,2022,437,1142,0.0,0.601,0.912,2.61,4,data\images\wide\organized\Bombus_rupestris\male\15L2021-1546_S3.jpg,data\images\crop\organized\Bombus_rupestris\male\15L2021-1546_S3.jpg
1631,15L2021-1731_P1.JPG,OK,2513,1850,527,1244,0.0,0.542,0.925,2.36,1,data\images\wide\organized\Bombus_rupestris\male\15L2021-1731_P1.JPG,data\images\crop\organized\Bombus_rupestris\male\15L2021-1731_P1.JPG
1632,15L2021-1731_P2.JPG,OK,2515,1869,527,1249,0.0,0.563,0.919,2.37,2,data\images\wide\organized\Bombus_rupestris\male\15L2021-1731_P2.JPG,data\images\crop\organized\Bombus_rupestris\male\15L2021-1731_P2.JPG
1633,15L2021-1731_S1.jpg,OK,1266,1839,449,1036,0.0,0.868,0.912,2.31,4,data\images\wide\organized\Bombus_rupestris\male\15L2021-1731_S1.jpg,data\images\crop\organized\Bombus_rupestris\male\15L2021-1731_S1.jpg
1634,15L2021-1731_S2.jpg,OK,1358,1880,437,1032,0.0,0.829,0.912,2.36,3,data\images\wide\organized\Bombus_rupestris\male\15L2021-1731_S2.jpg,data\images\crop\organized\Bombus_rupestris\male\15L2021-1731_S2.jpg
1635,15L2021-1731_S3.jpg,OK,1234,2046,453,1067,0.0,0.84,0.898,2.36,3,data\images\wide\organized\Bombus_rupestris\male\15L2021-1731_S3.jpg,data\images\crop\organized\Bombus_rupestris\male\15L2021-1731_S3.jpg
1636,15L2021-1757_P1.JPG,OK,2468,1765,546,1306,0.0,0.632,0.931,2.39,2,data\images\wide\organized\Bombus_rupestris\male\15L2021-1757_P1.JPG,data\images\crop\organized\Bombus_rupestris\male\15L2021-1757_P1.JPG
1637,15L2021-1757_P2.JPG,OK,2465,1765,546,1302,0.0,0.643,0.92,2.38,2,data\images\wide\organized\Bombus_rupestris\male\15L2021-1757_P2.JPG,data\images\crop\organized\Bombus_rupestris\male\15L2021-1757_P2.JPG
1638,15L2021-1757_S1.jpg,OK,1199,1857,453,1059,0.0,0.741,0.934,2.34,4,data\images\wide\organized\Bombus_rupestris\male\15L2021-1757_S1.jpg,data\images\crop\organized\Bombus_rupestris\male\15L2021-1757_S1.jpg
1639,15L2021-1757_S2.jpg,OK,1297,1817,437,1067,0.0,0.684,0.932,2.44,3,data\images\wide\organized\Bombus_rupestris\male\15L2021-1757_S2.jpg,data\images\crop\organized\Bombus_rupestris\male\15L2021-1757_S2.jpg
1640,15L2021-1757_S3.jpg,OK,896,1794,421,1020,0.0,0.712,0.933,2.42,2,data\images\wide\organized\Bombus_rupestris\male\15L2021-1757_S3.jpg,data\images\crop\organized\Bombus_rupestris\male\15L2021-1757_S3.jpg
1641,15L2021-1758_P1.JPG,OK,2468,1810,560,1458,0.0,0.691,0.93,2.6,2,data\images\wide\organized\Bombus_rupestris\male\15L2021-1758_P1.JPG,data\images\crop\organized\Bombus_rupestris\male\15L2021-1758_P1.JPG
1642,15L2021-1758_P2.JPG,OK,2496,1793,565,1439,0.0,0.649,0.922,2.55,1,data\images\wide\organized\Bombus_rupestris\male\15L2021-1758_P2.JPG,data\images\crop\organized\Bombus_rupestris\male\15L2021-1758_P2.JPG
1643,15L2021-1758_S1.jpg,OK,1494,1912,532,1272,0.0,0.763,0.898,2.39,4,data\images\wide\organized\Bombus_rupestris\male\15L2021-1758_S1.jpg,data\images\crop\organized\Bombus_rupestris\male\15L2021-1758_S1.jpg
1644,15L2021-1758_S2.jpg,OK,1248,1959,500,1221,0.0,0.872,0.911,2.44,2,data\images\wide\organized\Bombus_rupestris\male\15L2021-1758_S2.jpg,data\images\crop\organized\Bombus_rupestris\male\15L2021-1758_S2.jpg
1645,15L2021-1758_S3.jpg,OK,1290,1872,516,1240,0.0,0.743,0.894,2.4,2,data\images\wide\organized\Bombus_rupestris\male\15L2021-1758_S3.jpg,data\images\crop\organized\Bombus_rupestris\male\15L2021-1758_S3.jpg
1646,2020.00470_P1.JPG,OK,1209,911,102,242,0.0,0.736,0.892,2.37,1,data\images\wide\organized\Bombus_rupestris\male\2020.00470_P1.JPG,data\images\crop\organized\Bombus_rupestris\male\2020.00470_P1.JPG
1647,2020.00470_P2.JPG,OK,1215,925,112,254,0.0,0.577,0.873,2.28,2,data\images\wide\organized\Bombus_rupestris\male\2020.00470_P2.JPG,data\images\crop\organized\Bombus_rupestris\male\2020.00470_P2.JPG
1648,2020.00470_P3.JPG,OK,1239,892,102,226,0.0,0.61,0.837,2.21,2,data\images\wide\organized\Bombus_rupestris\male\2020.00470_P3.JPG,data\images\crop\organized\Bombus_rupestris\male\2020.00470_P3.JPG
1649,2020.00470_S1.jpg,OK,1234,2053,595,1162,0.0,0.778,0.877,1.95,2,data\images\wide\organized\Bombus_rupestris\male\2020.00470_S1.jpg,data\images\crop\organized\Bombus_rupestris\male\2020.00470_S1.jpg
1650,2020.00470_S2.jpg,OK,1506,2219,484,933,0.0,0.86,0.861,1.93,2,data\images\wide\organized\Bombus_rupestris\male\2020.00470_S2.jpg,data\images\crop\organized\Bombus_rupestris\male\2020.00470_S2.jpg
1651,2020.00470_S3.jpg,OK,1274,1636,453,862,0.0,0.639,0.882,1.9,3,data\images\wide\organized\Bombus_rupestris\male\2020.00470_S3.jpg,data\images\crop\organized\Bombus_rupestris\male\2020.00470_S3.jpg
1652,2020.00471_P1.JPG,OK,1248,873,102,226,0.0,0.694,0.86,2.21,1,data\images\wide\organized\Bombus_rupestris\male\2020.00471_P1.JPG,data\images\crop\organized\Bombus_rupestris\male\2020.00471_P1.JPG
1653,2020.00471_P2.JPG,OK,1229,901,102,226,0.0,0.656,0.858,2.21,3,data\images\wide\organized\Bombus_rupestris\male\2020.00471_P2.JPG,data\images\crop\organized\Bombus_rupestris\male\2020.00471_P2.JPG
1654,2020.00471_P3.JPG,OK,1237,886,90,223,0.0,0.759,0.857,2.47,1,data\images\wide\organized\Bombus_rupestris\male\2020.00471_P3.JPG,data\images\crop\organized\Bombus_rupestris\male\2020.00471_P3.JPG
1655,2020.00471_S1.jpg,OK,886,2164,469,1095,0.0,0.883,0.91,2.34,2,data\images\wide\organized\Bombus_rupestris\male\2020.00471_S1.jpg,data\images\crop\organized\Bombus_rupestris\male\2020.00471_S1.jpg
1656,2020.00471_S2.jpg,OK,1162,2250,453,1047,0.0,0.816,0.882,2.31,2,data\images\wide\organized\Bombus_rupestris\male\2020.00471_S2.jpg,data\images\crop\organized\Bombus_rupestris\male\2020.00471_S2.jpg
1657,2020.00471_S3.jpg,OK,1179,2353,469,1114,0.0,0.807,0.894,2.38,2,data\images\wide\organized\Bombus_rupestris\male\2020.00471_S3.jpg,data\images\crop\organized\Bombus_rupestris\male\2020.00471_S3.jpg
1658,2020.06243_P1.JPG,OK,1237,883,112,266,15.068,0.774,0.887,2.37,1,data\images\wide\organized\Bombus_rupestris\male\2020.06243_P1.JPG,data\images\crop\organized\Bombus_rupestris\male\2020.06243_P1.JPG
1659,2020.06243_P2.JPG,OK,1250,871,113,253,16.928,0.845,0.898,2.24,2,data\images\wide\organized\Bombus_rupestris\male\2020.06243_P2.JPG,data\images\crop\organized\Bombus_rupestris\male\2020.06243_P2.JPG
1660,2020.06243_P3.JPG,OK,1234,896,104,255,10.62,0.802,0.886,2.45,2,data\images\wide\organized\Bombus_rupestris\male\2020.06243_P3.JPG,data\images\crop\organized\Bombus_rupestris\male\2020.06243_P3.JPG
1661,2020.06243_S1.jpg,OK,1308,2429,473,1151,10.305,0.594,0.886,2.43,4,data\images\wide\organized\Bombus_rupestris\male\2020.06243_S1.jpg,data\images\crop\organized\Bombus_rupestris\male\2020.06243_S1.jpg
1662,2020.06243_S2.jpg,OK,1316,2181,432,1036,10.784,0.789,0.873,2.4,4,data\images\wide\organized\Bombus_rupestris\male\2020.06243_S2.jpg,data\images\crop\organized\Bombus_rupestris\male\2020.06243_S2.jpg
1663,2020.06243_S3.jpg,OK,1273,1797,454,1083,7.667,0.713,0.873,2.39,2,data\images\wide\organized\Bombus_rupestris\male\2020.06243_S3.jpg,data\images\crop\organized\Bombus_rupestris\male\2020.06243_S3.jpg
1664,2020.06244_P1.JPG,OK,1237,904,88,204,0.0,0.644,0.809,2.32,3,data\images\wide\organized\Bombus_rupestris\male\2020.06244_P1.JPG,data\images\crop\organized\Bombus_rupestris\male\2020.06244_P1.JPG
1665,2020.06244_P2.JPG,OK,1256,906,93,204,0.0,0.832,0.806,2.21,3,data\images\wide\organized\Bombus_rupestris\male\2020.06244_P2.JPG,data\images\crop\organized\Bombus_rupestris\male\2020.06244_P2.JPG
1666,2020.06244_P3.JPG,OK,1239,892,102,207,0.0,0.803,0.799,2.02,4,data\images\wide\organized\Bombus_rupestris\male\2020.06244_P3.JPG,data\images\crop\organized\Bombus_rupestris\male\2020.06244_P3.JPG
1667,2020.06244_S1.jpg,OK,1316,1616,487,1064,6.096,0.845,0.877,2.18,5,data\images\wide\organized\Bombus_rupestris\male\2020.06244_S1.jpg,data\images\crop\organized\Bombus_rupestris\male\2020.06244_S1.jpg
1668,2020.06244_S2.jpg,OK,1420,1836,478,1043,9.866,0.797,0.885,2.18,4,data\images\wide\organized\Bombus_rupestris\male\2020.06244_S2.jpg,data\images\crop\organized\Bombus_rupestris\male\2020.06244_S2.jpg
1669,2020.06244_S3.jpg,OK,1502,1702,435,967,7.125,0.874,0.886,2.22,2,data\images\wide\organized\Bombus_rupestris\male\2020.06244_S3.jpg,data\images\crop\organized\Bombus_rupestris\male\2020.06244_S3.jpg
1670,VAN-2019.00781_P1.JPG,OK,1196,887,74,178,0.0,0.433,0.739,2.42,3,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00781_P1.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00781_P1.JPG
1671,VAN-2019.00781_P2.JPG,OK,1209,906,93,223,0.0,0.287,0.815,2.41,2,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00781_P2.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00781_P2.JPG
1672,VAN-2019.00781_P3.JPG,OK,1205,878,74,197,0.0,0.128,0.761,2.68,2,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00781_P3.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00781_P3.JPG
1673,VAN-2019.00781_S1.jpg,OK,998,1927,343,910,0.0,0.455,0.893,2.66,4,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00781_S1.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00781_S1.jpg
1674,VAN-2019.00781_S2.jpg,OK,1238,1927,406,1012,0.0,0.697,0.939,2.5,6,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00781_S2.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00781_S2.jpg
1675,VAN-2019.00781_S3.jpg,OK,963,1872,358,933,0.0,0.873,0.915,2.6,4,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00781_S3.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00781_S3.jpg
1676,VAN-2019.00783_P1.JPG,OK,1224,897,93,216,0.0,0.534,0.827,2.33,1,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00783_P1.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00783_P1.JPG
1677,VAN-2019.00783_P2.JPG,OK,1220,906,93,226,0.0,0.534,0.834,2.44,1,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00783_P2.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00783_P2.JPG
1678,VAN-2019.00783_P3.JPG,OK,1220,901,102,226,0.0,0.457,0.8,2.21,2,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00783_P3.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00783_P3.JPG
1679,VAN-2019.00783_S1.jpg,OK,1166,2197,1175,498,-1.941,0.681,0.854,2.36,2,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00783_S1.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00783_S1.jpg
1680,VAN-2019.00783_S2.jpg,OK,1197,2392,484,1110,0.0,0.805,0.831,2.29,2,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00783_S2.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00783_S2.jpg
1681,VAN-2019.00783_S3.jpg,OK,1187,2187,484,1162,0.0,0.756,0.828,2.4,2,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00783_S3.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00783_S3.jpg
1682,VAN-2019.00785_P1.JPG,OK,1234,897,93,216,0.0,0.342,0.848,2.33,3,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00785_P1.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00785_P1.JPG
1683,VAN-2019.00785_P2.JPG,OK,1224,895,90,216,0.0,0.444,0.883,2.39,5,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00785_P2.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00785_P2.JPG
1684,VAN-2019.00785_P3.JPG,OK,1179,999,76,220,20.556,0.088,0.761,2.88,3,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00785_P3.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00785_P3.JPG
1685,VAN-2019.00785_S1.jpg,OK,1260,2101,532,961,0.0,0.76,0.859,1.81,5,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00785_S1.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00785_S1.jpg
