idx,image,status,x,y,w,h,theta,confidence,similarity,aspect_ratio,n_detections,input_path,output_path
0,WB1_23_136,OK,1661,2181,331,649,0.0,0.915,0.69,1.96,3,data\images\wide\terrain\adrien\WB1_23_136.jpg,data\images\crop\terrain\adrien\WB1_23_136.jpg
1,WB1_23_137,OK,1478,2785,327,793,0.0,0.807,0.799,2.43,3,data\images\wide\terrain\adrien\WB1_23_137.jpg,data\images\crop\terrain\adrien\WB1_23_137.jpg
2,WB1_23_138,OK,1466,2580,171,418,0.0,0.872,0.856,2.44,2,data\images\wide\terrain\adrien\WB1_23_138.jpg,data\images\crop\terrain\adrien\WB1_23_138.jpg
3,WB1_23_139,OK,1446,2078,283,474,0.0,0.828,0.747,1.68,3,data\images\wide\terrain\adrien\WB1_23_139.jpg,data\images\crop\terrain\adrien\WB1_23_139.jpg
4,WB1_23_140,OK,1024,1990,426,299,-90.0,0.78,0.479,1.43,2,data\images\wide\terrain\adrien\WB1_23_140.jpg,data\images\crop\terrain\adrien\WB1_23_140.jpg
5,WB1_23_141,OK,1367,2052,199,474,0.0,0.946,0.86,2.38,2,data\images\wide\terrain\adrien\WB1_23_141.jpg,data\images\crop\terrain\adrien\WB1_23_141.jpg
6,WB1_23_142,OK,1598,2978,235,586,0.0,0.914,0.788,2.49,1,data\images\wide\terrain\adrien\WB1_23_142.jpg,data\images\crop\terrain\adrien\WB1_23_142.jpg
7,WB1_23_143,OK,1314,2810,280,611,9.951,0.919,0.836,2.18,4,data\images\wide\terrain\adrien\WB1_23_143.jpg,data\images\crop\terrain\adrien\WB1_23_143.jpg
8,WB1_23_144,OK,1622,2357,267,474,0.0,0.899,0.743,1.78,2,data\images\wide\terrain\adrien\WB1_23_144.jpg,data\images\crop\terrain\adrien\WB1_23_144.jpg
9,WB1_23_145,OK,1418,1958,267,673,0.0,0.922,0.798,2.52,4,data\images\wide\terrain\adrien\WB1_23_145.jpg,data\images\crop\terrain\adrien\WB1_23_145.jpg
10,WB1_23_146,OK,1414,1966,315,697,0.0,0.973,0.821,2.22,3,data\images\wide\terrain\adrien\WB1_23_146.jpg,data\images\crop\terrain\adrien\WB1_23_146.jpg
11,WB1_23_147,OK,1454,3138,235,426,0.0,0.91,0.805,1.81,3,data\images\wide\terrain\adrien\WB1_23_147.jpg,data\images\crop\terrain\adrien\WB1_23_147.jpg
12,WB1_23_148,OK,1757,2612,203,490,0.0,0.917,0.855,2.41,2,data\images\wide\terrain\adrien\WB1_23_148.jpg,data\images\crop\terrain\adrien\WB1_23_148.jpg
13,WB1_23_149,OK,1789,3090,235,586,0.0,0.948,0.839,2.49,1,data\images\wide\terrain\adrien\WB1_23_149.jpg,data\images\crop\terrain\adrien\WB1_23_149.jpg
14,WB1_23_150,OK,1709,2715,187,426,0.0,0.942,0.817,2.28,4,data\images\wide\terrain\adrien\WB1_23_150.jpg,data\images\crop\terrain\adrien\WB1_23_150.jpg
15,WB1_23_151,OK,1476,2092,151,406,0.0,0.924,0.859,2.68,2,data\images\wide\terrain\adrien\WB1_23_151.jpg,data\images\crop\terrain\adrien\WB1_23_151.jpg
16,WB1_23_152,OK,1482,2006,203,418,0.0,0.961,0.865,2.06,2,data\images\wide\terrain\adrien\WB1_23_152.jpg,data\images\crop\terrain\adrien\WB1_23_152.jpg
17,WB1_23_153,OK,1454,2148,167,458,0.0,0.968,0.793,2.74,2,data\images\wide\terrain\adrien\WB1_23_153.jpg,data\images\crop\terrain\adrien\WB1_23_153.jpg
18,WB1_23_154,OK,1478,2054,267,634,0.0,0.971,0.808,2.37,5,data\images\wide\terrain\adrien\WB1_23_154.jpg,data\images\crop\terrain\adrien\WB1_23_154.jpg
19,WB1_23_0091_1,OK,1217,1973,339,811,0.0,0.989,0.867,2.4,2,data\images\wide\terrain\basile\WB1_23_0091_1.jpg,data\images\crop\terrain\basile\WB1_23_0091_1.jpg
20,WB1_23_0091_2,OK,1240,1965,323,795,0.0,0.978,0.893,2.46,3,data\images\wide\terrain\basile\WB1_23_0091_2.jpg,data\images\crop\terrain\basile\WB1_23_0091_2.jpg
21,WB1_23_0091_3,OK,1211,1998,327,768,0.0,0.981,0.86,2.35,4,data\images\wide\terrain\basile\WB1_23_0091_3.jpg,data\images\crop\terrain\basile\WB1_23_0091_3.jpg
22,WB1_23_0092_1,OK,1274,1959,437,1020,0.0,0.898,0.851,2.33,3,data\images\wide\terrain\basile\WB1_23_0092_1.jpg,data\images\crop\terrain\basile\WB1_23_0092_1.jpg
23,WB1_23_0092_2,OK,1315,2022,406,929,0.0,0.963,0.849,2.29,3,data\images\wide\terrain\basile\WB1_23_0092_2.jpg,data\images\crop\terrain\basile\WB1_23_0092_2.jpg
24,WB1_23_0092_3,OK,1353,1990,374,894,0.0,0.977,0.877,2.39,2,data\images\wide\terrain\basile\WB1_23_0092_3.jpg,data\images\crop\terrain\basile\WB1_23_0092_3.jpg
25,WB1_23_0093_1,OK,1475,1660,998,432,-2.161,0.683,0.847,2.31,1,data\images\wide\terrain\basile\WB1_23_0093_1.jpg,data\images\crop\terrain\basile\WB1_23_0093_1.jpg
26,WB1_23_0093_2,OK,1400,1825,421,988,0.0,0.878,0.842,2.35,2,data\images\wide\terrain\basile\WB1_23_0093_2.jpg,data\images\crop\terrain\basile\WB1_23_0093_2.jpg
27,WB1_23_0093_3,OK,1477,1853,413,921,0.0,0.92,0.857,2.23,2,data\images\wide\terrain\basile\WB1_23_0093_3.jpg,data\images\crop\terrain\basile\WB1_23_0093_3.jpg
28,WB1_23_0094_1,OK,1494,2077,421,1051,0.0,0.8,0.867,2.5,2,data\images\wide\terrain\basile\WB1_23_0094_1.jpg,data\images\crop\terrain\basile\WB1_23_0094_1.jpg
29,WB1_23_0094_2,OK,1305,1912,343,894,0.0,0.918,0.856,2.61,1,data\images\wide\terrain\basile\WB1_23_0094_2.jpg,data\images\crop\terrain\basile\WB1_23_0094_2.jpg
30,WB1_23_0094_3,OK,1290,2006,374,957,0.0,0.967,0.87,2.56,2,data\images\wide\terrain\basile\WB1_23_0094_3.jpg,data\images\crop\terrain\basile\WB1_23_0094_3.jpg
31,WB1_23_0095_1,OK,1053,2313,327,799,0.0,0.97,0.879,2.45,2,data\images\wide\terrain\basile\WB1_23_0095_1.jpg,data\images\crop\terrain\basile\WB1_23_0095_1.jpg
32,WB1_23_0095_2,OK,1108,1880,311,784,0.0,0.991,0.876,2.52,2,data\images\wide\terrain\basile\WB1_23_0095_2.jpg,data\images\crop\terrain\basile\WB1_23_0095_2.jpg
33,WB1_23_0095_3,OK,1250,2093,327,784,0.0,0.974,0.897,2.4,2,data\images\wide\terrain\basile\WB1_23_0095_3.jpg,data\images\crop\terrain\basile\WB1_23_0095_3.jpg
34,WB1_23_0096_1,OK,1384,1825,327,768,0.0,0.975,0.851,2.35,3,data\images\wide\terrain\basile\WB1_23_0096_1.jpg,data\images\crop\terrain\basile\WB1_23_0096_1.jpg
35,WB1_23_0096_2,OK,982,2337,280,658,0.0,0.983,0.876,2.35,5,data\images\wide\terrain\basile\WB1_23_0096_2.jpg,data\images\crop\terrain\basile\WB1_23_0096_2.jpg
36,WB1_23_0096_3,OK,1051,2376,327,543,0.0,0.982,0.826,1.66,5,data\images\wide\terrain\basile\WB1_23_0096_3.jpg,data\images\crop\terrain\basile\WB1_23_0096_3.jpg
37,WB1_23_0097_1,OK,1301,2192,931,380,-2.075,0.976,0.87,2.45,3,data\images\wide\terrain\basile\WB1_23_0097_1.jpg,data\images\crop\terrain\basile\WB1_23_0097_1.jpg
38,WB1_23_0097_2,OK,1258,1998,358,894,0.0,0.983,0.886,2.49,4,data\images\wide\terrain\basile\WB1_23_0097_2.jpg,data\images\crop\terrain\basile\WB1_23_0097_2.jpg
39,WB1_23_0097_3,OK,1223,2187,327,791,0.0,0.983,0.879,2.42,6,data\images\wide\terrain\basile\WB1_23_0097_3.jpg,data\images\crop\terrain\basile\WB1_23_0097_3.jpg
40,WB1_23_0098_1,OK,1384,1967,358,831,0.0,0.987,0.87,2.32,3,data\images\wide\terrain\basile\WB1_23_0098_1.jpg,data\images\crop\terrain\basile\WB1_23_0098_1.jpg
41,WB1_23_0098_2,OK,1342,1614,836,344,-5.194,0.988,0.886,2.43,5,data\images\wide\terrain\basile\WB1_23_0098_2.jpg,data\images\crop\terrain\basile\WB1_23_0098_2.jpg
42,WB1_23_0098_3,OK,1281,1756,772,322,-9.62,0.986,0.889,2.4,2,data\images\wide\terrain\basile\WB1_23_0098_3.jpg,data\images\crop\terrain\basile\WB1_23_0098_3.jpg
43,WB1_23_0099_1,OK,1382,1683,327,795,0.0,0.96,0.897,2.43,2,data\images\wide\terrain\basile\WB1_23_0099_1.jpg,data\images\crop\terrain\basile\WB1_23_0099_1.jpg
44,WB1_23_0099_2,OK,1258,1642,307,799,0.0,0.983,0.857,2.6,4,data\images\wide\terrain\basile\WB1_23_0099_2.jpg,data\images\crop\terrain\basile\WB1_23_0099_2.jpg
45,WB1_23_0099_3,OK,1297,1792,323,815,0.0,0.98,0.871,2.52,3,data\images\wide\terrain\basile\WB1_23_0099_3.jpg,data\images\crop\terrain\basile\WB1_23_0099_3.jpg
46,WB1_23_0001_1,OK,1475,3369,195,322,0.0,0.364,0.779,1.65,1,data\images\wide\terrain\charlotte\WB1_23_0001_1.jpg,data\images\crop\terrain\charlotte\WB1_23_0001_1.jpg
47,WB1_23_0001_2,OK,1158,3441,231,412,0.0,0.754,0.796,1.78,2,data\images\wide\terrain\charlotte\WB1_23_0001_2.jpg,data\images\crop\terrain\charlotte\WB1_23_0001_2.jpg
48,WB1_23_0001_3,OK,1114,3142,170,384,23.962,0.358,0.888,2.26,1,data\images\wide\terrain\charlotte\WB1_23_0001_3.jpg,data\images\crop\terrain\charlotte\WB1_23_0001_3.jpg
49,WB1_23_0002_1,OK,1244,3124,177,403,0.0,0.826,0.868,2.28,2,data\images\wide\terrain\charlotte\WB1_23_0002_1.jpg,data\images\crop\terrain\charlotte\WB1_23_0002_1.jpg
