photo_id,inv_id,device_type,device,photo_index,photographer,ext,content_hash,file_size_bytes,path,status,status_reason
CPIE15_0017_S_1,CPIE15_0017,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,29b8ba1f32ef065c,1724221,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0017_S_1.jpg,OK,
CPIE15_0017_S_2,CPIE15_0017,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,61b0fdaa4a0bde1f,1625203,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0017_S_2.jpg,OK,
CPIE15_0017_S_3,CPIE15_0017,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,c7682df69cc5d268,1844786,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0017_S_3.jpg,OK,
CPIE15_0018_P_1,CPIE15_0018,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,c65f9c21faf38527,4854166,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0018_P_1.jpg,OK,
CPIE15_0018_P_2,CPIE15_0018,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,8e06db0018ec1fe1,4770371,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0018_P_2.jpg,OK,
CPIE15_0018_S_1,CPIE15_0018,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,ea6158e76fa06afc,1735504,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0018_S_1.jpg,OK,
CPIE15_0018_S_2,CPIE15_0018,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,1619d5f9b4af3b5b,1692508,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0018_S_2.jpg,OK,
CPIE15_0018_S_3,CPIE15_0018,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,54c9e59455a0191b,1725159,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0018_S_3.jpg,OK,
CPIE15_0019_P_1,CPIE15_0019,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,a0dd42d49d9cb6a1,4384286,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0019_P_1.jpg,OK,
CPIE15_0019_P_2,CPIE15_0019,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,434c71ddbe260ded,4442569,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0019_P_2.jpg,OK,
CPIE15_0019_S_1,CPIE15_0019,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,06f082c26925eb5d,1982844,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0019_S_1.jpg,OK,
CPIE15_0019_S_2,CPIE15_0019,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,3b620699e7403430,1604889,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0019_S_2.jpg,OK,
CPIE15_0019_S_3,CPIE15_0019,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,19ea8ad13907f244,1904042,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0019_S_3.jpg,OK,
CPIE15_0020_P_1,CPIE15_0020,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,eba4545229efa1ba,4408638,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0020_P_1.jpg,OK,
CPIE15_0020_P_2,CPIE15_0020,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,28485070e745c08f,4201441,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0020_P_2.jpg,OK,
CPIE15_0020_S_1,CPIE15_0020,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,16068daa5813ab66,1673939,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0020_S_1.jpg,OK,
CPIE15_0020_S_2,CPIE15_0020,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,155c20f8bcd567e4,1589936,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0020_S_2.jpg,OK,
CPIE15_0020_S_3,CPIE15_0020,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,73b12bc2be247c1b,1751144,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0020_S_3.jpg,OK,
CPIE15_0021_P_1,CPIE15_0021,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,1fa84800df04dad0,4440628,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0021_P_1.jpg,OK,
CPIE15_0021_P_2,CPIE15_0021,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,a8d8d4fe927814dd,4488618,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0021_P_2.jpg,OK,
CPIE15_0021_S_1,CPIE15_0021,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,a3c11162ac75e027,1938664,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0021_S_1.jpg,OK,
CPIE15_0021_S_2,CPIE15_0021,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,7da559bec7fc670d,1509307,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0021_S_2.jpg,OK,
CPIE15_0021_S_3,CPIE15_0021,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,240359b916675d03,1830126,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0021_S_3.jpg,OK,
CPIE15_0022_P_1,CPIE15_0022,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,ad1d2950a08f413b,4277352,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0022_P_1.jpg,OK,
CPIE15_0022_P_2,CPIE15_0022,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,4108f0e1de856566,4243868,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0022_P_2.jpg,OK,
CPIE15_0022_S_1,CPIE15_0022,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,715fec0838ab1c2e,1798422,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0022_S_1.jpg,OK,
CPIE15_0022_S_2,CPIE15_0022,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,92f2b5312dba931a,1705538,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0022_S_2.jpg,OK,
CPIE15_0022_S_3,CPIE15_0022,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,fc89abd3f32c186d,1718052,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0022_S_3.jpg,OK,
CPIE15_0023_P_1,CPIE15_0023,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,7dd025e557849e1a,4648789,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0023_P_1.jpg,OK,
CPIE15_0023_P_2,CPIE15_0023,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,c801c09fd339ccd7,4591611,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0023_P_2.jpg,OK,
CPIE15_0023_S_1,CPIE15_0023,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,6ebe8c76b07c0d92,1683197,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0023_S_1.jpg,OK,
CPIE15_0023_S_2,CPIE15_0023,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,e4ebf4269b0b5d4c,1402968,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0023_S_2.jpg,OK,
CPIE15_0023_S_3,CPIE15_0023,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,6faefdb545885539,1766964,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0023_S_3.jpg,OK,
CPIE15_0024_P_1,CPIE15_0024,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,1f903bf2d0ed95dd,4315634,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0024_P_1.jpg,OK,
CPIE15_0024_P_2,CPIE15_0024,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,682f31768119e642,4504653,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0024_P_2.jpg,OK,
CPIE15_0024_S_1,CPIE15_0024,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,7c32cb46b3fa804a,1895523,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0024_S_1.jpg,OK,
CPIE15_0024_S_2,CPIE15_0024,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,2fc25e968d0cc2c9,1620041,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0024_S_2.jpg,OK,
CPIE15_0024_S_3,CPIE15_0024,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,bd3ca46b5ad96b0b,1615162,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0024_S_3.jpg,OK,
CPIE15_0025_P_1,CPIE15_0025,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,9da0ec05f74e6870,4672733,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0025_P_1.jpg,OK,
CPIE15_0025_P_2,CPIE15_0025,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,bc4661000fa06c66,4707856,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0025_P_2.jpg,OK,
CPIE15_0025_S_1,CPIE15_0025,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,cd5a024bfef6c67b,1561684,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0025_S_1.jpg,OK,
CPIE15_0025_S_2,CPIE15_0025,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,5081558cf59eaa3d,1690160,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0025_S_2.jpg,OK,
CPIE15_0025_S_3,CPIE15_0025,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,ccd1dc15355d87f5,1782221,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0025_S_3.jpg,OK,
CPIE15_0026_P_1,CPIE15_0026,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,48a9ea20113c09e3,5007928,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0026_P_1.jpg,OK,
CPIE15_0026_P_2,CPIE15_0026,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,7781356f49c3b4bb,4973220,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0026_P_2.jpg,OK,
CPIE15_0026_S_1,CPIE15_0026,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,34c435b81f6b6700,1749170,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0026_S_1.jpg,OK,
CPIE15_0026_S_2,CPIE15_0026,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,77b8841634d4a99b,1479163,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0026_S_2.jpg,OK,
CPIE15_0026_S_3,CPIE15_0026,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,fdbc0b7fb83cdb73,1846898,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0026_S_3.jpg,OK,
CPIE15_0027_P_1,CPIE15_0027,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,204e502a2d01bad4,4837513,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0027_P_1.jpg,OK,
CPIE15_0027_P_2,CPIE15_0027,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,c085106879aafaf0,4828666,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0027_P_2.jpg,OK,
CPIE15_0027_S_1,CPIE15_0027,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,d6fa5ee78afd7ec8,1700367,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0027_S_1.jpg,OK,
CPIE15_0027_S_2,CPIE15_0027,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,fd5e578d0f228a0f,1703047,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0027_S_2.jpg,OK,
CPIE15_0027_S_3,CPIE15_0027,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,5b8d704833742823,1813562,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0027_S_3.jpg,OK,
CPIE15_0028_P_1,CPIE15_0028,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,79920c9864a4bd88,4630006,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0028_P_1.jpg,OK,
CPIE15_0028_P_2,CPIE15_0028,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,a852c24e755d52a3,4684785,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0028_P_2.jpg,OK,
CPIE15_0028_S_1,CPIE15_0028,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,c9be1e92c23e0426,1571057,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0028_S_1.jpg,OK,
CPIE15_0028_S_2,CPIE15_0028,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,ce70b9ab91b153c9,1604624,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0028_S_2.jpg,OK,
CPIE15_0028_S_3,CPIE15_0028,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,78e55198012ad9ce,1828208,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0028_S_3.jpg,OK,
CPIE15_0029_P_1,CPIE15_0029,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,da8e14b89a3174a1,4880767,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0029_P_1.jpg,OK,
CPIE15_0029_P_2,CPIE15_0029,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,3a00cdf49c9017d1,4888194,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0029_P_2.jpg,OK,
CPIE15_0029_S_1,CPIE15_0029,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,0246a48fc2462d96,1728082,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0029_S_1.jpg,OK,
CPIE15_0029_S_2,CPIE15_0029,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,8ba5b501cfcfd92e,1435286,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0029_S_2.jpg,OK,
CPIE15_0029_S_3,CPIE15_0029,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,15886667a0c67ff2,1843589,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0029_S_3.jpg,OK,
CPIE15_0030_P_1,CPIE15_0030,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,fec0e2ce9edaafe7,4844331,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0030_P_1.jpg,OK,
CPIE15_0030_P_2,CPIE15_0030,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,2549fa952b4b3cfc,5322746,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0030_P_2.jpg,OK,
CPIE15_0030_S_1,CPIE15_0030,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,4f513acae98d3013,1829239,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0030_S_1.jpg,OK,
CPIE15_0030_S_2,CPIE15_0030,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,1b7880a934aef2ad,1543146,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0030_S_2.jpg,OK,
CPIE15_0030_S_3,CPIE15_0030,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,4fd8e6d3e876c20d,1698093,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0030_S_3.jpg,OK,
CPIE15_0031_P_1,CPIE15_0031,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,30b19cdaa995b583,5036353,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0031_P_1.jpg,OK,
CPIE15_0031_P_2,CPIE15_0031,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,cda7b1ab623c99c5,5128001,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0031_P_2.jpg,OK,
CPIE15_0031_S_1,CPIE15_0031,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,6fc80bee145208b0,1774133,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0031_S_1.jpg,OK,
CPIE15_0031_S_2,CPIE15_0031,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,97c9d5bac1d86c08,1824575,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0031_S_2.jpg,OK,
CPIE15_0031_S_3,CPIE15_0031,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,95fdb1afdad7ef41,1761981,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0031_S_3.jpg,OK,
CPIE15_0032_P_1,CPIE15_0032,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,c2d29f14bbbdba0e,5415483,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0032_P_1.jpg,OK,
CPIE15_0032_P_2,CPIE15_0032,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,727a8d914506c3ea,5607872,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0032_P_2.jpg,OK,
CPIE15_0032_S_1,CPIE15_0032,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,b8c0ea8578307710,1903899,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0032_S_1.jpg,OK,
CPIE15_0032_S_2,CPIE15_0032,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,60cde60b34950a6b,1639575,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0032_S_2.jpg,OK,
CPIE15_0032_S_3,CPIE15_0032,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,6b63cd1b766986e2,1790773,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/CPIE15_0032_S_3.jpg,OK,
IEESZ_0004_P_1,IEESZ_0004,P,Canon EOS 70D - 40mm,1,Basile PETIT,.jpg,3fde63b1f4c60d0d,1051142,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0004_P_1.jpg,OK,
IEESZ_0004_P_2,IEESZ_0004,P,Canon EOS 70D - 40mm,2,Basile PETIT,.jpg,8fa6709188d43559,1051987,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0004_P_2.jpg,OK,
IEESZ_0004_P_3,IEESZ_0004,P,Canon EOS 70D - 40mm,3,Basile PETIT,.jpg,6a23175f45a2952f,1037928,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0004_P_3.jpg,OK,
IEESZ_0004_P_4,IEESZ_0004,P,Canon EOS 70D - 40mm,4,Basile PETIT,.jpg,96c0a37ffb893282,1056002,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0004_P_4.jpg,OK,
IEESZ_0004_P_5,IEESZ_0004,P,Canon EOS 70D - 40mm,5,Basile PETIT,.jpg,4aef5b80fc790f9f,997807,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0004_P_5.jpg,OK,
IEESZ_0004_S_1,IEESZ_0004,S,Canon EOS 70D - 40mm,1,Basile PETIT,.jpg,cee85e9538e7dd43,1990525,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0004_S_1.jpg,OK,
IEESZ_0004_S_2,IEESZ_0004,S,Canon EOS 70D - 40mm,2,Basile PETIT,.jpg,a002109b317df53c,2171246,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0004_S_2.jpg,OK,
IEESZ_0004_S_3,IEESZ_0004,S,Canon EOS 70D - 40mm,3,Basile PETIT,.jpg,175883e8407fa8ee,2099018,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0004_S_3.jpg,OK,
IEESZ_0004_S_4,IEESZ_0004,S,Canon EOS 70D - 40mm,4,Basile PETIT,.jpg,a73799bfe601db1a,2007835,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0004_S_4.jpg,OK,
IEESZ_0004_S_5,IEESZ_0004,S,Canon EOS 70D - 40mm,5,Basile PETIT,.jpg,e4582e4012d5b47e,2072135,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0004_S_5.jpg,OK,
IEESZ_0019_P_1,IEESZ_0019,P,Canon EOS 70D - 40mm,1,Basile PETIT,.jpg,57d7c5838e2069bb,993931,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0019_P_1.jpg,OK,
IEESZ_0019_P_2,IEESZ_0019,P,Canon EOS 70D - 40mm,2,Basile PETIT,.jpg,03b748c2054f1522,992040,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0019_P_2.jpg,OK,
IEESZ_0019_P_3,IEESZ_0019,P,Canon EOS 70D - 40mm,3,Basile PETIT,.jpg,f668f99496e26827,1003153,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0019_P_3.jpg,OK,
IEESZ_0019_S_1,IEESZ_0019,S,Canon EOS 70D - 40mm,1,Basile PETIT,.jpg,50e00ec4dd1367f0,2184889,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0019_S_1.jpg,OK,
IEESZ_0019_S_2,IEESZ_0019,S,Canon EOS 70D - 40mm,2,Basile PETIT,.jpg,e188458f893f0e3a,2137791,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0019_S_2.jpg,OK,
IEESZ_0019_S_3,IEESZ_0019,S,Canon EOS 70D - 40mm,3,Basile PETIT,.jpg,98790990464e2c5f,2096820,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0019_S_3.jpg,OK,
IEESZ_0042_P_1,IEESZ_0042,P,Canon EOS 70D - 40mm,1,Basile PETIT,.jpg,0f5a168d0adcc5a4,1015866,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0042_P_1.jpg,OK,
IEESZ_0042_P_2,IEESZ_0042,P,Canon EOS 70D - 40mm,2,Basile PETIT,.jpg,48f782cf192f6816,990370,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0042_P_2.jpg,OK,
IEESZ_0042_P_3,IEESZ_0042,P,Canon EOS 70D - 40mm,3,Basile PETIT,.jpg,33954f876ec491d1,990457,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0042_P_3.jpg,OK,
IEESZ_0042_P_4,IEESZ_0042,P,Canon EOS 70D - 40mm,4,Basile PETIT,.jpg,65ca1554f59e48c4,998902,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0042_P_4.jpg,OK,
IEESZ_0042_P_5,IEESZ_0042,P,Canon EOS 70D - 40mm,5,Basile PETIT,.jpg,ea31c2f62cbca9b8,992504,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0042_P_5.jpg,OK,
IEESZ_0042_S_1,IEESZ_0042,S,Canon EOS 70D - 40mm,1,Basile PETIT,.jpg,179dfb740aac3e25,1941623,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0042_S_1.jpg,OK,
IEESZ_0042_S_2,IEESZ_0042,S,Canon EOS 70D - 40mm,2,Basile PETIT,.jpg,4bab37ffaf704a7c,2200051,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0042_S_2.jpg,OK,
IEESZ_0042_S_3,IEESZ_0042,S,Canon EOS 70D - 40mm,3,Basile PETIT,.jpg,a0dc8a55d4a0a8af,2127374,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0042_S_3.jpg,OK,
IEESZ_0042_S_4,IEESZ_0042,S,Canon EOS 70D - 40mm,4,Basile PETIT,.jpg,14aefe2a7781bb3f,2020747,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0042_S_4.jpg,OK,
IEESZ_0042_S_5,IEESZ_0042,S,Canon EOS 70D - 40mm,5,Basile PETIT,.jpg,8c3e058dcc5ce544,1960698,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0042_S_5.jpg,OK,
IEESZ_0043_P_1,IEESZ_0043,P,Canon EOS 70D - 40mm,1,Basile PETIT,.jpg,35d1f8a264cf0bc6,1030067,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0043_P_1.jpg,OK,
IEESZ_0043_P_2,IEESZ_0043,P,Canon EOS 70D - 40mm,2,Basile PETIT,.jpg,60645095a0a8f67f,1018146,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0043_P_2.jpg,OK,
IEESZ_0043_P_3,IEESZ_0043,P,Canon EOS 70D - 40mm,3,Basile PETIT,.jpg,6705acfdca4d355e,1038558,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0043_P_3.jpg,OK,
IEESZ_0043_P_4,IEESZ_0043,P,Canon EOS 70D - 40mm,4,Basile PETIT,.jpg,41692c4511f84e99,1025648,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0043_P_4.jpg,OK,
IEESZ_0043_P_5,IEESZ_0043,P,Canon EOS 70D - 40mm,5,Basile PETIT,.jpg,299c1642a827cd22,1041477,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0043_P_5.jpg,OK,
IEESZ_0043_S_1,IEESZ_0043,S,Canon EOS 70D - 40mm,1,Basile PETIT,.jpg,79533503737b339a,2121586,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0043_S_1.jpg,OK,
IEESZ_0043_S_2,IEESZ_0043,S,Canon EOS 70D - 40mm,2,Basile PETIT,.jpg,5ad7ac0d6798b73a,1966519,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0043_S_2.jpg,OK,
IEESZ_0043_S_3,IEESZ_0043,S,Canon EOS 70D - 40mm,3,Basile PETIT,.jpg,cc1181553d841722,2121773,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0043_S_3.jpg,OK,
IEESZ_0043_S_4,IEESZ_0043,S,Canon EOS 70D - 40mm,4,Basile PETIT,.jpg,e52ec2c5ce32a5dd,2040892,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0043_S_4.jpg,OK,
IEESZ_0043_S_5,IEESZ_0043,S,Canon EOS 70D - 40mm,5,Basile PETIT,.jpg,980cfc9c27d5aa00,2023436,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0043_S_5.jpg,OK,
IEESZ_0048_P_1,IEESZ_0048,P,Canon EOS 70D - 40mm,1,Basile PETIT,.jpg,3f0fa80729192124,991468,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0048_P_1.jpg,OK,
IEESZ_0048_P_2,IEESZ_0048,P,Canon EOS 70D - 40mm,2,Basile PETIT,.jpg,d2b158d3df871eda,973677,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/IEESZ_0048_P_2.jpg,OK,
