id,image,status,score,reason
8152459978748706739,data\images\crop\organized\organized_FR15_ABOM07082020082_P1_71235b2836e7bfb3.jpg,OK,12.731619939909983,
8157089535656559112,data\images\crop\organized\organized_CD387287_P2_7133cdb6eddd8208.jpg,OK,13.682215454502742,
8169507769128000558,data\images\crop\organized\organized_15L2021-1741_S1_715fec0838ab1c2e.jpg,OK,13.638444698938224,
8171504539464215071,data\images\crop\organized\organized_FR05ABOM220722025_P2_716704158b41aa1f.jpg,OK,13.589416874380548,
8174180393407371321,data\images\crop\organized\organized_N815_S2_717085c257025839.jpg,OK,5.5681606477165,
8175813615485920640,data\images\crop\organized\organized_FR15ABOM210821077_P2_7176532a7cd72580.jpg,OK,12.74631671517043,
8180604561859871154,data\images\crop\organized\organized_CD388135_S2_718758819d9901b2.jpg,OK,13.63510440472845,
8184367870253448132,data\images\crop\terrain\terrain_WB1_23_0022_yvan2_7194b7372193bbc4.jpg,OK,13.589902763867551,
8186553484438387951,data\images\crop\organized\organized_FR73ABOM130722020_P2_719c7b0516afbcef.jpg,OK,13.64258392453537,
8191835970746910415,data\images\crop\organized\organized_FR15ABOM150720008_S1_71af3f69c6a306cf.jpg,OK,13.522683736188984,
8193330793567247913,data\images\crop\organized\organized_CD388872b_S3_71b48ef255d85e29.jpg,OK,13.556622931564831,
8194797250695383715,data\images\crop\organized\organized_OPIE_Lapi_230620b_S2_71b9c4ae7e0bcaa3.jpg,OK,13.551915043853889,
8197168788564109139,data\images\crop\terrain\terrain_WB1_23_0083_tarek2_71c231952e486753.jpg,OK,13.598307071243184,
8204552525115720368,data\images\crop\organized\organized_NoName9_P1_71dc6d0d508e82b0.jpg,OK,13.502668549849563,
8217366242382083382,data\images\crop\organized\organized_ABAURA5676_P4_7209f30f5a787536.jpg,FAILED,inf,"13 landmarks, 18 attendus"
8224304360470352571,data\images\crop\organized\organized_2020.06244_S1_7222993dda8812bb.jpg,OK,13.721623637430033,
8233284889818606997,data\images\crop\organized\organized_CD387313_S3_724280fc483aad95.jpg,OK,12.517573139338328,
8233318066509879634,data\images\crop\organized\organized_ABAURA4926_S2_72429f28d5209952.jpg,OK,13.631932534872316,
8237576018805328937,data\images\crop\organized\organized_CD388820_P2_7251bfbe9b2b0c29.jpg,OK,12.471470235490257,
8249061322550330346,data\images\crop\organized\organized_NoName8_P2_727a8d914506c3ea.jpg,OK,12.781597690816668,
8252204829743100361,data\images\crop\organized\organized_FR15_ABOM180720048_P2_7285b8921299b1c9.jpg,OK,12.528389991477926,
8256549531828377328,data\images\crop\organized\organized_FR15_ABOM180720053_P1_7295280ddb0c56f0.jpg,OK,13.659607418889443,
8261429137886952036,data\images\crop\organized\organized_CD388865b_P1_72a67e07acd03a64.jpg,OK,13.525323326039349,
8264758626054007972,data\images\crop\organized\organized_FR73ABOM120722028_S2_72b2522e8c4b6ca4.jpg,OK,13.619565836795056,
8264774895193421110,data\images\crop\organized\organized_FR73ABOM120722042_S2_72b260fa8091f536.jpg,OK,13.564157464644955,
8283929781203625531,data\images\crop\organized\organized_VAN-2019.00781_S1_72f66e3ef0ebe63b.jpg,OK,13.76092619380171,
8287810775352913277,data\images\crop\organized\organized_OPIE_Lapi_070820_P1_730437fd4e90ad7d.jpg,OK,13.634750707367468,
8293551099707684767,data\images\crop\organized\organized_FR73ABOM130722067_S2_73189cc8b8a0779f.jpg,OK,13.619814201933172,
8296485138118779534,data\images\crop\organized\organized_FR73ABOM130722041_P1_73230946c5e0a28e.jpg,OK,13.59174876823835,
8299549603667925076,data\images\crop\organized\organized_CD388018e_S2_732dec64425c5854.jpg,OK,12.454006363325801,
8306834941754739385,data\images\crop\organized\organized_2012.0034_S1_7347ce5e37180ab9.jpg,OK,13.524203059441582,
8309495771580015875,data\images\crop\organized\organized_CollecYvan1_P2_73514260efa32503.jpg,OK,13.623425248113069,
8332965454262092992,data\images\crop\organized\organized_2019.02188_S1_73a4a3ee42e4c4c0.jpg,OK,13.62399774843612,
8335848150480410032,data\images\crop\terrain\terrain_WB1_23_0035_guilhem3_73aee1ba46fb55b0.jpg,OK,13.70315878773487,
8336492500653210651,data\images\crop\organized\organized_15L2021-1739_S3_73b12bc2be247c1b.jpg,OK,13.66036073065016,
8340964242425543918,data\images\crop\organized\organized_OPIE_Lapi_130720b_S3_73c10ec942027cee.jpg,OK,12.411683879496302,
8343761543008622810,data\images\crop\organized\organized_ABAURA8233_P2_73cafeea8d9818da.jpg,OK,13.626108257408092,
8343949812874509811,data\images\crop\organized\organized_CD388865d_S2_73cbaa258c127df3.jpg,OK,5.930413756999274,
8345957335995308786,data\images\crop\organized\organized_ABAURA8201_P2_73d2cbfa7290daf2.jpg,OK,12.50062496811293,
8353485163445848184,data\images\crop\terrain\terrain_WB1_23_0085_tarek2_73ed8a7f5baf8878.jpg,FAILED,inf,"16 landmarks, 18 attendus"
8353894266178436934,data\images\crop\organized\organized_CollecYvan24_S3_73eefe9302bcff46.jpg,OK,13.691639443901874,
8354886638069760307,data\images\crop\organized\organized_FR73ABOM130722002_P1_73f2852198ce4133.jpg,OK,13.655041433849496,
8357843278080157265,data\images\crop\organized\organized_FR15ABOM210821048_S3_73fd062dfe5aa651.jpg,OK,13.543708863890446,
8365304571768734121,data\images\crop\organized\organized_2019.02184_S3_7417882fce3a01a9.jpg,OK,6.068013490465004,
8370211748038915056,data\images\crop\organized\organized_CD388135_P1_7428f73cd0a933f0.jpg,OK,13.597859391556122,
8370261619561659964,data\images\crop\organized\organized_CD388018d_S1_742924986f0efe3c.jpg,OK,13.642580288075226,
8378108405023781788,data\images\crop\organized\organized_FR73ABOM120722070_P2_744505348b28339c.jpg,OK,13.674176523220844,
8382008122270374485,data\images\crop\organized\organized_FR73ABOM200722028_P2_7452dffa385d5a55.jpg,OK,13.69128921413529,
8384938152570283734,data\images\crop\organized\organized_CD388623d_S2_745d48d30f9266d6.jpg,OK,12.617134887991531,
8390689655910820188,data\images\crop\organized\organized_CD388018b_S1_7471b7c9491be95c.jpg,OK,13.597787147984512,
8391626901347509921,data\images\crop\organized\organized_FR73ABOM120722027_S3_74750c34be6e26a1.jpg,OK,13.622651565195191,
8413318268050122648,data\images\crop\organized\organized_FR15ABOM170821115_S2_74c21c639d6ea798.jpg,OK,12.860122623307292,
8421025346831608568,data\images\crop\organized\organized_FR15ABOM210822014_S3_74dd7defba756af8.jpg,OK,12.513331740964237,
8421815586045989197,data\images\crop\organized\organized_FR15_ABOM080820007_P1_74e04ca7a21e914d.jpg,OK,12.758887884561913,
8423663215045789442,data\images\crop\organized\organized_CD388018e_P2_74e6dd1048544702.jpg,OK,12.481309930465384,
8429959900608503632,data\images\crop\organized\organized_ABAURA57210_P1_74fd3bdda28e9f50.jpg,OK,12.490761255669948,
8430577920209865854,data\images\crop\organized\organized_FR05ABOM220722024_S3_74ff6df3895c4c7e.jpg,OK,12.529686030096336,
8440204550957293314,data\images\crop\organized\organized_VAN-2019.00781_P3_7521a1522b71df02.jpg,OK,13.77413549426866,
8444337417928207171,data\images\crop\organized\organized_FR04ABOM220722092_P1_753050243f266b43.jpg,OK,13.524635305764868,
8459834833213053654,data\images\crop\organized\organized_OPIE_Lapi_A1_S2_75675ef56c23dad6.jpg,OK,13.589288314393546,
8476254394868761380,data\images\crop\organized\organized_FR15_ABOM30072020044_P1_75a1b47687ff0324.jpg,OK,12.48965855074469,
8480920324299085670,data\images\crop\organized\organized_ABAURA4904_S1_75b24819e23cd766.jpg,OK,6.146316212232865,
8483540232197286907,data\images\crop\organized\organized_ABAURA5667_S2_75bb96e4b9daabfb.jpg,OK,12.552296079353653,
8486189887681766671,data\images\crop\organized\organized_ABAURA7163_P1_75c500bdb7c8a50f.jpg,OK,12.599630230726158,
8495679562312561186,data\images\crop\organized\organized_FR15_ABOM17082020015_S1_75e6b78cc52fb222.jpg,OK,13.593691173026986,
8498723029595064069,data\images\crop\organized\organized_2020.06207_P2_75f1879137720705.jpg,OK,13.690647384522963,
8510122086142196744,data\images\crop\organized\organized_FR73ABOM130722062_P2_761a06f2e3b63c08.jpg,OK,13.587360327450273,
8510190698021894745,data\images\crop\organized\organized_OPIE_Lapi_B2b_S1_761a4559d66dba59.jpg,OK,13.622088530026495,
8520210273946105945,data\images\crop\organized\organized_CEN187839_P1_763dde1a2630f859.jpg,OK,13.545068978335518,
8521196799214252614,data\images\crop\organized\organized_POLLINIS4393_S2_76415f57765c7246.jpg,OK,5.8043468567683085,
8528426812913424894,data\images\crop\organized\organized_FR15_ABOM180720053_S1_765b0f00349f19fe.jpg,OK,13.689155155067603,
8536207814117378067,data\images\crop\organized\organized_15L2021-1420_S1_7676b3c7b9614813.jpg,OK,12.537099311973883,
8543623170719374337,data\images\crop\organized\organized_CD388612_P1_76910c01f9865c01.jpg,OK,13.614708171312568,
8547569826861306727,data\images\crop\organized\organized_CollecYvan12_S1_769f117876ea5367.jpg,OK,12.722906683321563,
8570535852968546137,data\images\crop\organized\organized_ABAURA5676_P5_76f0a8f31af08f59.jpg,FAILED,inf,"2 landmarks, 18 attendus"
8575894657456825652,data\images\crop\organized\organized_ABAURA8208_S1_7703b2c100e26534.jpg,OK,12.560138751025294,
8583555473331147018,data\images\crop\organized\organized_FR73ABOM130722006_S2_771eea39b1c3510a.jpg,OK,13.559225361018353,
8584634150270410306,data\images\crop\organized\organized_OPIE_Lapi_D1_S3_7722bf46bd8e1e42.jpg,OK,13.64543857534088,
8596249794549322879,data\images\crop\organized\organized_ABAURA8526b_P2_774c03a4aca3147f.jpg,OK,12.443484330549145,
8596996425479076558,data\images\crop\organized\organized_FR15ABOM170821018_S2_774eaab33bfbbace.jpg,OK,12.758582560767731,
8601374306905766496,data\images\crop\organized\organized_N628_P5_775e385c2f4a3a60.jpg,FAILED,inf,"17 landmarks, 18 attendus"
8611222714604303547,data\images\crop\organized\organized_15L2021-1758_P2_7781356f49c3b4bb.jpg,OK,13.73707708764778,
8626790317138684315,data\images\crop\organized\organized_15L2021-1758_S2_77b8841634d4a99b.jpg,OK,13.720965022862439,
8629042469798216041,data\images\crop\organized\organized_FR73ABOM130722066_S1_77c084685c150169.jpg,OK,13.553032989806347,
8638814825483953220,data\images\crop\organized\organized_20A.07897_S3_77e33c5039596444.jpg,OK,12.554748135155597,
8645333485689339663,data\images\crop\organized\organized_CollecYvan21_P2_77fa6500134d7f0f.jpg,OK,13.580205152719499,
8669165240344342484,data\images\crop\organized\organized_FR15ABOO0712002_P1_784f0fdad9e36fd4.jpg,OK,12.849618374579125,
8673361368033895719,data\images\crop\organized\organized_15L2021-1498_S2_785df835f641a527.jpg,OK,13.74966625472288,
8677363399452813428,data\images\crop\organized\organized_OPIE_Lapi_110702_P1_786c3009835c6874.jpg,OK,13.620983649425625,
8677628165272275454,data\images\crop\organized\organized_N815_P3_786d20d71bfa89fe.jpg,OK,13.439213044944413,
8677921972960326811,data\images\crop\organized\organized_CD388861b_S1_786e2c0e8adb749b.jpg,OK,13.6047003423422,
8685304777546912989,data\images\crop\organized\organized_UBC-2014.0001_S5_788866adafafd4dd.jpg,OK,12.819772403809486,
8704550368744788389,data\images\crop\organized\organized_2019.00316_P1_78ccc671128751a5.jpg,OK,13.58437925762815,
8705974967338635487,data\images\crop\organized\organized_FR15_ABOM080820039_S1_78d1d61b47a990df.jpg,OK,12.877498866781487,
8709040078529344920,data\images\crop\organized\organized_CollecYvan11_S1_78dcb9cf1761b598.jpg,FAILED,inf,"17 landmarks, 18 attendus"
8711458767514556878,data\images\crop\organized\organized_NoName11_S3_78e55198012ad9ce.jpg,OK,13.606945952419457,
8715596988153550568,data\images\crop\organized\organized_ABAURA5591_P1_78f40548945b56e8.jpg,OK,13.661726624068011,
8720098756591604049,data\images\crop\organized\organized_FR15ABOM170821009_P2_7904039e38f7d151.jpg,OK,13.573652109822811,
8730188302103956496,data\images\crop\organized\organized_FR04ABOM220722031_S3_7927dc01992d4c10.jpg,OK,13.570402266806937,
8734374763821166604,data\images\crop\organized\organized_OPIE_Lapi_B2_S2_7936bb922cb2700c.jpg,OK,13.639030797309934,
8735345903246352204,data\images\crop\organized\organized_ABAURA8239_P2_793a2ed131299f4c.jpg,OK,13.606882020441244,
8742389590594892698,data\images\crop\organized\organized_N385_S1_79533503737b339a.jpg,OK,5.760357600488684,
8752453138486676889,data\images\crop\organized\organized_OPIE_Lapi_200703b_S1_7976f5c1c8c04d99.jpg,OK,13.594061442755384,
8755925800148820373,data\images\crop\organized\organized_FR73ABOM120722042_P1_79834c1fd58c6195.jpg,OK,13.56488438796882,
8758395763113068662,data\images\crop\organized\organized_CollecYvan15_S1_798c128ae6a40876.jpg,OK,13.579614764778135,
8760078073852116360,data\images\crop\organized\organized_NoName11_P1_79920c9864a4bd88.jpg,OK,13.596693242629847,
8764577395195767759,data\images\crop\organized\organized_FR73ABOM130722003_S1_79a208b4470febcf.jpg,OK,13.575947879352883,
8767781792014033160,data\images\crop\organized\organized_CD387770d_P1_79ad6b160d226108.jpg,OK,5.914661337075633,
8770117685850673229,data\images\crop\organized\organized_ABAURA8150d_S3_79b5b791b780104d.jpg,OK,12.37814922673099,
8770751854098938953,data\images\crop\organized\organized_OPIE_Lapi_100820_S1_79b7f85784aa7c49.jpg,OK,13.518736800798285,
8774186913208218199,data\images\crop\organized\organized_FR15ABOM200722065_P2_79c42c828aa83257.jpg,OK,13.670246030894237,
8779530591279382040,data\images\crop\organized\organized_OPIE_Lapi_160720b_P2_79d7288e8be1fe18.jpg,OK,13.517754027944521,
8788411704515602496,data\images\crop\terrain\terrain_WB1_23_0025_yvan1_79f6b5e1db89a840.jpg,OK,13.570287262079608,
8817987237921600531,data\images\crop\organized\organized_BAR-2018.00871_S2_7a5fc8ac563eb413.jpg,OK,13.478622929101078,
8820777566486103620,data\images\crop\organized\organized_FR15_ABOM07082020038_P1_7a69b27655238644.jpg,OK,12.920047250613326,
8827255467517854890,data\images\crop\organized\organized_FR15ABOM200821004_S1_7a80b6143306c4aa.jpg,OK,13.52994192759218,
8835006079579684094,data\images\crop\organized\organized_CD388623b_P1_7a9c3f3831c37cfe.jpg,OK,13.695633204827283,
8840722828850421600,data\images\crop\terrain\terrain_WB1_23_0019_yvan2_7ab08e929b50df60.jpg,OK,12.40175651265992,
8850765422109409126,data\images\crop\organized\organized_FR15ABOM200722066_S3_7ad43c420f243f66.jpg,OK,13.65591456787765,
8870326642265835848,data\images\crop\organized\organized_CD388623_S1_7b19bb1589f04948.jpg,OK,13.738404819897061,
8871905897152334691,data\images\crop\organized\organized_FR73ABOM200722040_S3_7b1f576878754b63.jpg,OK,13.514842563033012,
8895117849753574644,data\images\crop\organized\organized_FR73ABOM200722031_S3_7b71ce8e55cc5cf4.jpg,OK,13.697660833577594,
8912013745044346819,data\images\crop\organized\organized_FR15_ABOM30072020036_S3_7badd54882c457c3.jpg,OK,13.57235195162054,
8928660577621851007,data\images\crop\organized\organized_OPIE_Lapi_H1_S1_7be8f97d412f3b7f.jpg,OK,13.549660959360526,
8938342591612144207,data\images\crop\organized\organized_FR15ABOM210821125_P1_7c0b5f3acdc94a4f.jpg,OK,12.75902351010068,
8938497046034590417,data\images\crop\organized\organized_FR15ABOM210821171_S1_7c0bebb486c52ad1.jpg,OK,12.83121192337336,
8947951078935158368,data\images\crop\organized\organized_FR15ABOM200821005_S2_7c2d82191780de60.jpg,OK,12.65557006060264,
8948595283186405194,data\images\crop\organized\organized_2020.04044_S1_7c2fcbff950fcf4a.jpg,OK,13.614368453402568,
8949438914066284618,data\images\crop\organized\organized_15L2021-1743_S1_7c32cb46b3fa804a.jpg,OK,13.609797874616206,
8953167733652038618,data\images\crop\organized\organized_FR73ABOM120722090_S3_7c400a9e2ad1a3da.jpg,OK,13.580652094155836,
8954378861903042245,data\images\crop\organized\organized_FR15ABOM210822012_P2_7c445821efff56c5.jpg,OK,12.53567196193824,
8955147532021889962,data\images\crop\organized\organized_FR15ABOM110721013_P1_7c47133be5617baa.jpg,FAILED,inf,"9 landmarks, 18 attendus"
8960079702324117083,data\images\crop\organized\organized_FR05ABOM220722025_S1_7c58990448377e5b.jpg,OK,13.564052646178805,
8967377383711063334,data\images\crop\organized\organized_FR73ABOM140722026_S1_7c72863822f83d26.jpg,OK,12.600226845992209,
8978792505841954686,data\images\crop\organized\organized_CD388623b_S1_7c9b14365ea62f7e.jpg,OK,13.724168535075831,
8985645919524884066,data\images\crop\organized\organized_NoName7_S2_7cb36d5b16b80e62.jpg,OK,12.82297615708153,
8986335857068467176,data\images\crop\organized\organized_FR74ABOM170722014_P1_7cb5e0d9b0ebe3e8.jpg,OK,13.656558440827114,
8989475260105550201,data\images\crop\organized\organized_CD388872b_S1_7cc1081eebc0e979.jpg,OK,13.569053614400447,
8989964007827291658,data\images\crop\organized\organized_FR15ABOM220821043_S3_7cc2c4a25e17be0a.jpg,OK,13.692320091142607,
9002001242082855550,data\images\crop\terrain\terrain_WB1_23_0020_yvan3_7ced886f5df94a7e.jpg,OK,12.79922364111775,
9009207983965607365,data\images\crop\organized\organized_FR15_ABOM17082020015_S2_7d0722edb7e215c5.jpg,OK,13.5923523564752,
9010336713017665432,data\images\crop\organized\organized_FR04ABOM220722089_S1_7d0b25806e142798.jpg,OK,12.615752943927916,
9017715628792136442,data\images\crop\organized\organized_AGR.2016.1415_S2_7d255c9623a4c2fa.jpg,OK,5.646779094637007,
9023754722589072408,data\images\crop\organized\organized_ABAURA57210_P2_7d3ad11c3c2cdc18.jpg,OK,6.187223445879479,
9045927288409754277,data\images\crop\organized\organized_FR73ABOM200722028_S2_7d8996f101ad0aa5.jpg,OK,13.694915688492902,
9053741301832115981,data\images\crop\organized\organized_15L2021-1740_S2_7da559bec7fc670d.jpg,OK,13.600537488725077,
9056175500937129072,data\images\crop\organized\organized_CD388391b_P2_7dadffa2ecf3ec70.jpg,OK,6.014483877705353,
9065787716842855962,data\images\crop\organized\organized_15L2021-1742_P1_7dd025e557849e1a.jpg,OK,13.688218157555307,
9072391262291899741,data\images\crop\organized\organized_FR15_ABOM14080820006_S2_7de79bc91444355d.jpg,OK,12.730708685149331,
9076389906755230127,data\images\crop\organized\organized_CD388003_P2_7df5d0880b1619af.jpg,OK,12.48882638785029,
9076982043259739082,data\images\crop\organized\organized_FR73ABOM130722002_S3_7df7eb1391189bca.jpg,OK,13.65617764237459,
9079275054249078488,data\images\crop\organized\organized_NoName5_P1_7e00108eca94eed8.jpg,OK,12.523064577922922,
9085787365465380048,data\images\crop\organized\organized_FR04ABOM220722092_S3_7e173378674bd4d0.jpg,OK,13.532573973181897,
9092116592565040041,data\images\crop\organized\organized_ABAURA7150_P1_7e2dafde6c4633a9.jpg,OK,12.560987837274208,
9093957413226941339,data\images\crop\organized\organized_CD388013_S2_7e343a15e1ec0b9b.jpg,OK,13.65297657055239,
9094896287461396154,data\images\crop\organized\organized_FR73ABOM200722039_S1_7e378ffc9327ceba.jpg,OK,13.57385705228861,
9112292031448252363,data\images\crop\organized\organized_ABAURA8208_S3_7e755d52d8187fcb.jpg,OK,12.598893076894605,
9125270889133954568,data\images\crop\organized\organized_FR04ABOM220722057_S1_7ea37986a20ad608.jpg,OK,13.641954025668948,
9138473322248070205,data\images\crop\organized\organized_CD388146_P2_7ed26111a1fae43d.jpg,OK,13.551204279467186,
9150475059474112575,data\images\crop\organized\organized_ABAURA8885c_S3_7efd0495d606a03f.jpg,OK,13.556147647697099,
9157294193743613350,data\images\crop\organized\organized_OPIE_Lapi_B2_S3_7f153e8d41d5cda6.jpg,OK,13.632927170426452,
9160617337722280819,data\images\crop\organized\organized_ABAURA8239_S1_7f210cef02389b73.jpg,OK,13.62746557719137,
9160964822150801153,data\images\crop\organized\organized_ABAURA8885b_S1_7f2248f80825e701.jpg,OK,6.1029111435180665,
9182242489602662755,data\images\crop\organized\organized_CollecYvan22_P2_7f6de0e50a43e163.jpg,OK,13.657684672675101,
9184387565995924532,data\images\crop\organized\organized_2019.02073_S2_7f757fd48eb39c34.jpg,OK,13.662332624855436,
9185132721593016137,data\images\crop\organized\organized_FR73ABOM140722039_P2_7f78258b9d5e5f49.jpg,OK,12.61977349964757,
9193424158697240980,data\images\crop\organized\organized_FR15_ABOM09082020094_P2_7f959a9040a4b994.jpg,FAILED,inf,"17 landmarks, 18 attendus"
9196879764857111015,data\images\crop\organized\organized_FR73ABOM130722027_S2_7fa1e16b424941e7.jpg,OK,13.589476399714849,
9198169224733194971,data\images\crop\organized\organized_FR73ABOM130722037_S3_7fa6762d0826fadb.jpg,OK,13.618225597444962,
9208580826690528917,data\images\crop\organized\organized_FR15ABOM200821035_S2_7fcb7379045ca695.jpg,OK,13.493935448344793,
9227148406712559283,data\images\crop\organized\organized_ABAURA8239c_P1_800d6a969fe9e6b3.jpg,OK,12.592541749932941,
9228059258529235243,data\images\crop\organized\organized_ABAURA8207e_P1_8010a700d6e3c12b.jpg,OK,12.55969397318328,
9229016902864252151,data\images\crop\organized\organized_FR73ABOM200722018_S3_80140df9c94cacf7.jpg,OK,13.71834188576734,
9232405072844814999,data\images\crop\organized\organized_FR04ABOM220722060_P1_8020177f956dfa97.jpg,OK,13.6920224707479,
9237564508152482294,data\images\crop\organized\organized_ABAURA7151_S2_80326bfa3a2f49f6.jpg,OK,12.552336938152171,
9241740130177669347,data\images\crop\organized\organized_ABAURA4936_S3_804141aefdb658e3.jpg,OK,13.626545624663258,
9247595100476391161,data\images\crop\organized\organized_CollecYvan15_S3_80560ebf7e89bef9.jpg,OK,13.605057680834816,
9250207432045413394,data\images\crop\organized\organized_CD387287_S3_805f56a655bec412.jpg,OK,13.658704730023697,
9255500786555301334,data\images\crop\organized\organized_CollecYvan8_P2_807224ed78fa2dd6.jpg,OK,12.84920635743127,
9263660401606156315,data\images\crop\organized\organized_OPIE_Lapi_260620b_S2_808f220de596601b.jpg,OK,13.516315269928734,
9268546198445727799,data\images\crop\organized\organized_FR15ABOM210821147_S1_80a07da91ea7a037.jpg,OK,12.815149953562722,
9289021687828285163,data\images\crop\organized\organized_VAN-2019.00785_P3_80e93c027de786eb.jpg,FAILED,inf,"13 landmarks, 18 attendus"
9289892671277255027,data\images\crop\organized\organized_POLLINIS4351_P2_80ec542a20fc4973.jpg,OK,13.622124094412504,
9299413151028292159,data\images\crop\organized\organized_ABAURA7155_S2_810e26fd8ea32a3f.jpg,FAILED,inf,"14 landmarks, 18 attendus"
9306271480866929061,data\images\crop\organized\organized_FR15_ABOM30072020045_S3_8126849ae86bf9a5.jpg,OK,13.581159385414628,
9307423998889964671,data\images\crop\organized\organized_NoName2_P2_812a9cd06bc8347f.jpg,OK,12.501756907396494,
9310114049841067520,data\images\crop\organized\organized_FR73ABOM130722039_P2_81342b66b7267600.jpg,OK,13.656732079530341,
9311253529216902337,data\images\crop\organized\organized_FR05ABOM220722026_P2_813837c06e9364c1.jpg,OK,13.643585047971534,
9313596142653923313,data\images\crop\organized\organized_CD388821b_S2_81408a58a055dff1.jpg,OK,5.749600678939902,
9314687546114532209,data\images\crop\organized\organized_POLLINIS4351_P1_81446af8cbe96371.jpg,OK,13.588658736936111,
9316074404262054267,data\images\crop\organized\organized_FR15ABOM170821029_S3_8149584fdf26097b.jpg,OK,13.632443616487858,
9316986316550313504,data\images\crop\organized\organized_ABAURA8206_P1_814c95b0ff281620.jpg,OK,13.606421207082223,
9320252944710918602,data\images\crop\terrain\terrain_WB1_23_0107_victor3_815830ac224861ca.jpg,OK,13.593252198373898,
9326791572685321182,data\images\crop\organized\organized_ABAURA8150b_P2_816f6b851803f3de.jpg,OK,12.422448446668461,
9331432232889720614,data\images\crop\organized\organized_OPIE_Lapi_060803_S3_817fe82cff059f26.jpg,OK,13.683646719388227,
9336431328519170749,data\images\crop\organized\organized_CollecYvan8_S2_8191aad3a636aabd.jpg,OK,12.824704689664973,
9339778567316465514,data\images\crop\organized\organized_FR15_AB210818002_S1_819d8f1f69b4676a.jpg,OK,13.589530141227764,
9344476475785202784,data\images\crop\organized\organized_ABAURA8150b_S2_81ae3fd8772bcc60.jpg,OK,12.455359016398962,
9352125911896071861,data\images\crop\organized\organized_FR73ABOM140722031_S1_81c96cf7994a9eb5.jpg,OK,13.664327031237358,
9357991975614723216,data\images\crop\organized\organized_ABAURA8240_S1_81de441efd78b490.jpg,OK,13.647638345008714,
9366211877507910638,data\images\crop\organized\organized_FR15_ABOM07082020082_S3_81fb781409e74bee.jpg,OK,12.681175689498486,
9367644140503351074,data\images\crop\organized\organized_ABAURA8238a_P2_82008eb6c0f8bf22.jpg,OK,13.490016440501517,
9368966322844999446,data\images\crop\organized\organized_15G2021-1200_S1_8205413b51c61f16.jpg,OK,13.495610076681006,
9369899761623237892,data\images\crop\organized\organized_FR15ABOM200722026_P1_8208923078920504.jpg,OK,13.63548973858634,
9370254887310836684,data\images\crop\organized\organized_OPIE_Lapi_290602_S1_8209d52c9d07c3cc.jpg,OK,13.5651536500775,
9384292085342163304,data\images\crop\organized\organized_FR15_ABOM30072020040_P2_823bb3ee77545168.jpg,OK,12.50379438608231,
9386429278461644359,data\images\crop\organized\organized_CD388623c_S2_82434bb284084e47.jpg,OK,13.645699398830267,
9401634286005652219,data\images\crop\organized\organized_POLLINIS5133_P1_8279509235800afb.jpg,FAILED,inf,"4 landmarks, 18 attendus"
9403130662109316607,data\images\crop\terrain\terrain_WB1_23_0062_ligia2_827ea1846b9c05ff.jpg,OK,13.573928709764354,
9408259332099658361,data\images\crop\organized\organized_OPIE_Lapi_180703_P1_8290da03f48dd279.jpg,OK,13.546411638674131,
9415582788782258459,data\images\crop\organized\organized_POLLINIS4982_P4_82aadea916a5f91b.jpg,OK,13.129316873016709,
9415775769847962471,data\images\crop\organized\organized_D264520b_P1_82ab8e2cfe849b67.jpg,OK,13.649231513923938,
9418128848489677089,data\images\crop\organized\organized_FR73ABOM120722103_P2_82b3ea49cf160121.jpg,OK,13.670732820234658,
9422742440968021446,data\images\crop\organized\organized_ABAURA7150_S3_82c44e5383e565c6.jpg,OK,12.544481442428143,
9424671711473510787,data\images\crop\terrain\terrain_WB1_23_0127_tonie2_82cb28fccf0d2983.jpg,FAILED,inf,"14 landmarks, 18 attendus"
9439228705308819029,data\images\crop\organized\organized_FR73ABOM130722006_S1_82fee07f0d9a3e55.jpg,OK,13.554912039982282,
9440562344015406887,data\images\crop\organized\organized_FR73ABOM130722003_P1_83039d6f02f7a727.jpg,OK,13.595410735197945,
9441714947251848326,data\images\crop\organized\organized_POLLINIS4343_S3_8307b5b85d714486.jpg,OK,13.529657074145897,
9442856527857794975,data\images\crop\organized\organized_OPIE_Lapi_78V_P2_830bc3fb4ff13f9f.jpg,OK,13.620801143352244,
9472744296940937106,data\images\crop\organized\organized_FR73ABOM130722062_P1_8375f2bfd3459f92.jpg,OK,13.58851428096001,
9474948155447028002,data\images\crop\organized\organized_VAN-2019.00788_P1_837dc7259ea9a922.jpg,OK,13.695953408661248,
9486039048954228488,data\images\crop\organized\organized_FR15ABOM210822012_S2_83a52e417e66af08.jpg,OK,12.50983202123414,
9487483312603941887,data\images\crop\organized\organized_FR73ABOM130722017_S3_83aa4fce54344bff.jpg,OK,13.662905427768935,
9491198527091186119,data\images\crop\organized\organized_FR73ABOM140722026_S2_83b782c61bfb19c7.jpg,OK,12.564886170997381,
9493779317786075888,data\images\crop\organized\organized_ABAURA4902_P1_83c0adfd4496e2f0.jpg,OK,5.769535114903608,
9504620776186150970,data\images\crop\organized\organized_CollecYvan14_S3_83e7323d015f803a.jpg,OK,13.732975899655704,
9508322387492948048,data\images\crop\organized\organized_OPIE_Lapi_E7_S1_83f458d58c694850.jpg,OK,13.627076413808808,
9520511409335317348,data\images\crop\organized\organized_ABAURA7781b_P2_841fa6af597c3364.jpg,OK,13.695177825885525,
