photo_id,inv_id,tps_id,image_path,status,registration_cost,n_outlier_landmarks,error_reason,processing_time_s
ISSERTES_0128_P_2,ISSERTES_0128,2203,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0128_P_2.jpg,OK,2.6415139571435976e-05,0,,0.0008
ISSERTES_0128_S_1,ISSERTES_0128,2204,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0128_S_1.jpg,OK,2.868343062325901e-05,0,,0.0007
ISSERTES_0128_S_2,ISSERTES_0128,2205,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0128_S_2.jpg,OK,2.4377219297113103e-05,0,,0.0008
ISSERTES_0128_S_3,ISSERTES_0128,2206,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0128_S_3.jpg,OK,3.182093427592979e-05,0,,0.0008
ISSERTES_0129_P_1,ISSERTES_0129,2207,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0129_P_1.jpg,OK,3.203721943779544e-05,0,,0.0008
ISSERTES_0129_P_2,ISSERTES_0129,2208,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0129_P_2.jpg,OK,3.206264700653079e-05,0,,0.0009
ISSERTES_0129_S_1,ISSERTES_0129,2209,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0129_S_1.jpg,OK,3.803129774750625e-05,0,,0.0008
ISSERTES_0129_S_2,ISSERTES_0129,2210,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0129_S_2.jpg,OK,3.6323345041825635e-05,0,,0.0008
ISSERTES_0129_S_3,ISSERTES_0129,2211,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0129_S_3.jpg,OK,2.7296003987699257e-05,0,,0.0008
ISSERTES_0130_P_2,ISSERTES_0130,2212,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0130_P_2.jpg,OK,4.5638838940216436e-05,0,,0.0007
ISSERTES_0130_S_1,ISSERTES_0130,2213,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0130_S_1.jpg,OK,4.8492833756853606e-05,1,,0.0008
ISSERTES_0130_S_2,ISSERTES_0130,2214,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0130_S_2.jpg,OK,4.147871035479036e-05,0,,0.0008
ISSERTES_0130_S_3,ISSERTES_0130,2215,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0130_S_3.jpg,OK,3.965908764743202e-05,0,,0.0008
ISSERTES_0131_P_1,ISSERTES_0131,2216,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0131_P_1.jpg,OK,4.9959343345544244e-05,0,,0.0008
ISSERTES_0131_P_2,ISSERTES_0131,2217,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0131_P_2.jpg,OK,5.155240406408479e-05,0,,0.0008
ISSERTES_0131_S_1,ISSERTES_0131,2218,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0131_S_1.jpg,OK,6.043436003336689e-05,0,,0.0007
ISSERTES_0131_S_2,ISSERTES_0131,2219,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0131_S_2.jpg,OK,5.0638884404275446e-05,0,,0.0008
ISSERTES_0131_S_3,ISSERTES_0131,2220,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0131_S_3.jpg,OK,4.7630329825803045e-05,0,,0.0008
ISSERTES_0132_P_1,ISSERTES_0132,2221,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0132_P_1.jpg,OK,3.7635092439978816e-05,0,,0.0008
