image_id,specimen_id,dataset,collector,device_type,shot_index,raw_path,source_root,naming,ext,file_size_bytes,content_hash,status_ingest,is_duplicate_content
70f0fb32d24549d3,OPIE_Lapi_180703,organized,,S,3,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_180703_S3.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2246162,70f0fb32d24549d3,parsed_ok,False
0e82cfa85f0879bb,OPIE_Lapi_7B,organized,,S,3,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_7B_S3.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2432255,0e82cfa85f0879bb,parsed_ok,False
730437fd4e90ad7d,OPIE_Lapi_070820,organized,,P,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_070820_P1.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,5010024,730437fd4e90ad7d,parsed_ok,False
4d492aa58e733a49,OPIE_Lapi_B2b,organized,,S,3,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_B2b_S3.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2288716,4d492aa58e733a49,parsed_ok,False
45f2cc5a3546f39d,OPIE_Lapi_100803,organized,,P,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_100803_P1.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4505290,45f2cc5a3546f39d,parsed_ok,False
d65e738b89120c52,OPIE_Lapi_B2b,organized,,S,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_B2b_S2.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2353757,d65e738b89120c52,parsed_ok,False
12b4fefb036b7751,OPIE_Lapi_7B,organized,,S,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_7B_S2.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2359001,12b4fefb036b7751,parsed_ok,False
110c3237e71a189b,OPIE_Lapi_180703,organized,,S,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_180703_S2.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2571381,110c3237e71a189b,parsed_ok,False
f805c427c371e472,OPIE_Lapi_A1b,organized,,P,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_A1b_P1.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4629530,f805c427c371e472,parsed_ok,False
337c0cbfdf9fd481,OPIE_Lapi_070820,organized,,P,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_070820_P2.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,5017694,337c0cbfdf9fd481,parsed_ok,False
1289d07e7695aa10,OPIE_Lapi_100803,organized,,P,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_100803_P2.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4530583,1289d07e7695aa10,parsed_ok,False
761a4559d66dba59,OPIE_Lapi_B2b,organized,,S,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_B2b_S1.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2294049,761a4559d66dba59,parsed_ok,False
642603830047286b,OPIE_Lapi_7B,organized,,S,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_7B_S1.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2515896,642603830047286b,parsed_ok,False
611189327260f20b,OPIE_Lapi_180703,organized,,S,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_180703_S1.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2471335,611189327260f20b,parsed_ok,False
86e3184a1e36fffa,OPIE_Lapi_A1b,organized,,P,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_A1b_P2.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4721329,86e3184a1e36fffa,parsed_ok,False
dd87ffa6867f65f5,OPIE_Lapi_100820,organized,,S,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_100820_S2.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2204212,dd87ffa6867f65f5,parsed_ok,False
ad73b8fcd9b9575f,OPIE_Lapi_B2,organized,,P,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_B2_P2.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4443086,ad73b8fcd9b9575f,parsed_ok,False
993c388c847e515c,OPIE_Lapi_030803b,organized,,P,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_030803b_P2.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4611239,993c388c847e515c,parsed_ok,False
9238b85da8d0146c,OPIE_Lapi_95C,organized,,P,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_95C_P1.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,5185798,9238b85da8d0146c,parsed_ok,False
fb74dfa720b6f324,OPIE_Lapi_D1,organized,,P,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_D1_P2.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4611620,fb74dfa720b6f324,parsed_ok,False
9ee2bf66518afa4a,OPIE_Lapi_200703b,organized,,P,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_200703b_P2.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4554005,9ee2bf66518afa4a,parsed_ok,False
e2ecb282ae913bb6,OPIE_Lapi_A1,organized,,S,3,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_A1_S3.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2313385,e2ecb282ae913bb6,parsed_ok,False
75675ef56c23dad6,OPIE_Lapi_A1,organized,,S,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_A1_S2.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2340788,75675ef56c23dad6,parsed_ok,False
264c8d686c379422,OPIE_Lapi_160720,organized,,S,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_160720_S1.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2447475,264c8d686c379422,parsed_ok,False
7be8f97d412f3b7f,OPIE_Lapi_H1,organized,,S,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_H1_S1.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2332670,7be8f97d412f3b7f,parsed_ok,False
5af72a1bf257eafa,OPIE_Lapi_100820,organized,,S,3,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_100820_S3.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2264926,5af72a1bf257eafa,parsed_ok,False
297834ab39fe7bd7,OPIE_Lapi_H1,organized,,S,3,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_H1_S3.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2568534,297834ab39fe7bd7,parsed_ok,False
79b7f85784aa7c49,OPIE_Lapi_100820,organized,,S,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_100820_S1.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2175016,79b7f85784aa7c49,parsed_ok,False
2b5e0d866cf7c51f,OPIE_Lapi_B2,organized,,P,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_B2_P1.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4455099,2b5e0d866cf7c51f,parsed_ok,False
b1f09ac7b47d14dc,OPIE_Lapi_030803b,organized,,P,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_030803b_P1.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4657090,b1f09ac7b47d14dc,parsed_ok,False
67ae504a79cf34a7,OPIE_Lapi_160720,organized,,S,3,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_160720_S3.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2239276,67ae504a79cf34a7,parsed_ok,False
08e69025d57a7468,OPIE_Lapi_95C,organized,,P,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_95C_P2.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,5208079,08e69025d57a7468,parsed_ok,False
389604ce08463a97,OPIE_Lapi_D1,organized,,P,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_D1_P1.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4587247,389604ce08463a97,parsed_ok,False
0ff169e3fc47a284,OPIE_Lapi_200703b,organized,,P,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_200703b_P1.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4554808,0ff169e3fc47a284,parsed_ok,False
d8ba4e07ca980f36,OPIE_Lapi_A1,organized,,S,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_A1_S1.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2298210,d8ba4e07ca980f36,parsed_ok,False
a5cd04fc8693f00e,OPIE_Lapi_160720,organized,,S,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_160720_S2.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2416307,a5cd04fc8693f00e,parsed_ok,False
17f42b56378117b4,OPIE_Lapi_H1,organized,,S,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_H1_S2.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2188595,17f42b56378117b4,parsed_ok,False
3ecd30556216abc6,OPIE_Lapi_200703,organized,,S,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_200703_S1.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2517224,3ecd30556216abc6,parsed_ok,False
231a29ec85b5caff,OPIE_Lapi_78V,organized,,S,3,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_78V_S3.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2486245,231a29ec85b5caff,parsed_ok,False
ed67b8864ad4a032,OPIE_Lapi_78V,organized,,S,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_78V_S2.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2192134,ed67b8864ad4a032,parsed_ok,False
41d61edfa502f3ad,OPIE_Lapi_E7,organized,,P,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_E7_P2.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4684388,41d61edfa502f3ad,parsed_ok,False
a7259bcc3151c7a0,OPIE_Lapi_030803,organized,,P,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_030803_P2.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4833951,a7259bcc3151c7a0,parsed_ok,False
97e97bafce1b105a,OPIE_Lapi_200703,organized,,S,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_200703_S2.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2413554,97e97bafce1b105a,parsed_ok,False
46380afb581975f1,OPIE_Lapi_78V,organized,,S,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_78V_S1.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2101478,46380afb581975f1,parsed_ok,False
aa26220e634f11a7,OPIE_Lapi_E7,organized,,P,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_E7_P1.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4700987,aa26220e634f11a7,parsed_ok,False
90887c1f5a341b22,OPIE_Lapi_200703,organized,,S,3,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_200703_S3.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2475554,90887c1f5a341b22,parsed_ok,False
204d400420ea80bf,OPIE_Lapi_030803,organized,,P,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_030803_P1.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4615989,204d400420ea80bf,parsed_ok,False
e01d5aceeb552472,OPIE_Lapi_180702,organized,,P,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_180702_P2.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4805837,e01d5aceeb552472,parsed_ok,False
9492299e29cc2996,OPIE_Lapi_060803,organized,,P,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_060803_P1.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4656135,9492299e29cc2996,parsed_ok,False
d9f756ea734431c4,OPIE_Lapi_180702,organized,,P,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_180702_P1.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4771566,d9f756ea734431c4,parsed_ok,False
ef63245f84375513,OPIE_Lapi_060803,organized,,P,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_060803_P2.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4649440,ef63245f84375513,parsed_ok,False
b28607ff238b7f2a,OPIE_Lapi_180702,organized,,S,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_180702_S1.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2679996,b28607ff238b7f2a,parsed_ok,False
817fe82cff059f26,OPIE_Lapi_060803,organized,,S,3,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_060803_S3.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2530487,817fe82cff059f26,parsed_ok,False
9339d2e5138536d1,OPIE_Lapi_060803,organized,,S,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_060803_S2.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2431298,9339d2e5138536d1,parsed_ok,False
642bc4dd8da8a63f,OPIE_Lapi_180702,organized,,S,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_180702_S2.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2340758,642bc4dd8da8a63f,parsed_ok,False
c9d8d2aa594b8e83,OPIE_Lapi_060803,organized,,S,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_060803_S1.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2632982,c9d8d2aa594b8e83,parsed_ok,False
0cadc8437cae5055,OPIE_Lapi_180702,organized,,S,3,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_180702_S3.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2513730,0cadc8437cae5055,parsed_ok,False
26dc9d8736a5e21c,OPIE_Lapi_200703,organized,,P,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_200703_P2.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4633125,26dc9d8736a5e21c,parsed_ok,False
e4d48e4937f536cc,OPIE_Lapi_78V,organized,,P,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_78V_P1.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4575726,e4d48e4937f536cc,parsed_ok,False
83f458d58c694850,OPIE_Lapi_E7,organized,,S,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_E7_S1.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2240794,83f458d58c694850,parsed_ok,False
2de44dfcfbfa9720,OPIE_Lapi_030803,organized,,S,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_030803_S1.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2683186,2de44dfcfbfa9720,parsed_ok,False
dff56386e860525e,OPIE_Lapi_030803,organized,,S,3,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_030803_S3.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2524600,dff56386e860525e,parsed_ok,False
af53070f1d1e2e76,OPIE_Lapi_200703,organized,,P,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_200703_P1.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4611416,af53070f1d1e2e76,parsed_ok,False
afd81c695769beae,OPIE_Lapi_E7,organized,,S,3,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_E7_S3.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2202501,afd81c695769beae,parsed_ok,False
830bc3fb4ff13f9f,OPIE_Lapi_78V,organized,,P,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_78V_P2.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4558632,830bc3fb4ff13f9f,parsed_ok,False
ffb6f01d3d714e64,OPIE_Lapi_E7,organized,,S,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_E7_S2.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2240954,ffb6f01d3d714e64,parsed_ok,False
50884eb62aa45030,OPIE_Lapi_030803,organized,,S,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_030803_S2.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2509351,50884eb62aa45030,parsed_ok,False
fce15c38021f4e54,OPIE_Lapi_100820,organized,,P,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_100820_P1.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4938432,fce15c38021f4e54,parsed_ok,False
26b3f384f65e6568,OPIE_Lapi_030803b,organized,,S,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_030803b_S1.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2462055,26b3f384f65e6568,parsed_ok,False
9231173da35f25d9,OPIE_Lapi_B2,organized,,S,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_B2_S1.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2002195,9231173da35f25d9,parsed_ok,False
a71d6571ee8735ec,OPIE_Lapi_95C,organized,,S,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_95C_S2.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2494756,a71d6571ee8735ec,parsed_ok,False
987b0b6d770aea6b,OPIE_Lapi_D1,organized,,S,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_D1_S1.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2135131,987b0b6d770aea6b,parsed_ok,False
7976f5c1c8c04d99,OPIE_Lapi_200703b,organized,,S,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_200703b_S1.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2215477,7976f5c1c8c04d99,parsed_ok,False
f3c14bd7ad839dc2,OPIE_Lapi_A1,organized,,P,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_A1_P1.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4602802,f3c14bd7ad839dc2,parsed_ok,False
15daed95349addc8,OPIE_Lapi_160720,organized,,P,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_160720_P2.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4860746,15daed95349addc8,parsed_ok,False
1339b18bf7f70010,OPIE_Lapi_95C,organized,,S,3,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_95C_S3.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2365021,1339b18bf7f70010,parsed_ok,False
3a4eaabfc44ec3ca,OPIE_Lapi_H1,organized,,P,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_H1_P2.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4511893,3a4eaabfc44ec3ca,parsed_ok,False
2275e1dc3333b053,OPIE_Lapi_100820,organized,,P,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_100820_P2.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4923959,2275e1dc3333b053,parsed_ok,False
e5d7fd6508a6e2d7,OPIE_Lapi_030803b,organized,,S,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_030803b_S2.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2427292,e5d7fd6508a6e2d7,parsed_ok,False
7936bb922cb2700c,OPIE_Lapi_B2,organized,,S,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_B2_S2.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2111616,7936bb922cb2700c,parsed_ok,False
9b491980ff58c016,OPIE_Lapi_95C,organized,,S,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_95C_S1.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2429956,9b491980ff58c016,parsed_ok,False
052422f84cccb5d4,OPIE_Lapi_D1,organized,,S,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_D1_S2.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2012879,052422f84cccb5d4,parsed_ok,False
a9b999d7cb3e0589,OPIE_Lapi_200703b,organized,,S,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_200703b_S2.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2263278,a9b999d7cb3e0589,parsed_ok,False
f7a1437c9b4e0950,OPIE_Lapi_A1,organized,,P,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_A1_P2.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4637934,f7a1437c9b4e0950,parsed_ok,False
6afc78c3908e6cb7,OPIE_Lapi_200703b,organized,,S,3,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_200703b_S3.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2228642,6afc78c3908e6cb7,parsed_ok,False
70ec76b103b7fa54,OPIE_Lapi_160720,organized,,P,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_160720_P1.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4835064,70ec76b103b7fa54,parsed_ok,False
7722bf46bd8e1e42,OPIE_Lapi_D1,organized,,S,3,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_D1_S3.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2231822,7722bf46bd8e1e42,parsed_ok,False
7f153e8d41d5cda6,OPIE_Lapi_B2,organized,,S,3,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_B2_S3.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2209522,7f153e8d41d5cda6,parsed_ok,False
57f330cc01d6d1ac,OPIE_Lapi_030803b,organized,,S,3,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_030803b_S3.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2110926,57f330cc01d6d1ac,parsed_ok,False
402c9176aa7d3db3,OPIE_Lapi_H1,organized,,P,1,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_H1_P1.JPG,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,4500481,402c9176aa7d3db3,parsed_ok,False
377068d4fcea0820,OPIE_Lapi_A1b,organized,,S,3,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_A1b_S3.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2191854,377068d4fcea0820,parsed_ok,False
2c7251e638da7d81,OPIE_Lapi_070820,organized,,S,2,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_070820_S2.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2576656,2c7251e638da7d81,parsed_ok,False
f76d9cacc28463d0,OPIE_Lapi_100803,organized,,S,3,/Volumes/EXT DATA/IDMB/images/organized/Bombus_lapidarius/male/OPIE_Lapi_100803_S3.jpg,/Volumes/EXT DATA/IDMB/images/organized,organized_underscore,.jpg,2580734,f76d9cacc28463d0,parsed_ok,False
