photo_id,inv_id,device_type,device,photo_index,photographer,ext,content_hash,file_size_bytes,path,status,status_reason
WB1_23_0062_S_3,WB1_23_0062,S,Huawei P30 lite,3,Lygia Ecuyer,.jpg,86425bb226c4b811,1915836,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0062_S_3.jpg,OK,
WB1_23_0063_S_1,WB1_23_0063,S,Huawei P30 lite,1,Lygia Ecuyer,.jpg,5843b2e0c3064d2c,2028440,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0063_S_1.jpg,OK,
WB1_23_0063_S_2,WB1_23_0063,S,Huawei P30 lite,2,Lygia Ecuyer,.jpg,0919b2300df00e84,1955932,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0063_S_2.jpg,OK,
WB1_23_0063_S_3,WB1_23_0063,S,Huawei P30 lite,3,Lygia Ecuyer,.jpg,8426d0cce173a9ca,1985841,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0063_S_3.jpg,OK,
WB1_23_0064_S_1,WB1_23_0064,S,Huawei P30 lite,1,Lygia Ecuyer,.jpg,66a6152156033f1d,1767770,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0064_S_1.jpg,OK,
WB1_23_0064_S_2,WB1_23_0064,S,Huawei P30 lite,2,Lygia Ecuyer,.jpg,b5b0e98134998762,1712596,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0064_S_2.jpg,OK,
WB1_23_0064_S_3,WB1_23_0064,S,Huawei P30 lite,3,Lygia Ecuyer,.jpg,e89df5bea96ea15f,1702250,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0064_S_3.jpg,OK,
WB1_23_0065_S_1,WB1_23_0065,S,Huawei P30 lite,1,Lygia Ecuyer,.jpg,fa7f99c73251440c,1966332,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0065_S_1.jpg,OK,
WB1_23_0065_S_2,WB1_23_0065,S,Huawei P30 lite,2,Lygia Ecuyer,.jpg,88eae65941fa7a55,1957691,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0065_S_2.jpg,OK,
WB1_23_0065_S_3,WB1_23_0065,S,Huawei P30 lite,3,Lygia Ecuyer,.jpg,dece8bd5785cdaaf,1961498,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0065_S_3.jpg,OK,
WB1_23_0066_S_1,WB1_23_0066,S,Huawei P30 lite,1,Lygia Ecuyer,.jpg,90ca55bf970cb74c,1642993,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0066_S_1.jpg,OK,
WB1_23_0066_S_2,WB1_23_0066,S,Huawei P30 lite,2,Lygia Ecuyer,.jpg,a94ac8d2d27894ac,1643954,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0066_S_2.jpg,OK,
WB1_23_0066_S_3,WB1_23_0066,S,Huawei P30 lite,3,Lygia Ecuyer,.jpg,5eb64fe3a742c458,1654326,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0066_S_3.jpg,OK,
WB1_23_0067_S_1,WB1_23_0067,S,Huawei P30 lite,1,Lygia Ecuyer,.jpg,d82c06c8e281a1c5,1736861,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0067_S_1.jpg,OK,
