tps_id,inv_id,species,caste,device,device_tag
726,ARLY_SORO_0063,wurflenii,worker,Smartphone Samsung s10,P2
727,ARLY_SORO_0063,wurflenii,worker,Smartphone Samsung s10,S1
728,ARLY_SORO_0063,wurflenii,worker,Smartphone Samsung s10,S2
729,ARLY_SORO_0063,wurflenii,worker,Smartphone Samsung s10,S3
730,ARLY_SORO_0064,ruderarius,drone,Smartphone Samsung s10,P1
731,ARLY_SORO_0064,ruderarius,drone,Smartphone Samsung s10,P2
732,ARLY_SORO_0064,ruderarius,drone,Smartphone Samsung s10,S1
733,ARLY_SORO_0064,ruderarius,drone,Smartphone Samsung s10,S2
734,ARLY_SORO_0064,ruderarius,drone,Smartphone Samsung s10,S3
735,ARLY_SORO_0065,wurflenii,worker,Smartphone Samsung s10,P1
736,ARLY_SORO_0065,wurflenii,worker,Smartphone Samsung s10,P2
737,ARLY_SORO_0065,wurflenii,worker,Smartphone Samsung s10,S1
738,ARLY_SORO_0065,wurflenii,worker,Smartphone Samsung s10,S2
739,ARLY_SORO_0065,wurflenii,worker,Smartphone Samsung s10,S3
740,ARLY_SORO_0066,ruderarius,drone,Smartphone Samsung s10,P1
741,ARLY_SORO_0066,ruderarius,drone,Smartphone Samsung s10,P2
742,ARLY_SORO_0066,ruderarius,drone,Smartphone Samsung s10,S1
743,ARLY_SORO_0066,ruderarius,drone,Smartphone Samsung s10,S2
744,ARLY_SORO_0066,ruderarius,drone,Smartphone Samsung s10,S3
745,ARLY_SORO_0067,wurflenii,worker,Smartphone Samsung s10,P1
746,ARLY_SORO_0067,wurflenii,worker,Smartphone Samsung s10,P2
747,ARLY_SORO_0067,wurflenii,worker,Smartphone Samsung s10,S1
748,ARLY_SORO_0067,wurflenii,worker,Smartphone Samsung s10,S2
749,ARLY_SORO_0067,wurflenii,worker,Smartphone Samsung s10,S3
750,ARLY_SORO_0068,ruderarius,worker,Canon EOS 70D - 40mm,P1
751,ARLY_SORO_0068,ruderarius,worker,Canon EOS 70D - 40mm,P2
752,ARLY_SORO_0068,ruderarius,worker,Canon EOS 70D - 40mm,S1
753,ARLY_SORO_0068,ruderarius,worker,Canon EOS 70D - 40mm,S2
754,ARLY_SORO_0068,ruderarius,worker,Canon EOS 70D - 40mm,S3
755,ARLY_SORO_0069,soroeensis,fondatrice,Smartphone Samsung s10,P1
756,ARLY_SORO_0069,soroeensis,fondatrice,Smartphone Samsung s10,P2
757,ARLY_SORO_0069,soroeensis,fondatrice,Smartphone Samsung s10,S1
758,ARLY_SORO_0069,soroeensis,fondatrice,Smartphone Samsung s10,S2
759,ARLY_SORO_0069,soroeensis,fondatrice,Smartphone Samsung s10,S3
760,ARLY_SORO_0070,soroeensis,worker,Smartphone Samsung s10,P1
761,ARLY_SORO_0070,soroeensis,worker,Smartphone Samsung s10,P2
762,ARLY_SORO_0070,soroeensis,worker,Smartphone Samsung s10,S1
763,ARLY_SORO_0070,soroeensis,worker,Smartphone Samsung s10,S2
764,ARLY_SORO_0071,soroeensis,worker,Smartphone Samsung s10,P1
765,ARLY_SORO_0071,soroeensis,worker,Smartphone Samsung s10,P2
766,ARLY_SORO_0071,soroeensis,worker,Smartphone Samsung s10,S1
767,ARLY_SORO_0071,soroeensis,worker,Smartphone Samsung s10,S2
768,ARLY_SORO_0071,soroeensis,worker,Smartphone Samsung s10,S3
769,ARLY_SORO_0072,ruderarius,drone,Smartphone Samsung s10,P1
770,ARLY_SORO_0072,ruderarius,drone,Smartphone Samsung s10,P2
771,ARLY_SORO_0072,ruderarius,drone,Smartphone Samsung s10,S1
772,ARLY_SORO_0072,ruderarius,drone,Smartphone Samsung s10,S2
773,ARLY_SORO_0072,ruderarius,drone,Smartphone Samsung s10,S3
774,ARLY_SORO_0074,soroeensis,worker,Smartphone Samsung s10,P1
775,ARLY_SORO_0074,soroeensis,worker,Smartphone Samsung s10,P2
776,ARLY_SORO_0074,soroeensis,worker,Smartphone Samsung s10,S1
777,ARLY_SORO_0074,soroeensis,worker,Smartphone Samsung s10,S2
778,ARLY_SORO_0074,soroeensis,worker,Smartphone Samsung s10,S3
779,ARLY_SORO_0075,pomorum,drone,Smartphone Samsung s10,P1
780,ARLY_SORO_0075,pomorum,drone,Smartphone Samsung s10,P2
781,ARLY_SORO_0075,pomorum,drone,Smartphone Samsung s10,S2
782,ARLY_SORO_0075,pomorum,drone,Smartphone Samsung s10,S3
783,ARLY_SORO_0076,ruderarius,drone,Smartphone Samsung s10,P1
784,ARLY_SORO_0076,ruderarius,drone,Smartphone Samsung s10,P2
785,ARLY_SORO_0076,ruderarius,drone,Smartphone Samsung s10,S1
786,ARLY_SORO_0076,ruderarius,drone,Smartphone Samsung s10,S2
787,ARLY_SORO_0076,ruderarius,drone,Smartphone Samsung s10,S3
788,ARLY_SORO_0077,ruderarius,drone,Smartphone Samsung s10,P1
789,ARLY_SORO_0077,ruderarius,drone,Smartphone Samsung s10,P2
790,ARLY_SORO_0077,ruderarius,drone,Smartphone Samsung s10,S1
791,ARLY_SORO_0077,ruderarius,drone,Smartphone Samsung s10,S2
792,ARLY_SORO_0077,ruderarius,drone,Smartphone Samsung s10,S3
793,ARLY_SORO_0078,ruderarius,drone,Smartphone Samsung s10,P1
794,ARLY_SORO_0078,ruderarius,drone,Smartphone Samsung s10,P2
795,ARLY_SORO_0078,ruderarius,drone,Smartphone Samsung s10,S1
796,ARLY_SORO_0078,ruderarius,drone,Smartphone Samsung s10,S2
797,ARLY_SORO_0078,ruderarius,drone,Smartphone Samsung s10,S3
798,ARLY_SORO_0079,ruderarius,fondatrice,Smartphone Samsung s10,P1
799,ARLY_SORO_0079,ruderarius,fondatrice,Smartphone Samsung s10,P2
800,ARLY_SORO_0079,ruderarius,fondatrice,Smartphone Samsung s10,S1
801,ARLY_SORO_0079,ruderarius,fondatrice,Smartphone Samsung s10,S2
802,ARLY_SORO_0079,ruderarius,fondatrice,Smartphone Samsung s10,S3
803,ARLY_SORO_0080,ruderarius,fondatrice,Smartphone Samsung s10,P1
804,ARLY_SORO_0080,ruderarius,fondatrice,Smartphone Samsung s10,P2
805,ARLY_SORO_0080,ruderarius,fondatrice,Smartphone Samsung s10,S1
806,ARLY_SORO_0080,ruderarius,fondatrice,Smartphone Samsung s10,S2
807,ARLY_SORO_0080,ruderarius,fondatrice,Smartphone Samsung s10,S3
808,ARLY_SORO_0081,sylvarum,worker,Smartphone Samsung s10,P1
809,ARLY_SORO_0081,sylvarum,worker,Smartphone Samsung s10,P2
810,ARLY_SORO_0081,sylvarum,worker,Smartphone Samsung s10,S1
811,ARLY_SORO_0081,sylvarum,worker,Smartphone Samsung s10,S2
812,ARLY_SORO_0081,sylvarum,worker,Smartphone Samsung s10,S3
813,ARLY_SORO_0082,ruderarius,worker,Smartphone Samsung s10,P1
814,ARLY_SORO_0082,ruderarius,worker,Smartphone Samsung s10,P2
815,ARLY_SORO_0082,ruderarius,worker,Smartphone Samsung s10,S2
816,ARLY_SORO_0083,sylvarum,worker,Smartphone Samsung s10,P1
817,ARLY_SORO_0083,sylvarum,worker,Smartphone Samsung s10,P2
818,ARLY_SORO_0083,sylvarum,worker,Smartphone Samsung s10,S1
819,ARLY_SORO_0083,sylvarum,worker,Smartphone Samsung s10,S2
820,ARLY_SORO_0083,sylvarum,worker,Smartphone Samsung s10,S3
821,ARLY_SORO_0084,sylvarum,worker,Smartphone Samsung s10,P1
822,ARLY_SORO_0084,sylvarum,worker,Smartphone Samsung s10,P2
823,ARLY_SORO_0084,sylvarum,worker,Smartphone Samsung s10,S1
824,ARLY_SORO_0084,sylvarum,worker,Smartphone Samsung s10,S2
825,ARLY_SORO_0084,sylvarum,worker,Smartphone Samsung s10,S3
826,ARLY_SORO_0085,sylvarum,worker,Smartphone Samsung s10,P1
827,ARLY_SORO_0085,sylvarum,worker,Smartphone Samsung s10,P2
828,ARLY_SORO_0085,sylvarum,worker,Smartphone Samsung s10,S1
829,ARLY_SORO_0085,sylvarum,worker,Smartphone Samsung s10,S2
830,ARLY_SORO_0085,sylvarum,worker,Smartphone Samsung s10,S3
831,ARLY_SORO_0086,soroeensis,worker,Smartphone Samsung s10,P1
832,ARLY_SORO_0086,soroeensis,worker,Smartphone Samsung s10,P2
833,ARLY_SORO_0086,soroeensis,worker,Smartphone Samsung s10,S1
834,ARLY_SORO_0086,soroeensis,worker,Smartphone Samsung s10,S2
835,ARLY_SORO_0086,soroeensis,worker,Smartphone Samsung s10,S3
836,ARLY_SORO_0087,sylvarum,worker,Smartphone Samsung s10,P1
837,ARLY_SORO_0087,sylvarum,worker,Smartphone Samsung s10,P2
838,ARLY_SORO_0087,sylvarum,worker,Smartphone Samsung s10,S1
839,ARLY_SORO_0087,sylvarum,worker,Smartphone Samsung s10,S2
840,ARLY_SORO_0087,sylvarum,worker,Smartphone Samsung s10,S3
841,ARLY_SORO_0088,ruderarius,worker,Smartphone Samsung s10,P1
842,ARLY_SORO_0088,ruderarius,worker,Smartphone Samsung s10,P2
843,ARLY_SORO_0088,ruderarius,worker,Smartphone Samsung s10,S1
844,ARLY_SORO_0088,ruderarius,worker,Smartphone Samsung s10,S2
845,ARLY_SORO_0088,ruderarius,worker,Smartphone Samsung s10,S3
846,ARLY_SORO_0089,sylvarum,worker,Smartphone Samsung s10,P1
847,ARLY_SORO_0089,sylvarum,worker,Smartphone Samsung s10,P2
848,ARLY_SORO_0089,sylvarum,worker,Smartphone Samsung s10,S1
849,ARLY_SORO_0089,sylvarum,worker,Smartphone Samsung s10,S2
850,ARLY_SORO_0089,sylvarum,worker,Smartphone Samsung s10,S3
851,ARLY_SORO_0090,soroeensis,worker,Smartphone Samsung s10,P1
852,ARLY_SORO_0090,soroeensis,worker,Smartphone Samsung s10,P2
853,ARLY_SORO_0090,soroeensis,worker,Smartphone Samsung s10,S1
854,ARLY_SORO_0090,soroeensis,worker,Smartphone Samsung s10,S2
855,ARLY_SORO_0090,soroeensis,worker,Smartphone Samsung s10,S3
856,ARLY_SORO_0091,soroeensis,worker,Smartphone Samsung s10,P1
857,ARLY_SORO_0091,soroeensis,worker,Smartphone Samsung s10,P2
858,ARLY_SORO_0091,soroeensis,worker,Smartphone Samsung s10,S1
859,ARLY_SORO_0091,soroeensis,worker,Smartphone Samsung s10,S2
860,ARLY_SORO_0091,soroeensis,worker,Smartphone Samsung s10,S3
861,ARLY_SORO_0092,soroeensis,drone,Smartphone Samsung s10,P1
862,ARLY_SORO_0092,soroeensis,drone,Smartphone Samsung s10,P2
863,ARLY_SORO_0092,soroeensis,drone,Smartphone Samsung s10,S1
864,ARLY_SORO_0092,soroeensis,drone,Smartphone Samsung s10,S2
865,ARLY_SORO_0092,soroeensis,drone,Smartphone Samsung s10,S3
866,ARLY_SORO_0093,sylvarum,worker,Smartphone Samsung s10,P1
867,ARLY_SORO_0093,sylvarum,worker,Smartphone Samsung s10,P2
868,ARLY_SORO_0093,sylvarum,worker,Smartphone Samsung s10,S1
869,ARLY_SORO_0093,sylvarum,worker,Smartphone Samsung s10,S2
870,ARLY_SORO_0094,ruderarius,worker,Canon EOS 70D - 40mm,P1
871,ARLY_SORO_0094,ruderarius,worker,Canon EOS 70D - 40mm,P2
872,ARLY_SORO_0094,ruderarius,worker,Canon EOS 70D - 40mm,S1
873,ARLY_SORO_0094,ruderarius,worker,Canon EOS 70D - 40mm,S2
874,ARLY_SORO_0095,soroeensis,worker,Smartphone Samsung s10,P1
875,ARLY_SORO_0095,soroeensis,worker,Smartphone Samsung s10,P2
876,ARLY_SORO_0095,soroeensis,worker,Smartphone Samsung s10,S1
877,ARLY_SORO_0095,soroeensis,worker,Smartphone Samsung s10,S2
878,ARLY_SORO_0095,soroeensis,worker,Smartphone Samsung s10,S3
879,ARLY_SORO_0096,sichelii,worker,Smartphone Samsung s10,P1
880,ARLY_SORO_0096,sichelii,worker,Smartphone Samsung s10,P2
881,ARLY_SORO_0096,sichelii,worker,Smartphone Samsung s10,S1
882,ARLY_SORO_0096,sichelii,worker,Smartphone Samsung s10,S2
883,ARLY_SORO_0096,sichelii,worker,Smartphone Samsung s10,S3
884,ARLY_SORO_0097,soroeensis,drone,Smartphone Samsung s10,P1
885,ARLY_SORO_0097,soroeensis,drone,Smartphone Samsung s10,P2
886,ARLY_SORO_0097,soroeensis,drone,Smartphone Samsung s10,S1
887,ARLY_SORO_0097,soroeensis,drone,Smartphone Samsung s10,S2
888,ARLY_SORO_0097,soroeensis,drone,Smartphone Samsung s10,S3
889,ARLY_SORO_0099,wurflenii,worker,Smartphone Samsung s10,P1
890,ARLY_SORO_0099,wurflenii,worker,Smartphone Samsung s10,P2
891,ARLY_SORO_0099,wurflenii,worker,Smartphone Samsung s10,S1
892,ARLY_SORO_0099,wurflenii,worker,Smartphone Samsung s10,S2
893,ARLY_SORO_0099,wurflenii,worker,Smartphone Samsung s10,S3
894,ARLY_SORO_0100,wurflenii,worker,Smartphone Samsung s10,P1
895,ARLY_SORO_0100,wurflenii,worker,Smartphone Samsung s10,P2
896,ARLY_SORO_0100,wurflenii,worker,Smartphone Samsung s10,S1
897,ARLY_SORO_0100,wurflenii,worker,Smartphone Samsung s10,S2
898,ARLY_SORO_0100,wurflenii,worker,Smartphone Samsung s10,S3
899,ARLY_SORO_0101,wurflenii,worker,Smartphone Samsung s10,P1
900,ARLY_SORO_0101,wurflenii,worker,Smartphone Samsung s10,P2
901,ARLY_SORO_0101,wurflenii,worker,Smartphone Samsung s10,S1
902,ARLY_SORO_0101,wurflenii,worker,Smartphone Samsung s10,S2
903,ARLY_SORO_0101,wurflenii,worker,Smartphone Samsung s10,S3
904,ARLY_SORO_0102,sichelii,drone,Smartphone Samsung s10,P1
905,ARLY_SORO_0102,sichelii,drone,Smartphone Samsung s10,P2
906,ARLY_SORO_0102,sichelii,drone,Smartphone Samsung s10,S1
907,ARLY_SORO_0102,sichelii,drone,Smartphone Samsung s10,S2
908,ARLY_SORO_0102,sichelii,drone,Smartphone Samsung s10,S3
909,ARLY_SORO_0103,wurflenii,worker,Smartphone Samsung s10,P1
910,ARLY_SORO_0103,wurflenii,worker,Smartphone Samsung s10,P2
911,ARLY_SORO_0103,wurflenii,worker,Smartphone Samsung s10,S1
912,ARLY_SORO_0103,wurflenii,worker,Smartphone Samsung s10,S2
913,ARLY_SORO_0103,wurflenii,worker,Smartphone Samsung s10,S3
914,ARLY_SORO_0104,ruderarius,drone,Smartphone Samsung s10,P1
915,ARLY_SORO_0104,ruderarius,drone,Smartphone Samsung s10,P2
916,ARLY_SORO_0104,ruderarius,drone,Smartphone Samsung s10,S1
917,ARLY_SORO_0104,ruderarius,drone,Smartphone Samsung s10,S2
918,ARLY_SORO_0104,ruderarius,drone,Smartphone Samsung s10,S3
919,ARLY_SORO_0105,ruderarius,drone,Smartphone Samsung s10,P1
920,ARLY_SORO_0105,ruderarius,drone,Smartphone Samsung s10,P2
921,ARLY_SORO_0105,ruderarius,drone,Smartphone Samsung s10,S1
922,ARLY_SORO_0105,ruderarius,drone,Smartphone Samsung s10,S2
923,ARLY_SORO_0105,ruderarius,drone,Smartphone Samsung s10,S3
924,ARLY_SORO_0106,sichelii,worker,Smartphone Samsung s10,P1
925,ARLY_SORO_0106,sichelii,worker,Smartphone Samsung s10,P2
926,ARLY_SORO_0106,sichelii,worker,Smartphone Samsung s10,S1
927,ARLY_SORO_0106,sichelii,worker,Smartphone Samsung s10,S2
928,ARLY_SORO_0106,sichelii,worker,Smartphone Samsung s10,S3
929,ARLY_SORO_0107,wurflenii,worker,Smartphone Samsung s10,P1
930,ARLY_SORO_0107,wurflenii,worker,Smartphone Samsung s10,P2
931,ARLY_SORO_0107,wurflenii,worker,Smartphone Samsung s10,S1
932,ARLY_SORO_0107,wurflenii,worker,Smartphone Samsung s10,S2
933,ARLY_SORO_0107,wurflenii,worker,Smartphone Samsung s10,S3
934,ARLY_SORO_0108,wurflenii,worker,Smartphone Samsung s10,P1
935,ARLY_SORO_0108,wurflenii,worker,Smartphone Samsung s10,P2
936,ARLY_SORO_0108,wurflenii,worker,Smartphone Samsung s10,S1
937,ARLY_SORO_0108,wurflenii,worker,Smartphone Samsung s10,S2
938,ARLY_SORO_0108,wurflenii,worker,Smartphone Samsung s10,S3
939,ARLY_SORO_0109,sylvarum,worker,Smartphone Samsung s10,P1
940,ARLY_SORO_0109,sylvarum,worker,Smartphone Samsung s10,P2
941,ARLY_SORO_0109,sylvarum,worker,Smartphone Samsung s10,S1
942,ARLY_SORO_0109,sylvarum,worker,Smartphone Samsung s10,S2
943,ARLY_SORO_0109,sylvarum,worker,Smartphone Samsung s10,S3
944,ARLY_SORO_0110,soroeensis,drone,Smartphone Samsung s10,P1
945,ARLY_SORO_0110,soroeensis,drone,Smartphone Samsung s10,P2
946,ARLY_SORO_0110,soroeensis,drone,Smartphone Samsung s10,S1
947,ARLY_SORO_0110,soroeensis,drone,Smartphone Samsung s10,S2
948,ARLY_SORO_0110,soroeensis,drone,Smartphone Samsung s10,S3
949,ARLY_SORO_0111,soroeensis,drone,Smartphone Samsung s10,P1
950,ARLY_SORO_0111,soroeensis,drone,Smartphone Samsung s10,P2
951,ARLY_SORO_0111,soroeensis,drone,Smartphone Samsung s10,S1
952,ARLY_SORO_0111,soroeensis,drone,Smartphone Samsung s10,S2
953,ARLY_SORO_0111,soroeensis,drone,Smartphone Samsung s10,S3
954,ARLY_SORO_0112,sylvarum,worker,Smartphone Samsung s10,P1
955,ARLY_SORO_0112,sylvarum,worker,Smartphone Samsung s10,P2
956,ARLY_SORO_0112,sylvarum,worker,Smartphone Samsung s10,S1
957,ARLY_SORO_0112,sylvarum,worker,Smartphone Samsung s10,S2
958,ARLY_SORO_0112,sylvarum,worker,Smartphone Samsung s10,S3
959,ARLY_SORO_0113,soroeensis,worker,Smartphone Samsung s10,P1
960,ARLY_SORO_0113,soroeensis,worker,Smartphone Samsung s10,P2
961,ARLY_SORO_0113,soroeensis,worker,Smartphone Samsung s10,S1
962,ARLY_SORO_0113,soroeensis,worker,Smartphone Samsung s10,S2
963,ARLY_SORO_0113,soroeensis,worker,Smartphone Samsung s10,S3
964,ARLY_SORO_0114,soroeensis,drone,Smartphone Samsung s10,P1
965,ARLY_SORO_0114,soroeensis,drone,Smartphone Samsung s10,P2
966,ARLY_SORO_0114,soroeensis,drone,Smartphone Samsung s10,S1
967,ARLY_SORO_0114,soroeensis,drone,Smartphone Samsung s10,S2
968,ARLY_SORO_0114,soroeensis,drone,Smartphone Samsung s10,S3
969,ARLY_SORO_0116,soroeensis,worker,Smartphone Samsung s10,P1
970,ARLY_SORO_0116,soroeensis,worker,Smartphone Samsung s10,P2
971,ARLY_SORO_0116,soroeensis,worker,Smartphone Samsung s10,S1
972,ARLY_SORO_0116,soroeensis,worker,Smartphone Samsung s10,S2
973,ARLY_SORO_0116,soroeensis,worker,Smartphone Samsung s10,S3
974,ARLY_SORO_0117,soroeensis,worker,Canon EOS 70D - 40mm,P1
975,ARLY_SORO_0117,soroeensis,worker,Canon EOS 70D - 40mm,P2
976,ARLY_SORO_0117,soroeensis,worker,Canon EOS 70D - 40mm,S1
977,ARLY_SORO_0117,soroeensis,worker,Canon EOS 70D - 40mm,S2
978,ARLY_SORO_0117,soroeensis,worker,Canon EOS 70D - 40mm,S3
979,ARLY_SORO_0118,soroeensis,fondatrice,Smartphone Samsung s10,P1
980,ARLY_SORO_0118,soroeensis,fondatrice,Smartphone Samsung s10,P2
981,ARLY_SORO_0118,soroeensis,fondatrice,Smartphone Samsung s10,S1
982,ARLY_SORO_0118,soroeensis,fondatrice,Smartphone Samsung s10,S2
983,ARLY_SORO_0118,soroeensis,fondatrice,Smartphone Samsung s10,S3
984,ARLY_SORO_0119,wurflenii,worker,Smartphone Samsung s10,P1
985,ARLY_SORO_0119,wurflenii,worker,Smartphone Samsung s10,P2
986,ARLY_SORO_0119,wurflenii,worker,Smartphone Samsung s10,S1
987,ARLY_SORO_0119,wurflenii,worker,Smartphone Samsung s10,S2
988,ARLY_SORO_0119,wurflenii,worker,Smartphone Samsung s10,S3
989,ARLY_SORO_0120,soroeensis,worker,Smartphone Samsung s10,P1
990,ARLY_SORO_0120,soroeensis,worker,Smartphone Samsung s10,P2
991,ARLY_SORO_0120,soroeensis,worker,Smartphone Samsung s10,S1
992,ARLY_SORO_0120,soroeensis,worker,Smartphone Samsung s10,S2
993,ARLY_SORO_0120,soroeensis,worker,Smartphone Samsung s10,S3
994,ARLY_SORO_0121,soroeensis,worker,Smartphone Samsung s10,P1
995,ARLY_SORO_0121,soroeensis,worker,Smartphone Samsung s10,P2
996,ARLY_SORO_0121,soroeensis,worker,Smartphone Samsung s10,S1
997,ARLY_SORO_0121,soroeensis,worker,Smartphone Samsung s10,S2
998,ARLY_SORO_0121,soroeensis,worker,Smartphone Samsung s10,S3
999,ARLY_SORO_0122,wurflenii,worker,Smartphone Samsung s10,P1
1000,ARLY_SORO_0122,wurflenii,worker,Smartphone Samsung s10,P2
1001,ARLY_SORO_0122,wurflenii,worker,Smartphone Samsung s10,S1
1002,ARLY_SORO_0122,wurflenii,worker,Smartphone Samsung s10,S2
1003,ARLY_SORO_0122,wurflenii,worker,Smartphone Samsung s10,S3
1004,ARLY_SORO_0123,wurflenii,worker,Smartphone Samsung s10,P1
1005,ARLY_SORO_0123,wurflenii,worker,Smartphone Samsung s10,P2
1006,ARLY_SORO_0123,wurflenii,worker,Smartphone Samsung s10,S1
1007,ARLY_SORO_0123,wurflenii,worker,Smartphone Samsung s10,S2
1008,ARLY_SORO_0123,wurflenii,worker,Smartphone Samsung s10,S3
1009,ARLY_SORO_0124,sichelii,worker,Smartphone Samsung s10,P1
1010,ARLY_SORO_0124,sichelii,worker,Smartphone Samsung s10,P2
1011,ARLY_SORO_0124,sichelii,worker,Smartphone Samsung s10,S1
1012,ARLY_SORO_0124,sichelii,worker,Smartphone Samsung s10,S2
1013,ARLY_SORO_0124,sichelii,worker,Smartphone Samsung s10,S3
1014,ARLY_SORO_0125,sichelii,worker,Smartphone Samsung s10,P1
1015,ARLY_SORO_0125,sichelii,worker,Smartphone Samsung s10,P2
1016,ARLY_SORO_0125,sichelii,worker,Smartphone Samsung s10,S1
1017,ARLY_SORO_0125,sichelii,worker,Smartphone Samsung s10,S2
1018,ARLY_SORO_0125,sichelii,worker,Smartphone Samsung s10,S3
1019,ARLY_SORO_0126,soroeensis,drone,Smartphone Samsung s10,P1
1020,ARLY_SORO_0126,soroeensis,drone,Smartphone Samsung s10,P2
1021,ARLY_SORO_0126,soroeensis,drone,Smartphone Samsung s10,S1
1022,ARLY_SORO_0126,soroeensis,drone,Smartphone Samsung s10,S2
1023,ARLY_SORO_0126,soroeensis,drone,Smartphone Samsung s10,S3
1024,ARLY_SORO_0127,soroeensis,drone,Smartphone Samsung s10,P1
1025,ARLY_SORO_0127,soroeensis,drone,Smartphone Samsung s10,P2
1026,ARLY_SORO_0127,soroeensis,drone,Smartphone Samsung s10,S1
1027,ARLY_SORO_0127,soroeensis,drone,Smartphone Samsung s10,S2
1028,ARLY_SORO_0127,soroeensis,drone,Smartphone Samsung s10,S3
1029,ARLY_SORO_0128,soroeensis,worker,Smartphone Samsung s10,P1
1030,ARLY_SORO_0128,soroeensis,worker,Smartphone Samsung s10,P2
1031,ARLY_SORO_0128,soroeensis,worker,Smartphone Samsung s10,S1
1032,ARLY_SORO_0128,soroeensis,worker,Smartphone Samsung s10,S2
1033,ARLY_SORO_0128,soroeensis,worker,Smartphone Samsung s10,S3
1034,ARLY_SORO_0129,sylvarum,worker,Smartphone Samsung s10,P1
1035,ARLY_SORO_0129,sylvarum,worker,Smartphone Samsung s10,P2
1036,ARLY_SORO_0129,sylvarum,worker,Smartphone Samsung s10,S1
1037,ARLY_SORO_0129,sylvarum,worker,Smartphone Samsung s10,S2
1038,ARLY_SORO_0129,sylvarum,worker,Smartphone Samsung s10,S3
1039,ARLY_SORO_0130,sichelii,worker,Smartphone Samsung s10,P1
1040,ARLY_SORO_0130,sichelii,worker,Smartphone Samsung s10,P2
1041,ARLY_SORO_0130,sichelii,worker,Smartphone Samsung s10,S1
1042,ARLY_SORO_0130,sichelii,worker,Smartphone Samsung s10,S2
1043,ARLY_SORO_0130,sichelii,worker,Smartphone Samsung s10,S3
1044,ARLY_SORO_0131,sichelii,worker,Smartphone Samsung s10,P1
1045,ARLY_SORO_0131,sichelii,worker,Smartphone Samsung s10,P2
1046,ARLY_SORO_0131,sichelii,worker,Smartphone Samsung s10,S1
1047,ARLY_SORO_0131,sichelii,worker,Smartphone Samsung s10,S2
1048,ARLY_SORO_0131,sichelii,worker,Smartphone Samsung s10,S3
1049,ARLY_SORO_0132,sichelii,worker,Smartphone Samsung s10,P1
1050,ARLY_SORO_0132,sichelii,worker,Smartphone Samsung s10,P2
1051,ARLY_SORO_0132,sichelii,worker,Smartphone Samsung s10,S1
1052,ARLY_SORO_0132,sichelii,worker,Smartphone Samsung s10,S2
1053,ARLY_SORO_0132,sichelii,worker,Smartphone Samsung s10,S3
1054,ARLY_SORO_0133,sichelii,worker,Smartphone Samsung s10,P1
1055,ARLY_SORO_0133,sichelii,worker,Smartphone Samsung s10,P2
1056,ARLY_SORO_0133,sichelii,worker,Smartphone Samsung s10,S1
1057,ARLY_SORO_0133,sichelii,worker,Smartphone Samsung s10,S2
1058,ARLY_SORO_0133,sichelii,worker,Smartphone Samsung s10,S3
1059,ARLY_SORO_0134,sichelii,worker,Smartphone Samsung s10,P1
1060,ARLY_SORO_0134,sichelii,worker,Smartphone Samsung s10,P2
1061,ARLY_SORO_0134,sichelii,worker,Smartphone Samsung s10,S1
1062,ARLY_SORO_0134,sichelii,worker,Smartphone Samsung s10,S2
1063,ARLY_SORO_0134,sichelii,worker,Smartphone Samsung s10,S3
1064,ARLY_SORO_0135,soroeensis,worker,Smartphone Samsung s10,P1
1065,ARLY_SORO_0135,soroeensis,worker,Smartphone Samsung s10,P2
1066,ARLY_SORO_0135,soroeensis,worker,Smartphone Samsung s10,S1
1067,ARLY_SORO_0135,soroeensis,worker,Smartphone Samsung s10,S2
1068,ARLY_SORO_0135,soroeensis,worker,Smartphone Samsung s10,S3
1069,ARLY_SORO_0136,soroeensis,worker,Smartphone Samsung s10,P1
1070,ARLY_SORO_0136,soroeensis,worker,Smartphone Samsung s10,P2
1071,ARLY_SORO_0136,soroeensis,worker,Smartphone Samsung s10,S1
1072,ARLY_SORO_0136,soroeensis,worker,Smartphone Samsung s10,S2
1073,ARLY_SORO_0136,soroeensis,worker,Smartphone Samsung s10,S3
1074,ARLY_SORO_0137,soroeensis,fondatrice,Smartphone Samsung s10,P1
1075,ARLY_SORO_0137,soroeensis,fondatrice,Smartphone Samsung s10,P2
1076,ARLY_SORO_0137,soroeensis,fondatrice,Smartphone Samsung s10,S1
1077,ARLY_SORO_0137,soroeensis,fondatrice,Smartphone Samsung s10,S2
1078,ARLY_SORO_0137,soroeensis,fondatrice,Smartphone Samsung s10,S3
1079,ARLY_SORO_0139,ruderarius,worker,Smartphone Samsung s10,P1
1080,ARLY_SORO_0139,ruderarius,worker,Smartphone Samsung s10,P2
1081,ARLY_SORO_0139,ruderarius,worker,Smartphone Samsung s10,S1
1082,ARLY_SORO_0139,ruderarius,worker,Smartphone Samsung s10,S2
1083,ARLY_SORO_0139,ruderarius,worker,Smartphone Samsung s10,S3
1084,ARLY_SORO_0140,soroeensis,fondatrice,Smartphone Samsung s10,P1
1085,ARLY_SORO_0140,soroeensis,fondatrice,Smartphone Samsung s10,P2
1086,ARLY_SORO_0140,soroeensis,fondatrice,Smartphone Samsung s10,S1
1087,ARLY_SORO_0140,soroeensis,fondatrice,Smartphone Samsung s10,S3
1088,ARLY_SORO_0141,sylvarum,worker,Smartphone Samsung s10,P1
