id,image,cost,flagged
132,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0116_1.jpg,0.004713639927768451,False
133,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0116_2.jpg,0.004694954553670401,False
134,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0116_3.jpg,0.00471501991365374,False
135,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0117_1.jpg,0.004502790187790236,False
136,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0117_2.jpg,0.004426417611601392,False
137,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0117_3.jpg,0.004501465909986156,False
138,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0118_1.jpg,0.004534583800237075,False
139,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0118_2.jpg,0.004569714330479523,False
140,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0118_3.jpg,0.004590634161419619,False
141,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0119_1.jpg,0.004624292633684619,False
142,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0119_2.jpg,0.004575295073697606,False
143,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0119_3.jpg,0.004556989445482253,False
144,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0120_1.jpg,0.004639873533855232,False
145,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0120_2.jpg,0.004660846626319017,False
146,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0120_3.jpg,0.004712036922398682,False
147,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0121_1.jpg,0.00454642484949269,False
148,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0121_2.jpg,0.004465083765809414,False
149,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0121_3.jpg,0.004617526241402434,False
150,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0122_1.jpg,0.0046088628821044555,False
151,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0122_2.jpg,0.004490556078611817,False
152,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0122_3.jpg,0.004501400462050953,False
153,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0123_1.jpg,0.00743193535361816,True
154,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0123_2.jpg,0.004671684121220128,False
155,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0123_3.jpg,0.007329669081890135,True
156,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0124_1.jpg,0.0048659844132959845,False
157,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0124_2.jpg,0.004921017546992104,False
158,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0124_3.jpg,0.004848700554221468,False
159,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0125_1.jpg,0.004541099386559864,False
160,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0125_2.jpg,0.004678172007946307,False
161,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\mehdi\WB1_23_0125_3.jpg,0.004681709264313999,False
162,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0076_1.jpg,0.004623719974031836,False
163,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0076_2.jpg,0.004558954862103643,False
164,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0076_3.jpg,0.004558657746985182,False
165,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0077_1.jpg,0.004550340047439847,False
166,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0077_2.jpg,0.004527914809911839,False
167,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0077_3.jpg,0.00461655470226675,False
168,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0078_1.jpg,0.004671639897741811,False
169,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0078_2.jpg,0.004620207209416905,False
170,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0078_3.jpg,0.004596169735983197,False
171,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0079_1.jpg,0.004390821919487264,False
172,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0079_2.jpg,0.004430282759851734,False
173,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0079_3.jpg,0.004465410289784103,False
174,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0080_1.jpg,0.004664766219955565,False
175,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0080_2.jpg,0.004712192651670872,False
176,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0080_3.jpg,0.004678599717770319,False
177,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0081_1.jpg,0.004624493604035182,False
178,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0081_2.jpg,0.004544162502409897,False
180,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0082_1.jpg,0.0045261071525769065,False
181,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0082_2.jpg,0.004549156860406202,False
182,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0082_3.jpg,0.004448790958790163,False
183,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0083_1.jpg,0.004511358235339569,False
184,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0083_2.jpg,0.004496824031492038,False
185,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0083_3.jpg,0.004564507858917637,False
186,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0084_1.jpg,0.004554669086787397,False
187,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0084_2.jpg,0.004537074039804561,False
188,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0084_3.jpg,0.004551181608991848,False
189,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0085_1.jpg,0.004661913244361195,False
