photo_id,inv_id,status,error_reason,n_landmarks_found,model_name,processing_time_s,processed_at
CPIE15_0003_S_1,CPIE15_0003,OK,,18,weights,0.0884,2026-09-11T09:39:25+00:00
CPIE15_0003_S_2,CPIE15_0003,OK,,18,weights,0.0897,2026-09-11T09:39:25+00:00
CPIE15_0003_S_3,CPIE15_0003,OK,,18,weights,0.0881,2026-09-11T09:39:25+00:00
CPIE15_0004_P_1,CPIE15_0004,OK,,18,weights,0.0887,2026-09-11T09:39:25+00:00
CPIE15_0004_P_2,CPIE15_0004,OK,,18,weights,0.0893,2026-09-11T09:39:26+00:00
CPIE15_0004_S_1,CPIE15_0004,OK,,18,weights,0.0892,2026-09-11T09:39:26+00:00
CPIE15_0004_S_2,CPIE15_0004,OK,,18,weights,0.0897,2026-09-11T09:39:26+00:00
CPIE15_0004_S_3,CPIE15_0004,OK,,18,weights,0.0910,2026-09-11T09:39:26+00:00
CPIE15_0005_P_1,CPIE15_0005,OK,,18,weights,0.0896,2026-09-11T09:39:26+00:00
CPIE15_0005_P_2,CPIE15_0005,OK,,18,weights,0.0909,2026-09-11T09:39:26+00:00
CPIE15_0005_S_1,CPIE15_0005,OK,,18,weights,0.0898,2026-09-11T09:39:26+00:00
CPIE15_0005_S_2,CPIE15_0005,OK,,18,weights,0.0921,2026-09-11T09:39:26+00:00
CPIE15_0005_S_3,CPIE15_0005,OK,,18,weights,0.0902,2026-09-11T09:39:26+00:00
CPIE15_0006_P_1,CPIE15_0006,OK,,18,weights,0.0911,2026-09-11T09:39:26+00:00
CPIE15_0006_P_2,CPIE15_0006,OK,,18,weights,0.0901,2026-09-11T09:39:26+00:00
CPIE15_0006_S_1,CPIE15_0006,OK,,18,weights,0.0880,2026-09-11T09:39:27+00:00
CPIE15_0006_S_2,CPIE15_0006,OK,,18,weights,0.0893,2026-09-11T09:39:27+00:00
CPIE15_0006_S_3,CPIE15_0006,OK,,18,weights,0.0914,2026-09-11T09:39:27+00:00
CPIE15_0007_P_1,CPIE15_0007,OK,,18,weights,0.0905,2026-09-11T09:39:27+00:00
CPIE15_0007_P_2,CPIE15_0007,OK,,18,weights,0.0898,2026-09-11T09:39:27+00:00
CPIE15_0007_S_1,CPIE15_0007,OK,,18,weights,0.0891,2026-09-11T09:39:27+00:00
CPIE15_0007_S_2,CPIE15_0007,OK,,18,weights,0.0893,2026-09-11T09:39:27+00:00
CPIE15_0007_S_3,CPIE15_0007,OK,,18,weights,0.0882,2026-09-11T09:39:27+00:00
CPIE15_0008_P_1,CPIE15_0008,OK,,18,weights,0.0884,2026-09-11T09:39:27+00:00
CPIE15_0008_P_2,CPIE15_0008,OK,,18,weights,0.0911,2026-09-11T09:39:27+00:00
CPIE15_0008_S_1,CPIE15_0008,OK,,18,weights,0.0888,2026-09-11T09:39:27+00:00
CPIE15_0008_S_2,CPIE15_0008,OK,,18,weights,0.0887,2026-09-11T09:39:27+00:00
CPIE15_0008_S_3,CPIE15_0008,OK,,18,weights,0.0891,2026-09-11T09:39:28+00:00
CPIE15_0009_P_1,CPIE15_0009,OK,,18,weights,0.0896,2026-09-11T09:39:28+00:00
CPIE15_0009_P_2,CPIE15_0009,OK,,18,weights,0.0880,2026-09-11T09:39:28+00:00
CPIE15_0009_S_1,CPIE15_0009,OK,,18,weights,0.0892,2026-09-11T09:39:28+00:00
CPIE15_0009_S_2,CPIE15_0009,OK,,18,weights,0.1140,2026-09-11T09:39:28+00:00
CPIE15_0009_S_3,CPIE15_0009,OK,,18,weights,0.0877,2026-09-11T09:39:28+00:00
CPIE15_0010_P_1,CPIE15_0010,OK,,18,weights,0.0886,2026-09-11T09:39:28+00:00
CPIE15_0010_P_2,CPIE15_0010,OK,,18,weights,0.0898,2026-09-11T09:39:28+00:00
CPIE15_0010_S_1,CPIE15_0010,OK,,18,weights,0.0887,2026-09-11T09:39:28+00:00
CPIE15_0010_S_2,CPIE15_0010,OK,,18,weights,0.0887,2026-09-11T09:39:28+00:00
CPIE15_0010_S_3,CPIE15_0010,OK,,18,weights,0.0879,2026-09-11T09:39:29+00:00
CPIE15_0011_P_1,CPIE15_0011,OK,,18,weights,0.0882,2026-09-11T09:39:29+00:00
CPIE15_0011_P_2,CPIE15_0011,OK,,18,weights,0.0891,2026-09-11T09:39:29+00:00
CPIE15_0011_S_1,CPIE15_0011,OK,,18,weights,0.0887,2026-09-11T09:39:29+00:00
CPIE15_0011_S_2,CPIE15_0011,OK,,18,weights,0.0886,2026-09-11T09:39:29+00:00
CPIE15_0011_S_3,CPIE15_0011,OK,,18,weights,0.0887,2026-09-11T09:39:29+00:00
CPIE15_0012_P_1,CPIE15_0012,OK,,18,weights,0.0880,2026-09-11T09:39:29+00:00
CPIE15_0012_P_2,CPIE15_0012,OK,,18,weights,0.0889,2026-09-11T09:39:29+00:00
CPIE15_0012_S_1,CPIE15_0012,OK,,18,weights,0.0899,2026-09-11T09:39:29+00:00
CPIE15_0012_S_2,CPIE15_0012,OK,,18,weights,0.0878,2026-09-11T09:39:29+00:00
CPIE15_0012_S_3,CPIE15_0012,OK,,18,weights,0.0881,2026-09-11T09:39:29+00:00
CPIE15_0013_P_1,CPIE15_0013,OK,,18,weights,0.0866,2026-09-11T09:39:29+00:00
CPIE15_0013_P_2,CPIE15_0013,OK,,18,weights,0.0892,2026-09-11T09:39:30+00:00
CPIE15_0013_S_1,CPIE15_0013,OK,,18,weights,0.0878,2026-09-11T09:39:30+00:00
CPIE15_0013_S_2,CPIE15_0013,OK,,18,weights,0.0893,2026-09-11T09:39:30+00:00
CPIE15_0013_S_3,CPIE15_0013,OK,,18,weights,0.0886,2026-09-11T09:39:30+00:00
CPIE15_0014_P_1,CPIE15_0014,OK,,18,weights,0.0899,2026-09-11T09:39:30+00:00
CPIE15_0014_P_2,CPIE15_0014,OK,,18,weights,0.0885,2026-09-11T09:39:30+00:00
CPIE15_0014_S_1,CPIE15_0014,OK,,18,weights,0.0892,2026-09-11T09:39:30+00:00
CPIE15_0014_S_2,CPIE15_0014,OK,,18,weights,0.0899,2026-09-11T09:39:30+00:00
CPIE15_0014_S_3,CPIE15_0014,OK,,18,weights,0.0905,2026-09-11T09:39:30+00:00
CPIE15_0015_P_1,CPIE15_0015,OK,,18,weights,0.0885,2026-09-11T09:39:30+00:00
CPIE15_0015_P_2,CPIE15_0015,OK,,18,weights,0.0889,2026-09-11T09:39:30+00:00
CPIE15_0015_S_1,CPIE15_0015,OK,,18,weights,0.0892,2026-09-11T09:39:31+00:00
CPIE15_0015_S_2,CPIE15_0015,OK,,18,weights,0.0894,2026-09-11T09:39:31+00:00
CPIE15_0015_S_3,CPIE15_0015,OK,,18,weights,0.0915,2026-09-11T09:39:31+00:00
CPIE15_0016_P_1,CPIE15_0016,OK,,18,weights,0.0910,2026-09-11T09:39:31+00:00
CPIE15_0016_P_2,CPIE15_0016,OK,,18,weights,0.0884,2026-09-11T09:39:31+00:00
CPIE15_0016_S_1,CPIE15_0016,OK,,18,weights,0.0878,2026-09-11T09:39:31+00:00
CPIE15_0016_S_2,CPIE15_0016,OK,,18,weights,0.0897,2026-09-11T09:39:31+00:00
CPIE15_0016_S_3,CPIE15_0016,OK,,18,weights,0.0898,2026-09-11T09:39:31+00:00
CPIE15_0017_P_1,CPIE15_0017,SUSPECT,only_16_of_18_expected_maxima,16,weights,0.0895,2026-09-11T09:39:31+00:00
CPIE15_0017_P_2,CPIE15_0017,SUSPECT,only_16_of_18_expected_maxima,16,weights,0.0888,2026-09-11T09:39:31+00:00
CPIE15_0017_S_1,CPIE15_0017,SUSPECT,only_15_of_18_expected_maxima,15,weights,0.0893,2026-09-11T09:39:31+00:00
CPIE15_0017_S_2,CPIE15_0017,SUSPECT,only_16_of_18_expected_maxima,16,weights,0.0895,2026-09-11T09:39:32+00:00
CPIE15_0017_S_3,CPIE15_0017,SUSPECT,only_15_of_18_expected_maxima,15,weights,0.0873,2026-09-11T09:39:32+00:00
CPIE15_0018_P_1,CPIE15_0018,OK,,18,weights,0.0916,2026-09-11T09:39:32+00:00
CPIE15_0018_P_2,CPIE15_0018,OK,,18,weights,0.0900,2026-09-11T09:39:32+00:00
CPIE15_0018_S_1,CPIE15_0018,OK,,18,weights,0.0913,2026-09-11T09:39:32+00:00
CPIE15_0018_S_2,CPIE15_0018,OK,,18,weights,0.0899,2026-09-11T09:39:32+00:00
CPIE15_0018_S_3,CPIE15_0018,OK,,18,weights,0.0903,2026-09-11T09:39:32+00:00
CPIE15_0019_P_1,CPIE15_0019,OK,,18,weights,0.0890,2026-09-11T09:39:32+00:00
CPIE15_0019_P_2,CPIE15_0019,OK,,18,weights,0.0898,2026-09-11T09:39:32+00:00
CPIE15_0019_S_1,CPIE15_0019,OK,,18,weights,0.0896,2026-09-11T09:39:32+00:00
CPIE15_0019_S_2,CPIE15_0019,OK,,18,weights,0.0913,2026-09-11T09:39:32+00:00
CPIE15_0019_S_3,CPIE15_0019,OK,,18,weights,0.0905,2026-09-11T09:39:33+00:00
CPIE15_0020_P_1,CPIE15_0020,OK,,18,weights,0.0907,2026-09-11T09:39:33+00:00
CPIE15_0020_P_2,CPIE15_0020,OK,,18,weights,0.0885,2026-09-11T09:39:33+00:00
CPIE15_0020_S_1,CPIE15_0020,OK,,18,weights,0.0904,2026-09-11T09:39:33+00:00
CPIE15_0020_S_2,CPIE15_0020,OK,,18,weights,0.0895,2026-09-11T09:39:33+00:00
CPIE15_0020_S_3,CPIE15_0020,OK,,18,weights,0.0905,2026-09-11T09:39:33+00:00
CPIE15_0021_P_1,CPIE15_0021,OK,,18,weights,0.0901,2026-09-11T09:39:33+00:00
CPIE15_0021_P_2,CPIE15_0021,OK,,18,weights,0.0917,2026-09-11T09:39:33+00:00
CPIE15_0021_S_1,CPIE15_0021,OK,,18,weights,0.0920,2026-09-11T09:39:33+00:00
CPIE15_0021_S_2,CPIE15_0021,OK,,18,weights,0.0885,2026-09-11T09:39:33+00:00
CPIE15_0021_S_3,CPIE15_0021,OK,,18,weights,0.0905,2026-09-11T09:39:33+00:00
CPIE15_0022_P_1,CPIE15_0022,OK,,18,weights,0.0893,2026-09-11T09:39:34+00:00
CPIE15_0022_P_2,CPIE15_0022,OK,,18,weights,0.0907,2026-09-11T09:39:34+00:00
CPIE15_0022_S_1,CPIE15_0022,OK,,18,weights,0.0889,2026-09-11T09:39:34+00:00
CPIE15_0022_S_3,CPIE15_0022,OK,,18,weights,0.0880,2026-09-11T09:39:34+00:00
CPIE15_0023_P_1,CPIE15_0023,OK,,18,weights,0.0903,2026-09-11T09:39:34+00:00
CPIE15_0023_P_2,CPIE15_0023,OK,,18,weights,0.0918,2026-09-11T09:39:34+00:00
CPIE15_0023_S_1,CPIE15_0023,OK,,18,weights,0.0895,2026-09-11T09:39:34+00:00
CPIE15_0023_S_2,CPIE15_0023,OK,,18,weights,0.0903,2026-09-11T09:39:34+00:00
CPIE15_0023_S_3,CPIE15_0023,OK,,18,weights,0.0902,2026-09-11T09:39:34+00:00
CPIE15_0024_P_1,CPIE15_0024,OK,,18,weights,0.0912,2026-09-11T09:39:34+00:00
CPIE15_0024_P_2,CPIE15_0024,OK,,18,weights,0.0895,2026-09-11T09:39:34+00:00
CPIE15_0024_S_1,CPIE15_0024,OK,,18,weights,0.0895,2026-09-11T09:39:35+00:00
CPIE15_0024_S_2,CPIE15_0024,OK,,18,weights,0.0886,2026-09-11T09:39:35+00:00
CPIE15_0024_S_3,CPIE15_0024,OK,,18,weights,0.0899,2026-09-11T09:39:35+00:00
CPIE15_0025_P_1,CPIE15_0025,OK,,18,weights,0.0897,2026-09-11T09:39:35+00:00
CPIE15_0025_P_2,CPIE15_0025,OK,,18,weights,0.0898,2026-09-11T09:39:35+00:00
CPIE15_0025_S_1,CPIE15_0025,OK,,18,weights,0.0884,2026-09-11T09:39:35+00:00
CPIE15_0025_S_3,CPIE15_0025,OK,,18,weights,0.0893,2026-09-11T09:39:35+00:00
CPIE15_0026_P_1,CPIE15_0026,OK,,18,weights,0.0914,2026-09-11T09:39:35+00:00
CPIE15_0026_P_2,CPIE15_0026,OK,,18,weights,0.0892,2026-09-11T09:39:35+00:00
CPIE15_0026_S_1,CPIE15_0026,OK,,18,weights,0.0887,2026-09-11T09:39:35+00:00
CPIE15_0026_S_2,CPIE15_0026,OK,,18,weights,0.0899,2026-09-11T09:39:35+00:00
CPIE15_0026_S_3,CPIE15_0026,OK,,18,weights,0.0890,2026-09-11T09:39:36+00:00
CPIE15_0027_P_1,CPIE15_0027,OK,,18,weights,0.0906,2026-09-11T09:39:36+00:00
CPIE15_0027_P_2,CPIE15_0027,OK,,18,weights,0.0889,2026-09-11T09:39:36+00:00
CPIE15_0027_S_1,CPIE15_0027,OK,,18,weights,0.0882,2026-09-11T09:39:36+00:00
CPIE15_0027_S_2,CPIE15_0027,OK,,18,weights,0.0884,2026-09-11T09:39:36+00:00
CPIE15_0027_S_3,CPIE15_0027,OK,,18,weights,0.0884,2026-09-11T09:39:36+00:00
CPIE15_0028_P_1,CPIE15_0028,OK,,18,weights,0.0883,2026-09-11T09:39:36+00:00
CPIE15_0028_P_2,CPIE15_0028,OK,,18,weights,0.0897,2026-09-11T09:39:36+00:00
CPIE15_0028_S_1,CPIE15_0028,OK,,18,weights,0.0915,2026-09-11T09:39:36+00:00
CPIE15_0028_S_2,CPIE15_0028,OK,,18,weights,0.0915,2026-09-11T09:39:36+00:00
CPIE15_0028_S_3,CPIE15_0028,OK,,18,weights,0.0912,2026-09-11T09:39:36+00:00
CPIE15_0029_P_1,CPIE15_0029,OK,,18,weights,0.0895,2026-09-11T09:39:37+00:00
CPIE15_0029_P_2,CPIE15_0029,OK,,18,weights,0.0902,2026-09-11T09:39:37+00:00
CPIE15_0029_S_1,CPIE15_0029,OK,,18,weights,0.0893,2026-09-11T09:39:37+00:00
CPIE15_0029_S_2,CPIE15_0029,OK,,18,weights,0.0907,2026-09-11T09:39:37+00:00
CPIE15_0029_S_3,CPIE15_0029,OK,,18,weights,0.0897,2026-09-11T09:39:37+00:00
CPIE15_0030_P_1,CPIE15_0030,OK,,18,weights,0.0883,2026-09-11T09:39:37+00:00
CPIE15_0030_P_2,CPIE15_0030,OK,,18,weights,0.0904,2026-09-11T09:39:37+00:00
CPIE15_0030_S_1,CPIE15_0030,OK,,18,weights,0.0901,2026-09-11T09:39:37+00:00
CPIE15_0030_S_2,CPIE15_0030,OK,,18,weights,0.0908,2026-09-11T09:39:37+00:00
CPIE15_0030_S_3,CPIE15_0030,OK,,18,weights,0.0908,2026-09-11T09:39:37+00:00
CPIE15_0031_P_1,CPIE15_0031,OK,,18,weights,0.0901,2026-09-11T09:39:37+00:00
CPIE15_0031_P_2,CPIE15_0031,OK,,18,weights,0.0892,2026-09-11T09:39:38+00:00
CPIE15_0031_S_1,CPIE15_0031,OK,,18,weights,0.0900,2026-09-11T09:39:38+00:00
CPIE15_0031_S_2,CPIE15_0031,OK,,18,weights,0.0883,2026-09-11T09:39:38+00:00
CPIE15_0031_S_3,CPIE15_0031,OK,,18,weights,0.0908,2026-09-11T09:39:38+00:00
CPIE15_0032_P_1,CPIE15_0032,OK,,18,weights,0.0897,2026-09-11T09:39:38+00:00
CPIE15_0032_P_2,CPIE15_0032,OK,,18,weights,0.0892,2026-09-11T09:39:38+00:00
CPIE15_0032_S_1,CPIE15_0032,OK,,18,weights,0.0896,2026-09-11T09:39:38+00:00
CPIE15_0032_S_2,CPIE15_0032,OK,,18,weights,0.0892,2026-09-11T09:39:38+00:00
CPIE15_0032_S_3,CPIE15_0032,OK,,18,weights,0.0902,2026-09-11T09:39:38+00:00
IEESZ_0004_P_1,IEESZ_0004,OK,,18,weights,0.0898,2026-09-11T09:39:38+00:00
IEESZ_0004_P_2,IEESZ_0004,OK,,18,weights,0.0906,2026-09-11T09:39:38+00:00
IEESZ_0004_P_3,IEESZ_0004,OK,,18,weights,0.0893,2026-09-11T09:39:39+00:00
IEESZ_0004_P_4,IEESZ_0004,OK,,18,weights,0.0907,2026-09-11T09:39:39+00:00
IEESZ_0004_P_5,IEESZ_0004,OK,,18,weights,0.0905,2026-09-11T09:39:39+00:00
IEESZ_0004_S_1,IEESZ_0004,OK,,18,weights,0.0896,2026-09-11T09:39:39+00:00
IEESZ_0004_S_2,IEESZ_0004,OK,,18,weights,0.0885,2026-09-11T09:39:39+00:00
IEESZ_0004_S_3,IEESZ_0004,OK,,18,weights,0.0897,2026-09-11T09:39:39+00:00
IEESZ_0004_S_4,IEESZ_0004,OK,,18,weights,0.0894,2026-09-11T09:39:39+00:00
IEESZ_0004_S_5,IEESZ_0004,OK,,18,weights,0.0896,2026-09-11T09:39:39+00:00
IEESZ_0019_P_1,IEESZ_0019,OK,,18,weights,0.0899,2026-09-11T09:39:39+00:00
IEESZ_0019_P_2,IEESZ_0019,OK,,18,weights,0.0900,2026-09-11T09:39:39+00:00
IEESZ_0019_P_3,IEESZ_0019,OK,,18,weights,0.0905,2026-09-11T09:39:39+00:00
IEESZ_0019_S_1,IEESZ_0019,OK,,18,weights,0.0890,2026-09-11T09:39:40+00:00
IEESZ_0019_S_2,IEESZ_0019,OK,,18,weights,0.0926,2026-09-11T09:39:40+00:00
IEESZ_0019_S_3,IEESZ_0019,OK,,18,weights,0.0918,2026-09-11T09:39:40+00:00
IEESZ_0042_P_1,IEESZ_0042,OK,,18,weights,0.0892,2026-09-11T09:39:40+00:00
IEESZ_0042_P_2,IEESZ_0042,OK,,18,weights,0.0886,2026-09-11T09:39:40+00:00
IEESZ_0042_P_3,IEESZ_0042,OK,,18,weights,0.0900,2026-09-11T09:39:40+00:00
IEESZ_0042_P_4,IEESZ_0042,OK,,18,weights,0.0892,2026-09-11T09:39:40+00:00
IEESZ_0042_P_5,IEESZ_0042,OK,,18,weights,0.0894,2026-09-11T09:39:40+00:00
IEESZ_0042_S_1,IEESZ_0042,OK,,18,weights,0.0902,2026-09-11T09:39:40+00:00
IEESZ_0042_S_2,IEESZ_0042,OK,,18,weights,0.0897,2026-09-11T09:39:40+00:00
IEESZ_0042_S_3,IEESZ_0042,OK,,18,weights,0.0890,2026-09-11T09:39:40+00:00
IEESZ_0042_S_4,IEESZ_0042,OK,,18,weights,0.0884,2026-09-11T09:39:41+00:00
IEESZ_0042_S_5,IEESZ_0042,OK,,18,weights,0.0900,2026-09-11T09:39:41+00:00
IEESZ_0043_P_1,IEESZ_0043,OK,,18,weights,0.0895,2026-09-11T09:39:41+00:00
IEESZ_0043_P_2,IEESZ_0043,OK,,18,weights,0.0897,2026-09-11T09:39:41+00:00
IEESZ_0043_P_3,IEESZ_0043,OK,,18,weights,0.0893,2026-09-11T09:39:41+00:00
IEESZ_0043_P_4,IEESZ_0043,OK,,18,weights,0.0903,2026-09-11T09:39:41+00:00
IEESZ_0043_P_5,IEESZ_0043,OK,,18,weights,0.0905,2026-09-11T09:39:41+00:00
IEESZ_0043_S_1,IEESZ_0043,OK,,18,weights,0.0900,2026-09-11T09:39:41+00:00
IEESZ_0043_S_2,IEESZ_0043,OK,,18,weights,0.0913,2026-09-11T09:39:41+00:00
IEESZ_0043_S_3,IEESZ_0043,OK,,18,weights,0.0873,2026-09-11T09:39:41+00:00
IEESZ_0043_S_4,IEESZ_0043,OK,,18,weights,0.0898,2026-09-11T09:39:41+00:00
IEESZ_0043_S_5,IEESZ_0043,OK,,18,weights,0.0871,2026-09-11T09:39:42+00:00
IEESZ_0048_P_1,IEESZ_0048,OK,,18,weights,0.0897,2026-09-11T09:39:42+00:00
IEESZ_0048_P_2,IEESZ_0048,OK,,18,weights,0.0882,2026-09-11T09:39:42+00:00
IEESZ_0048_P_3,IEESZ_0048,OK,,18,weights,0.0878,2026-09-11T09:39:42+00:00
IEESZ_0048_S_1,IEESZ_0048,OK,,18,weights,0.0896,2026-09-11T09:39:42+00:00
IEESZ_0048_S_2,IEESZ_0048,OK,,18,weights,0.0910,2026-09-11T09:39:42+00:00
IEESZ_0048_S_3,IEESZ_0048,OK,,18,weights,0.0926,2026-09-11T09:39:42+00:00
IEESZ_0063_P_1,IEESZ_0063,OK,,18,weights,0.1025,2026-09-11T09:39:42+00:00
IEESZ_0063_P_2,IEESZ_0063,OK,,18,weights,0.1495,2026-09-11T09:39:42+00:00
IEESZ_0063_P_3,IEESZ_0063,OK,,18,weights,0.1151,2026-09-11T09:39:42+00:00
IEESZ_0063_P_4,IEESZ_0063,OK,,18,weights,0.0999,2026-09-11T09:39:43+00:00
IEESZ_0063_P_5,IEESZ_0063,OK,,18,weights,0.0979,2026-09-11T09:39:43+00:00
IEESZ_0063_S_1,IEESZ_0063,OK,,18,weights,0.0977,2026-09-11T09:39:43+00:00
IEESZ_0063_S_2,IEESZ_0063,OK,,18,weights,0.1039,2026-09-11T09:39:43+00:00
IEESZ_0063_S_3,IEESZ_0063,OK,,18,weights,0.0958,2026-09-11T09:39:43+00:00
IEESZ_0063_S_4,IEESZ_0063,SUSPECT,only_15_of_18_expected_maxima,15,weights,0.0962,2026-09-11T09:39:43+00:00
IEESZ_0063_S_5,IEESZ_0063,OK,,18,weights,0.1020,2026-09-11T09:39:43+00:00
IEESZ_0072_P_1,IEESZ_0072,OK,,18,weights,0.1185,2026-09-11T09:39:43+00:00
IEESZ_0072_P_2,IEESZ_0072,OK,,18,weights,0.1224,2026-09-11T09:39:43+00:00
IEESZ_0072_P_3,IEESZ_0072,OK,,18,weights,0.0971,2026-09-11T09:39:43+00:00
IEESZ_0072_P_4,IEESZ_0072,OK,,18,weights,0.0986,2026-09-11T09:39:44+00:00
IEESZ_0072_P_5,IEESZ_0072,OK,,18,weights,0.1090,2026-09-11T09:39:44+00:00
IEESZ_0072_S_1,IEESZ_0072,OK,,18,weights,0.1071,2026-09-11T09:39:44+00:00
IEESZ_0072_S_2,IEESZ_0072,OK,,18,weights,0.1085,2026-09-11T09:39:44+00:00
IEESZ_0072_S_3,IEESZ_0072,OK,,18,weights,0.0983,2026-09-11T09:39:44+00:00
IEESZ_0072_S_4,IEESZ_0072,OK,,18,weights,0.0957,2026-09-11T09:39:44+00:00
IEESZ_0072_S_5,IEESZ_0072,OK,,18,weights,0.0995,2026-09-11T09:39:44+00:00
ISSERTES_0001_P_1,ISSERTES_0001,OK,,18,weights,0.1001,2026-09-11T09:39:44+00:00
ISSERTES_0001_P_2,ISSERTES_0001,OK,,18,weights,0.0985,2026-09-11T09:39:44+00:00
ISSERTES_0001_S_1,ISSERTES_0001,OK,,18,weights,0.0963,2026-09-11T09:39:44+00:00
ISSERTES_0001_S_2,ISSERTES_0001,OK,,18,weights,0.0952,2026-09-11T09:39:45+00:00
ISSERTES_0001_S_3,ISSERTES_0001,OK,,18,weights,0.0921,2026-09-11T09:39:45+00:00
ISSERTES_0002_P_1,ISSERTES_0002,OK,,18,weights,0.0961,2026-09-11T09:39:45+00:00
ISSERTES_0002_P_2,ISSERTES_0002,OK,,18,weights,0.0958,2026-09-11T09:39:45+00:00
ISSERTES_0002_S_1,ISSERTES_0002,OK,,18,weights,0.0966,2026-09-11T09:39:45+00:00
ISSERTES_0002_S_2,ISSERTES_0002,OK,,18,weights,0.0928,2026-09-11T09:39:45+00:00
ISSERTES_0002_S_3,ISSERTES_0002,OK,,18,weights,0.0955,2026-09-11T09:39:45+00:00
ISSERTES_0003_P_1,ISSERTES_0003,SUSPECT,only_13_of_18_expected_maxima,13,weights,0.0942,2026-09-11T09:39:45+00:00
ISSERTES_0003_P_2,ISSERTES_0003,SUSPECT,only_11_of_18_expected_maxima,11,weights,0.0923,2026-09-11T09:39:45+00:00
ISSERTES_0003_S_1,ISSERTES_0003,SUSPECT,only_15_of_18_expected_maxima,15,weights,0.0942,2026-09-11T09:39:45+00:00
ISSERTES_0003_S_2,ISSERTES_0003,OK,,18,weights,0.0917,2026-09-11T09:39:46+00:00
ISSERTES_0003_S_3,ISSERTES_0003,OK,,18,weights,0.0950,2026-09-11T09:39:46+00:00
ISSERTES_0004_P_1,ISSERTES_0004,OK,,18,weights,0.0951,2026-09-11T09:39:46+00:00
ISSERTES_0004_P_2,ISSERTES_0004,OK,,18,weights,0.0936,2026-09-11T09:39:46+00:00
ISSERTES_0004_S_1,ISSERTES_0004,OK,,18,weights,0.0962,2026-09-11T09:39:46+00:00
ISSERTES_0004_S_2,ISSERTES_0004,OK,,18,weights,0.0959,2026-09-11T09:39:46+00:00
ISSERTES_0004_S_3,ISSERTES_0004,OK,,18,weights,0.0913,2026-09-11T09:39:46+00:00
ISSERTES_0005_P_1,ISSERTES_0005,OK,,18,weights,0.0964,2026-09-11T09:39:46+00:00
ISSERTES_0005_P_2,ISSERTES_0005,OK,,18,weights,0.0963,2026-09-11T09:39:46+00:00
ISSERTES_0005_S_1,ISSERTES_0005,OK,,18,weights,0.0919,2026-09-11T09:39:46+00:00
ISSERTES_0005_S_2,ISSERTES_0005,OK,,18,weights,0.1008,2026-09-11T09:39:47+00:00
ISSERTES_0005_S_3,ISSERTES_0005,OK,,18,weights,0.0948,2026-09-11T09:39:47+00:00
ISSERTES_0006_P_1,ISSERTES_0006,OK,,18,weights,0.0951,2026-09-11T09:39:47+00:00
ISSERTES_0006_P_2,ISSERTES_0006,OK,,18,weights,0.0948,2026-09-11T09:39:47+00:00
ISSERTES_0006_S_1,ISSERTES_0006,OK,,18,weights,0.0933,2026-09-11T09:39:47+00:00
ISSERTES_0006_S_2,ISSERTES_0006,OK,,18,weights,0.0958,2026-09-11T09:39:47+00:00
ISSERTES_0006_S_3,ISSERTES_0006,OK,,18,weights,0.0986,2026-09-11T09:39:47+00:00
ISSERTES_0007_P_1,ISSERTES_0007,OK,,18,weights,0.0950,2026-09-11T09:39:47+00:00
ISSERTES_0007_P_2,ISSERTES_0007,OK,,18,weights,0.0935,2026-09-11T09:39:47+00:00
ISSERTES_0007_S_1,ISSERTES_0007,OK,,18,weights,0.0948,2026-09-11T09:39:47+00:00
ISSERTES_0007_S_2,ISSERTES_0007,OK,,18,weights,0.0936,2026-09-11T09:39:47+00:00
ISSERTES_0007_S_3,ISSERTES_0007,OK,,18,weights,0.0942,2026-09-11T09:39:48+00:00
ISSERTES_0008_P_1,ISSERTES_0008,OK,,18,weights,0.0953,2026-09-11T09:39:48+00:00
ISSERTES_0008_P_2,ISSERTES_0008,OK,,18,weights,0.0944,2026-09-11T09:39:48+00:00
ISSERTES_0008_S_1,ISSERTES_0008,OK,,18,weights,0.0942,2026-09-11T09:39:48+00:00
ISSERTES_0008_S_2,ISSERTES_0008,OK,,18,weights,0.0925,2026-09-11T09:39:48+00:00
ISSERTES_0008_S_3,ISSERTES_0008,OK,,18,weights,0.0912,2026-09-11T09:39:48+00:00
ISSERTES_0009_P_1,ISSERTES_0009,OK,,18,weights,0.0962,2026-09-11T09:39:48+00:00
ISSERTES_0009_P_2,ISSERTES_0009,OK,,18,weights,0.0932,2026-09-11T09:39:48+00:00
ISSERTES_0009_S_1,ISSERTES_0009,OK,,18,weights,0.0942,2026-09-11T09:39:48+00:00
ISSERTES_0009_S_2,ISSERTES_0009,OK,,18,weights,0.0937,2026-09-11T09:39:48+00:00
ISSERTES_0009_S_3,ISSERTES_0009,OK,,18,weights,0.0924,2026-09-11T09:39:48+00:00
ISSERTES_0010_P_1,ISSERTES_0010,OK,,18,weights,0.0927,2026-09-11T09:39:49+00:00
ISSERTES_0010_P_2,ISSERTES_0010,OK,,18,weights,0.0933,2026-09-11T09:39:49+00:00
ISSERTES_0010_S_1,ISSERTES_0010,OK,,18,weights,0.0931,2026-09-11T09:39:49+00:00
ISSERTES_0010_S_2,ISSERTES_0010,OK,,18,weights,0.0919,2026-09-11T09:39:49+00:00
ISSERTES_0010_S_3,ISSERTES_0010,OK,,18,weights,0.0902,2026-09-11T09:39:49+00:00
